obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""614.241""","=""614.244+""","=""11""","=""""","=""""","=""""","=""""",,"=""2.660996""","=""4.679481""","=""5d.6s.(3D).6p""","=""2D*""","=""5/2""","=""5d.6s.(3D).7s""","=""4D""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""625.053""","=""625.054+""","=""16h""","=""""","=""""","=""""","=""""",,"=""2.627891""","=""4.611466""","=""5d.6s.(3D).6p""","=""4D*""","=""3/2""","=""5d.6s.(3D).7s""","=""4D""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""634.710""","=""634.709+""","=""70h""","=""""","=""""","=""""","=""""",,"=""2.916634""","=""4.870035""","=""5d.6s.(3D).6p""","=""4D*""","=""7/2""","=""5d.6s.(3D).7s""","=""4D""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""635.661""","=""635.663+""","=""18h""","=""""","=""""","=""""","=""""",,"=""2.660996""","=""4.611466""","=""5d.6s.(3D).6p""","=""2D*""","=""5/2""","=""5d.6s.(3D).7s""","=""4D""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""636.755""","=""""","=""9""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""636.776""","=""636.766+""","=""16""","=""""","=""""","=""""","=""""",,"=""2.627891""","=""4.574982""","=""5d.6s.(3D).6p""","=""4D*""","=""3/2""","=""5d.6s.(3D).7s""","=""4D""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""644.292""","=""644.293+""","=""22""","=""""","=""""","=""""","=""""",,"=""2.755137""","=""4.679481""","=""5d.6s.(3D).6p""","=""4D*""","=""5/2""","=""5d.6s.(3D).7s""","=""4D""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""647.946""","=""647.947+""","=""29""","=""7.2e+04""","=""3.0e-04""","=""3.9e-02""","=""-2.74""",B,"=""0.247215""","=""2.160707""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(3D).6p""","=""4F*""","=""3/2""",6,4,,"=""T7218""","=""L3475""",
"=""652.498""","=""652.497+""","=""55c""","=""""","=""""","=""""","=""""",,"=""0.926954""","=""2.827105""","=""6s2.6p""","=""2P*""","=""3/2""","=""5d2.(3P).6s""","=""4P""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""667.898""","=""667.900+""","=""23c""","=""""","=""""","=""""","=""""",,"=""2.755137""","=""4.611466""","=""5d.6s.(3D).6p""","=""4D*""","=""5/2""","=""5d.6s.(3D).7s""","=""4D""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""673.762""","=""673.765+""","=""9h""","=""""","=""""","=""""","=""""",,"=""2.533311""","=""4.373481""","=""5d.6s.(3D).6p""","=""4F*""","=""7/2""","=""6s.6p2""","=""4P""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""679.564""","=""679.570+""","=""30c""","=""""","=""""","=""""","=""""",,"=""0.512815""","=""2.337265""","=""6s2.6p""","=""2P*""","=""1/2""","=""5d2.(3F).6s""","=""4F""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""691.922""","=""""","=""45""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""703.318""","=""703.318+""","=""23""","=""""","=""""","=""""","=""""",,"=""2.916634""","=""4.679481""","=""5d.6s.(3D).6p""","=""4D*""","=""7/2""","=""5d.6s.(3D).7s""","=""4D""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""709.830""","=""709.828+""","=""14c""","=""""","=""""","=""""","=""""",,"=""3.123355""","=""4.870035""","=""5d.6s.(3D).6p""","=""4P*""","=""5/2""","=""5d.6s.(3D).7s""","=""4D""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""714.476""","=""""","=""9""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""714.507""","=""""","=""7""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""723.997""","=""724.002+""","=""14hc""","=""""","=""""","=""""","=""""",,"=""2.660996""","=""4.373481""","=""5d.6s.(3D).6p""","=""2D*""","=""5/2""","=""6s.6p2""","=""4P""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""744.357""","=""744.354+""","=""11c""","=""""","=""""","=""""","=""""",,"=""3.013819""","=""4.679481""","=""5d.6s.(3D).6p""","=""4P*""","=""3/2""","=""5d.6s.(3D).7s""","=""4D""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""764.218""","=""764.219+""","=""7hc""","=""""","=""""","=""""","=""""",,"=""2.989100""","=""4.611466""","=""5d.6s.(3D).6p""","=""4P*""","=""1/2""","=""5d.6s.(3D).7s""","=""4D""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""776.043""","=""776.043+""","=""7cw""","=""""","=""""","=""""","=""""",,"=""3.013819""","=""4.611466""","=""5d.6s.(3D).6p""","=""4P*""","=""3/2""","=""5d.6s.(3D).7s""","=""4D""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""781.81""","=""""","=""7hc""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""818.041""","=""818.053+""","=""9c""","=""""","=""""","=""""","=""""",,"=""2.574218""","=""4.089820""","=""5d.6s.(3D).6p""","=""4D*""","=""1/2""","=""6s.6p2""","=""4P""","=""1/2""",2,2,,"=""""","=""L3475""",
"=""838.438""","=""838.441+""","=""17""","=""""","=""""","=""""","=""""",,"=""0.926954""","=""2.405701""","=""6s2.6p""","=""2P*""","=""3/2""","=""5d2.(3F).6s""","=""4F""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""848.083""","=""848.087+""","=""10D""","=""""","=""""","=""""","=""""",,"=""2.627891""","=""4.089820""","=""5d.6s.(3D).6p""","=""4D*""","=""3/2""","=""6s.6p2""","=""4P""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""851.042""","=""851.045+""","=""29c""","=""""","=""""","=""""","=""""",,"=""2.916634""","=""4.373481""","=""5d.6s.(3D).6p""","=""4D*""","=""7/2""","=""6s.6p2""","=""4P""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""861.335""","=""861.343+""","=""35c""","=""""","=""""","=""""","=""""",,"=""2.755137""","=""4.194566""","=""5d.6s.(3D).6p""","=""4D*""","=""5/2""","=""6s.6p2""","=""4P""","=""3/2""",6,4,,"=""""","=""L3475""",
