obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""464.833""","=""""","=""600r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""465.172""","=""""","=""600r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""465.182""","=""""","=""500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""465.471""","=""""","=""400r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""465.580""","=""""","=""400""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""465.635""","=""""","=""500r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""466.068""","=""""","=""300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""466.209""","=""""","=""500r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""466.457""","=""""","=""300r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""466.477""","=""""","=""600r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""466.650""","=""""","=""400r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""467.254""","=""""","=""500r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""467.307""","=""""","=""400""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""467.573""","=""""","=""500r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""467.877""","=""""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""467.923""","=""""","=""500r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""467.940""","=""""","=""400r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""468.423""","=""""","=""700r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""469.811""","=""""","=""500r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""470.083""","=""""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""472.838""","=""""","=""300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""472.968""","=""""","=""900r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""473.000""","=""""","=""400r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""473.559""","=""473.560+""","=""800r""","=""""","=""""","=""""","=""""",,"=""0.099661""","=""2.717794""","=""4f5.6s2""","=""6H*""","=""7/2""","=""""","=""""","=""9/2""",8,10,,"=""""","=""L4514c1""",
"=""473.932""","=""""","=""200r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""474.111""","=""""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""474.646""","=""""","=""350r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""475.906""","=""""","=""500r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""476.033""","=""476.033+""","=""800r""","=""""","=""""","=""""","=""""",,"=""0.631054""","=""3.235585""","=""4f5.6s2""","=""6H*""","=""15/2""","=""""","=""""","=""17/2""",16,18,,"=""""","=""L4514c1""",
"=""476.390""","=""476.390+""","=""700r""","=""""","=""""","=""""","=""""",,"=""0.631054""","=""3.233631""","=""4f5.6s2""","=""6H*""","=""15/2""","=""""","=""""","=""17/2""",16,18,,"=""""","=""L4514c1""",
"=""477.479""","=""477.479+""","=""700r""","=""""","=""""","=""""","=""""",,"=""0.346796""","=""2.943437""","=""4f5.6s2""","=""6H*""","=""11/2""","=""""","=""""","=""13/2""",12,14,,"=""""","=""L4514c1""",
"=""478.263""","=""""","=""900r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""479.593""","=""""","=""250""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""479.677""","=""""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""480.032""","=""480.032+""","=""700r""","=""""","=""""","=""""","=""""",,"=""0.346796""","=""2.929630""","=""4f5.6s2""","=""6H*""","=""11/2""","=""""","=""""","=""13/2""",12,14,,"=""""","=""L4514c1""",
"=""480.270""","=""480.270+""","=""900r""","=""""","=""""","=""""","=""""",,"=""0.099661""","=""2.681214""","=""4f5.6s2""","=""6H*""","=""7/2""","=""""","=""""","=""9/2""",8,10,,"=""""","=""L4514c1""",
"=""481.088""","=""""","=""700r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""481.330""","=""481.320+""","=""900r""","=""""","=""""","=""""","=""""",,"=""0.929632""","=""3.505555""","=""4f5.6s2""","=""6F*""","=""9/2""","=""""","=""""","=""9/2""",10,10,,"=""""","=""L4514c1""",
"=""481.847""","=""""","=""400r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""482.907""","=""""","=""400r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""483.901""","=""483.901+""","=""800r""","=""""","=""""","=""""","=""""",,"=""0.216821""","=""2.779003""","=""4f5.6s2""","=""6H*""","=""9/2""","=""""","=""""","=""11/2""",10,12,,"=""""","=""L4514c1""",
"=""484.027""","=""""","=""400r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""484.097""","=""""","=""300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""484.536""","=""""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
"=""485.409""","=""""","=""350r""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4514c1""",
