obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""""","=""""","=""7513.4""","=""0.9""","=""""","=""1.56e+04""","=""8.83e-03""","=""1.31e+01""","=""-1.28""",C,"=""7.918415""","=""8.083434""","=""2s2.6f""","=""2F*""","=""5/2""","=""2s2.8d""","=""2D""","=""3/2""",6,4,,"=""u27""","=""""",
"=""""","=""""","=""7513.4""","=""0.9""","=""""","=""1.50e+04""","=""9.50e-03""","=""1.88e+01""","=""-1.119""",C,"=""7.918415""","=""8.083434""","=""2s2.6f""","=""2F*""","=""7/2""","=""2s2.8d""","=""2D""","=""5/2""",8,6,,"=""u27""","=""""",
"=""""","=""""","=""7525.8""","=""0.9""","=""""","=""2.08e+03""","=""1.77e-03""","=""2.63e+00""","=""-1.974""",C,"=""7.7510655""","=""7.915811""","=""2s2.5f""","=""2F*""","=""5/2""","=""2s2.6d""","=""2D""","=""5/2""",6,6,,"=""u27""","=""""",
"=""""","=""""","=""7525.8""","=""0.9""","=""""","=""4.39e+04""","=""2.48e-02""","=""3.69e+01""","=""-0.827""",C,"=""7.7510655""","=""7.915811""","=""2s2.5f""","=""2F*""","=""5/2""","=""2s2.6d""","=""2D""","=""3/2""",6,4,,"=""u27""","=""""",
"=""""","=""""","=""7525.8""","=""0.9""","=""""","=""4.2e+04""","=""2.7e-02""","=""5.3e+01""","=""-0.67""",C,"=""7.7510655""","=""7.915811""","=""2s2.5f""","=""2F*""","=""7/2""","=""2s2.6d""","=""2D""","=""5/2""",8,6,,"=""u27""","=""""",
"=""""","=""""","=""11984.3""","=""2.2""","=""""","=""2.47e+05""","=""7.98e-01""","=""1.26e+03""","=""0.50""",C,"=""7.915811""","=""8.019266""","=""2s2.6d""","=""2D""","=""3/2""","=""2s2.7f""","=""2F*""","=""5/2""",4,6,,"=""u27""","=""""",
"=""""","=""""","=""11984.3""","=""2.2""","=""""","=""2.65e+05""","=""7.60e-01""","=""1.80e+03""","=""0.659""",C,"=""7.915811""","=""8.019266""","=""2s2.6d""","=""2D""","=""5/2""","=""2s2.7f""","=""2F*""","=""7/2""",6,8,,"=""u27""","=""""",
"=""""","=""""","=""11984.3""","=""2.2""","=""""","=""1.8e+04""","=""3.8e-02""","=""9.0e+01""","=""-0.64""",C,"=""7.915811""","=""8.019266""","=""2s2.6d""","=""2D""","=""5/2""","=""2s2.7f""","=""2F*""","=""5/2""",6,6,,"=""u27""","=""""",
"=""""","=""""","=""12515.2""","=""2.4""","=""""","=""1.4e+03""","=""3.2e-03""","=""7.9e+00""","=""-1.72""",C,"=""7.918415""","=""8.017482""","=""2s2.6f""","=""2F*""","=""5/2""","=""2s2.7d""","=""2D""","=""5/2""",6,6,,"=""u27""","=""""",
"=""""","=""""","=""12515.2""","=""2.4""","=""""","=""2.87e+04""","=""4.49e-02""","=""1.11e+02""","=""-0.57""",C,"=""7.918415""","=""8.017482""","=""2s2.6f""","=""2F*""","=""5/2""","=""2s2.7d""","=""2D""","=""3/2""",6,4,,"=""u27""","=""""",
"=""""","=""""","=""12515.2""","=""2.4""","=""""","=""2.72e+04""","=""4.79e-02""","=""1.58e+02""","=""-0.416""",C,"=""7.918415""","=""8.017482""","=""2s2.6f""","=""2F*""","=""7/2""","=""2s2.7d""","=""2D""","=""5/2""",8,6,,"=""u27""","=""""",
"=""""","=""""","=""13212.84""","=""0.08""","=""""","=""2.55e+03""","=""4.44e-03""","=""1.16e+01""","=""-1.57""",C+,"=""5.9334881""","=""6.0273243""","=""2s.2p2""","=""2D""","=""5/2""","=""2s2.3p""","=""2P*""","=""3/2""",6,4,,"=""T7194""","=""""",
"=""""","=""""","=""13218.36""","=""0.08""","=""""","=""2.81e+02""","=""7.35e-04""","=""1.28e+00""","=""-2.53""",C+,"=""5.9335273""","=""6.0273243""","=""2s.2p2""","=""2D""","=""3/2""","=""2s2.3p""","=""2P*""","=""3/2""",4,4,,"=""T7194""","=""""",
"=""""","=""""","=""13249.57""","=""0.09""","=""""","=""2.80e+03""","=""3.68e-03""","=""6.42e+00""","=""-1.832""",C+,"=""5.9335273""","=""6.0271033""","=""2s.2p2""","=""2D""","=""3/2""","=""2s2.3p""","=""2P*""","=""1/2""",4,2,,"=""T7194""","=""""",
"=""""","=""""","=""18449""","=""6""","=""""","=""1.03e+05""","=""7.90e-01""","=""1.92e+03""","=""0.500""",C,"=""8.017482""","=""8.084685""","=""2s2.7d""","=""2D""","=""3/2""","=""2s2.8f""","=""2F*""","=""5/2""",4,6,,"=""u27""","=""""",
"=""""","=""""","=""18449""","=""6""","=""""","=""1.11e+05""","=""7.52e-01""","=""2.74e+03""","=""0.654""",C,"=""8.017482""","=""8.084685""","=""2s2.7d""","=""2D""","=""5/2""","=""2s2.8f""","=""2F*""","=""7/2""",6,8,,"=""u27""","=""""",
"=""""","=""""","=""18449""","=""6""","=""""","=""7.37e+03""","=""3.76e-02""","=""1.37e+02""","=""-0.65""",C,"=""8.017482""","=""8.084685""","=""2s2.7d""","=""2D""","=""5/2""","=""2s2.8f""","=""2F*""","=""5/2""",6,6,,"=""u27""","=""""",
"=""""","=""""","=""19322""","=""6""","=""""","=""8.61e+02""","=""4.82e-03""","=""1.84e+01""","=""-1.539""",C,"=""8.019266""","=""8.083434""","=""2s2.7f""","=""2F*""","=""5/2""","=""2s2.8d""","=""2D""","=""5/2""",6,6,,"=""u27""","=""""",
"=""""","=""""","=""19322""","=""6""","=""""","=""1.81e+04""","=""6.76e-02""","=""2.58e+02""","=""-0.392""",C,"=""8.019266""","=""8.083434""","=""2s2.7f""","=""2F*""","=""5/2""","=""2s2.8d""","=""2D""","=""3/2""",6,4,,"=""u27""","=""""",
"=""""","=""""","=""19322""","=""6""","=""""","=""1.73e+04""","=""7.25e-02""","=""3.69e+02""","=""-0.237""",C,"=""8.019266""","=""8.083434""","=""2s2.7f""","=""2F*""","=""7/2""","=""2s2.8d""","=""2D""","=""5/2""",8,6,,"=""u27""","=""""",
"=""""","=""""","=""654150""","=""130""","=""""","=""3.20e-08""","=""4.11e-10""","=""1.33e+00""","=""-9.09""",A,"=""0.00000000""","=""0.0018953""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.2p""","=""2P*""","=""3/2""",2,4,M1,"=""T7194""","=""""",
"=""""","=""""","=""654150""","=""130""","=""""","=""6.24e-16""","=""8.01e-18""","=""2.67e+01""","=""-16.80""",B,"=""0.00000000""","=""0.0018953""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.2p""","=""2P*""","=""3/2""",2,4,E2,"=""T7194""","=""""",
"=""""","=""""","=""912000""","=""17000""","=""""","=""7.78e-17""","=""2.91e-18""","=""2.63e+01""","=""-17.24""",B,"=""3.55183+x""","=""3.55319+x""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p2""","=""4P""","=""5/2""",2,6,E2,"=""T7194""","=""""",
"=""""","=""""","=""1580000""","=""30000""","=""""","=""4.10e-09""","=""2.30e-10""","=""3.60e+00""","=""-9.04""",A,"=""3.55240+x""","=""3.55319+x""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p2""","=""4P""","=""5/2""",4,6,M1,"=""T7194""","=""""",
"=""""","=""""","=""1580000""","=""30000""","=""""","=""7.00e-18""","=""3.93e-19""","=""3.69e+01""","=""-17.80""",B,"=""3.55240+x""","=""3.55319+x""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p2""","=""4P""","=""5/2""",4,6,E2,"=""T7194""","=""""",
"=""""","=""""","=""2160000""","=""100000""","=""""","=""2.23e-09""","=""3.11e-10""","=""3.33e+00""","=""-9.21""",A,"=""3.55183+x""","=""3.55240+x""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p2""","=""4P""","=""3/2""",2,4,M1,"=""T7194""","=""""",
"=""""","=""""","=""2160000""","=""100000""","=""""","=""1.74e-19""","=""2.42e-20""","=""2.92e+00""","=""-19.32""",B,"=""3.55183+x""","=""3.55240+x""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p2""","=""4P""","=""3/2""",2,4,E2,"=""T7194""","=""""",
