obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""517.3591""","=""0.0011""","=""""","=""""","=""36""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""517.4111""","=""0.0011""","=""517.41158""","=""0.00024""","=""36""","=""""","=""""","=""""","=""""",,"=""3.41375455""","=""5.8099939""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""1""","=""5d2.(3P).6s.(a 4P).7s""","=""c 5P""","=""2""",3,5,,"=""""","=""L16323""",
"=""517.4603""","=""0.0007""","=""517.4602""","=""0.0003""","=""270""","=""""","=""""","=""""","=""""",,"=""2.23308742""","=""4.6291016""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5G*""","=""2""","=""5d3.(2D).6s""","=""b 3D""","=""1""",5,3,,"=""""","=""L16323""",
"=""517.8056""","=""0.0007""","=""517.80541""","=""0.00019""","=""18""","=""""","=""""","=""""","=""""",,"=""3.42870341""","=""5.8231202""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3F*""","=""3""","=""6p2.(1D).5d.(2F).6s""","=""c 1F""","=""3""",7,7,,"=""""","=""L16323""",
"=""517.9086""","=""0.0007""","=""517.90836""","=""0.00013""","=""180""","=""""","=""""","=""""","=""""",,"=""2.0787980""","=""4.47273891""","=""5d3.(b 4F).6s""","=""a 5F""","=""4""","=""5d2.(a 3F).6s.(a 2F).6p""","=""x 3F*""","=""4""",9,9,,"=""""","=""L16323""",
"=""517.9302""","=""0.0007""","=""517.92993""","=""0.00019""","=""71""","=""""","=""""","=""""","=""""",,"=""3.42870341""","=""5.8225446""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3F*""","=""3""","=""6p2.(1D).5d.(2F).6s""","=""g 3F""","=""2""",7,5,,"=""""","=""L16323""",
"=""517.9462""","=""0.0011""","=""517.94674""","=""0.00021""","=""36""","=""""","=""""","=""""","=""""",,"=""3.64531873""","=""6.0390822""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 3P*""","=""2""","=""5d4""","=""5P?""","=""2""",5,5,,"=""""","=""L16323""",
"=""518.3313""","=""0.0011""","=""518.330811""","=""0.000021""","=""5300""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""2.39198975""","=""5d2.6s2""","=""a 3F""","=""2""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5G*""","=""3""",5,7,,"=""""","=""L21976,L16323""",
"=""518.4343""","=""0.0011""","=""518.43388""","=""0.00022""","=""140""","=""""","=""""","=""""","=""""",,"=""2.78351371""","=""5.1750279""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""2""","=""5d4""","=""a 5D""","=""3""",5,7,,"=""""","=""L16323""",
"=""518.5739""","=""0.0007""","=""518.573450""","=""0.000022""","=""350""","=""1.1e+05""","=""4.4e-04""","=""3.7e-02""","=""-2.66""",D+,"=""1.11384493""","=""3.50471547""","=""5d2.6s2""","=""a 3P""","=""2""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3D*""","=""2""",5,5,,"=""T5346""","=""L16323""",
"=""518.7574""","=""0.0019""","=""""","=""""","=""53h""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""518.8269""","=""0.0007""","=""518.82644""","=""0.00022""","=""880""","=""""","=""""","=""""","=""""",,"=""2.83940970""","=""5.2291144""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5G*""","=""5""","=""5d4""","=""a 5D""","=""4""",11,9,,"=""""","=""L16323""",
"=""519.0825""","=""0.0019""","=""519.08480""","=""0.00022""","=""71h""","=""""","=""""","=""""","=""""",,"=""3.28111348""","=""5.6696288""","=""5d.6s2.(a 2D).6p""","=""z 1P*""","=""1""","=""5d2.(3P).6s.(a 4P).7s""","=""e 3P""","=""2""",3,5,,"=""""","=""L16323""",
"=""519.1725""","=""0.0011""","=""519.1734""","=""0.0003""","=""18""","=""""","=""""","=""""","=""""",,"=""3.47750149""","=""5.8656090""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 3S*""","=""1""","=""6p2.(1D).5d.(2P).6s""","=""g 3P""","=""1""",3,3,,"=""""","=""L16323""",
"=""519.2614""","=""0.0007""","=""519.2608""","=""0.0003""","=""70""","=""""","=""""","=""""","=""""",,"=""3.96046984""","=""6.3481757""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""4""","=""5d4""","=""1G""","=""4""",9,9,,"=""""","=""L16323""",
"=""519.2906""","=""0.0011""","=""519.28945""","=""0.00016""","=""35""","=""""","=""""","=""""","=""""",,"=""3.47750149""","=""5.8650755""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 3S*""","=""1""","=""6p2.(1D).5d.(2D).6s""","=""f 3D""","=""2""",3,5,,"=""""","=""L16323""",
"=""519.3680""","=""0.0007""","=""519.36732""","=""0.00008""","=""120""","=""""","=""""","=""""","=""""",,"=""1.8276129""","=""4.21482893""","=""5d3.(b 4F).6s""","=""a 5F""","=""2""","=""5d2.(a 1G).6s.(a 2G).6p""","=""w 3F*""","=""2""",5,5,,"=""""","=""L16323""",
"=""519.4026""","=""0.0011""","=""""","=""""","=""18""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""519.4436""","=""0.0011""","=""""","=""""","=""18""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""519.5076""","=""0.0011""","=""519.5071""","=""0.0003""","=""53""","=""""","=""""","=""""","=""""",,"=""3.41375455""","=""5.8003283""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""1""","=""6p2.(3P).5d.(2P).6s""","=""b 1P""","=""1""",3,3,,"=""""","=""L16323""",
"=""519.7907""","=""0.0015""","=""519.78921""","=""0.00019""","=""18""","=""""","=""""","=""""","=""""",,"=""3.68888785""","=""6.0741663""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""2""","=""5d4""","=""h 3F""","=""2""",5,5,,"=""""","=""L16323""",
"=""520.0993""","=""0.0010""","=""520.09834""","=""0.00014""","=""180""","=""""","=""""","=""""","=""""",,"=""2.0787980""","=""4.46265875""","=""5d3.(b 4F).6s""","=""a 5F""","=""4""","=""5d2.(a 3F).6s.(a 2F).6p""","=""y 3G*""","=""5""",9,11,,"=""""","=""L16323""",
"=""520.2314""","=""0.0007""","=""520.23118""","=""0.00022""","=""350""","=""""","=""""","=""""","=""""",,"=""2.90725869""","=""5.2905106""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""3""","=""6p2.(3P).5d.(4F).6s""","=""c 5F""","=""4""",7,9,,"=""""","=""L16323""",
"=""521.0290""","=""0.0011""","=""521.0282""","=""0.0003""","=""260""","=""""","=""""","=""""","=""""",,"=""2.24949533""","=""4.6291016""","=""5d.6s2.(a 2D).6p""","=""z 3P*""","=""1""","=""5d3.(2D).6s""","=""b 3D""","=""1""",3,3,,"=""""","=""L16323""",
"=""521.3496""","=""0.0007""","=""521.35026""","=""0.00019""","=""52""","=""""","=""""","=""""","=""""",,"=""3.12372100""","=""5.5018573""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""1""","=""6p2.(3P).5d.(2P).6s""","=""d 3P""","=""2""",3,5,,"=""""","=""L16323""",
"=""521.3776""","=""0.0007""","=""""","=""""","=""120""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""521.7852""","=""0.0011""","=""521.78630""","=""0.00019""","=""52""","=""""","=""""","=""""","=""""",,"=""3.56953880""","=""5.9456878""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3D*""","=""1""","=""6p2.(1S).5d.(2D).6s""","=""g 3D""","=""2""",3,5,,"=""""","=""L16323""",
"=""521.8713""","=""0.0015""","=""521.87309""","=""0.00025""","=""35""","=""""","=""""","=""""","=""""",,"=""3.41160129""","=""5.7873551""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""4""","=""6p2.(1D).5d.(2F).6s""","=""g 3F""","=""4""",9,9,,"=""""","=""L16323""",
"=""522.1654""","=""0.0020""","=""522.1685""","=""0.0003""","=""17i""","=""""","=""""","=""""","=""""",,"=""3.64531873""","=""6.0197285""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 3P*""","=""2""","=""""","=""4855""","=""2""",5,5,,"=""""","=""L16323c153""",
"=""522.3884""","=""0.0011""","=""522.3885""","=""0.0003""","=""170""","=""""","=""""","=""""","=""""",,"=""2.8829862""","=""5.2563960""","=""5d3.(b 2G).6s""","=""a 3G""","=""4""","=""5d2.(a 1G).6s.(a 2G).6p""","=""w 1F*""","=""3""",9,7,,"=""""","=""L16323""",
"=""522.6685""","=""0.0011""","=""522.66832""","=""0.00011""","=""100""","=""""","=""""","=""""","=""""",,"=""1.9432466""","=""4.31538577""","=""5d3.(b 4F).6s""","=""a 5F""","=""3""","=""5d2.(a 1G).6s.(a 2G).6p""","=""z 3H*""","=""4""",7,9,,"=""""","=""L16323""",
"=""522.7210""","=""0.0007""","=""522.72110""","=""0.00019""","=""69""","=""""","=""""","=""""","=""""",,"=""3.36612935""","=""5.7380290""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3F*""","=""2""","=""6p2.(1D).5d.(2F).6s""","=""g 3F""","=""3""",5,7,,"=""""","=""L16323""",
"=""522.7485""","=""0.0010""","=""""","=""""","=""17h""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""522.8095""","=""0.0019""","=""""","=""""","=""17h""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""522.8345""","=""0.0019""","=""""","=""""","=""17h""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""522.8755""","=""0.0019""","=""""","=""""","=""34h""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""523.1050""","=""0.0007""","=""523.10568""","=""0.00016""","=""100""","=""""","=""""","=""""","=""""",,"=""3.68888785""","=""6.0590437""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""2""","=""5d4""","=""h 3F""","=""3""",5,7,,"=""""","=""L16323""",
"=""523.1496""","=""0.0019""","=""""","=""""","=""17h""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""523.3772""","=""0.0007""","=""""","=""""","=""51""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""524.0608""","=""0.0011""","=""524.06090""","=""0.00025""","=""17""","=""""","=""""","=""""","=""""",,"=""3.26150453""","=""5.6273402""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""3""","=""6p2.(3P).5d.(4F).6s""","=""e 3F""","=""4""",7,9,,"=""""","=""L16323""",
"=""524.1509""","=""0.0015""","=""524.14996""","=""0.00019""","=""17""","=""""","=""""","=""""","=""""",,"=""3.50471547""","=""5.8701492""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3D*""","=""2""","=""6p2.(1D).5d.(2G).6s""","=""b 3G""","=""3""",5,7,,"=""""","=""L16323""",
"=""524.1883""","=""0.0007""","=""524.18827""","=""0.00003""","=""170""","=""9.e+03""","=""3.e-05""","=""4.e-03""","=""-3.6""",E,"=""0.56631535""","=""2.93157616""","=""5d2.6s2""","=""a 3F""","=""4""","=""5d.6s2.(a 2D).6p""","=""z 1F*""","=""3""",9,7,,"=""T5346""","=""L16323""",
"=""524.2359""","=""0.0011""","=""""","=""""","=""17""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""524.2499""","=""0.0010""","=""524.25072""","=""0.00022""","=""51""","=""""","=""""","=""""","=""""",,"=""2.93157616""","=""5.2965552""","=""5d.6s2.(a 2D).6p""","=""z 1F*""","=""3""","=""6p2.(3P).5d.(4D).6s""","=""e 3D""","=""2""",7,5,,"=""""","=""L16323""",
"=""524.3156""","=""0.0007""","=""524.31575""","=""0.00016""","=""68""","=""""","=""""","=""""","=""""",,"=""3.62612568""","=""5.9908115""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 3G*""","=""4""","=""""","=""4832""","=""3""",9,7,,"=""""","=""L16323""",
"=""524.4920""","=""0.0007""","=""524.4914""","=""0.0004""","=""680""","=""""","=""""","=""""","=""""",,"=""2.2652078""","=""4.6291016""","=""5d.6s2.(a 2D).6p""","=""z 3P*""","=""0""","=""5d3.(2D).6s""","=""b 3D""","=""1""",1,3,,"=""""","=""L16323""",
"=""524.5444""","=""0.0007""","=""524.544048""","=""0.000025""","=""4200""","=""3.63e+06""","=""8.99e-03""","=""7.76e-01""","=""-1.35""",B,"=""1.11384493""","=""3.47750149""","=""5d2.6s2""","=""a 3P""","=""2""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 3S*""","=""1""",5,3,,"=""T5346""","=""L21976,L16323""",
"=""524.6130""","=""0.0011""","=""524.61291""","=""0.00003""","=""850""","=""1.24e+05""","=""8.5e-04""","=""4.4e-02""","=""-2.59""",C+,"=""0.81489232""","=""3.17823864""","=""5d2.6s2""","=""a 3P""","=""1""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""2""",3,5,,"=""T5346""","=""L21976,L16323""",
"=""524.8492""","=""0.0007""","=""524.84897""","=""0.00022""","=""680""","=""""","=""""","=""""","=""""",,"=""3.07298120""","=""5.4352645""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""4""","=""6p2.(3P).5d.(4D).6s""","=""b 5D""","=""4""",9,9,,"=""""","=""L16323""",
"=""525.058""","=""0.003""","=""525.05537""","=""0.00019""","=""17i""","=""""","=""""","=""""","=""""",,"=""1.7472218""","=""4.1085765""","=""5d3.(b 4F).6s""","=""a 5F""","=""1""","=""5d2.(a 3P).6s.(a 4P).6p""","=""x 3D*""","=""1""",3,3,,"=""""","=""L16323c153""",
"=""525.1571""","=""0.0011""","=""525.1579""","=""0.0003""","=""34""","=""""","=""""","=""""","=""""",,"=""3.50471547""","=""5.8656090""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3D*""","=""2""","=""6p2.(1D).5d.(2P).6s""","=""g 3P""","=""1""",5,3,,"=""""","=""L16323""",
"=""525.2771""","=""0.0007""","=""525.27664""","=""0.00017""","=""120""","=""""","=""""","=""""","=""""",,"=""3.50471547""","=""5.8650755""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3D*""","=""2""","=""6p2.(1D).5d.(2D).6s""","=""f 3D""","=""2""",5,5,,"=""""","=""L16323""",
"=""525.3914""","=""0.0007""","=""525.39094""","=""0.00019""","=""150""","=""""","=""""","=""""","=""""",,"=""3.36612935""","=""5.7259759""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3F*""","=""2""","=""5d.6s2.(a 2D).7s""","=""e 1D""","=""2""",5,5,,"=""""","=""L16323""",
"=""525.4372""","=""0.0011""","=""525.4372""","=""0.0003""","=""34""","=""""","=""""","=""""","=""""",,"=""3.36612935""","=""5.7257680""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3F*""","=""2""","=""""","=""4618""","=""3""",5,7,,"=""""","=""L16323""",
"=""525.5077""","=""0.0007""","=""525.50774""","=""0.00008""","=""170""","=""""","=""""","=""""","=""""",,"=""1.7472218""","=""4.1065438""","=""5d3.(b 4F).6s""","=""a 5F""","=""1""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5P*""","=""2""",3,5,,"=""""","=""L16323""",
"=""525.5943""","=""0.0011""","=""525.59407""","=""0.00022""","=""340""","=""""","=""""","=""""","=""""",,"=""2.93157616""","=""5.2905106""","=""5d.6s2.(a 2D).6p""","=""z 1F*""","=""3""","=""6p2.(3P).5d.(4F).6s""","=""c 5F""","=""4""",7,9,,"=""""","=""L16323""",
"=""525.6553""","=""0.0015""","=""525.65709""","=""0.00025""","=""34""","=""""","=""""","=""""","=""""",,"=""3.42870341""","=""5.7873551""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3F*""","=""3""","=""6p2.(1D).5d.(2F).6s""","=""g 3F""","=""4""",7,9,,"=""""","=""L16323""",
"=""525.6927""","=""0.0007""","=""525.69234""","=""0.00022""","=""250""","=""""","=""""","=""""","=""""",,"=""3.54393021""","=""5.9024237""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 3G*""","=""3""","=""6p2.(1D).5d.(2G).6s""","=""b 1G""","=""4""",7,9,,"=""""","=""L16323""",
"=""526.0200""","=""0.0007""","=""526.0201""","=""0.0003""","=""670""","=""""","=""""","=""""","=""""",,"=""3.28111348""","=""5.6381374""","=""5d.6s2.(a 2D).6p""","=""z 1P*""","=""1""","=""6p2.(3P).5d.(4P).6s""","=""f 3P""","=""1""",3,3,,"=""""","=""L16323""",
"=""526.4065""","=""0.0011""","=""526.40701""","=""0.00019""","=""67""","=""""","=""""","=""""","=""""",,"=""2.39198975""","=""4.7472813""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5G*""","=""3""","=""5d3.(2D).6s""","=""c 1D""","=""2""",7,5,,"=""""","=""L16323""",
"=""526.8186""","=""0.0011""","=""""","=""""","=""17""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""526.9836""","=""0.0011""","=""""","=""""","=""17""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""527.0346""","=""0.0011""","=""527.03461""","=""0.00022""","=""33""","=""""","=""""","=""""","=""""",,"=""3.62612568""","=""5.9786125""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 3G*""","=""4""","=""5d4""","=""h 3F""","=""4""",9,9,,"=""""","=""L16323""",
"=""527.2847""","=""0.0011""","=""527.2844""","=""0.0004""","=""33""","=""""","=""""","=""""","=""""",,"=""3.1100410""","=""5.4614133""","=""5d3.(c 2D).6s""","=""a 3D""","=""2""","=""5d3.(b 2G).6p""","=""v 1F*""","=""3""",5,7,,"=""""","=""L16323""",
"=""527.3997""","=""0.0011""","=""527.3994""","=""0.0004""","=""130""","=""""","=""""","=""""","=""""",,"=""3.56953880""","=""5.9203983""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3D*""","=""1""","=""6p2.(1D).5d.(2P).6s""","=""g 3P""","=""0""",3,1,,"=""""","=""L16323""",
"=""527.5486""","=""0.0007""","=""527.54870""","=""0.00022""","=""130""","=""""","=""""","=""""","=""""",,"=""3.68888785""","=""6.0390822""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""2""","=""5d4""","=""5P?""","=""2""",5,5,,"=""""","=""L16323""",
"=""527.6508""","=""0.0011""","=""527.65031""","=""0.00017""","=""2500""","=""""","=""""","=""""","=""""",,"=""2.00400126""","=""4.3537431""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""2""","=""""","=""3512""","=""2""",5,5,,"=""""","=""L16323""",
"=""527.7278""","=""0.0019""","=""527.7285""","=""0.0003""","=""50h""","=""""","=""""","=""""","=""""",,"=""3.26150453""","=""5.6108983""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""3""","=""6p2.(3P).5d.(4P).6s""","=""b 5P""","=""2""",7,5,,"=""""","=""L16323""",
"=""527.769""","=""0.004""","=""527.7728""","=""0.0005""","=""17""","=""""","=""""","=""""","=""""",,"=""3.96053284""","=""6.309729""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5S*""","=""2""","=""""","=""5089""","=""2""",5,5,,"=""""","=""L16323""",
"=""527.8629""","=""0.0011""","=""527.86190""","=""0.00022""","=""170""","=""""","=""""","=""""","=""""",,"=""2.8367909""","=""5.1855909""","=""5d3.(b 2G).6s""","=""a 3G""","=""3""","=""5d3.(b 2G).6p""","=""u 3F*""","=""3""",7,7,,"=""""","=""L16323""",
"=""528.1499""","=""0.0011""","=""""","=""""","=""17""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""528.2540""","=""0.0011""","=""528.2547""","=""0.0004""","=""50""","=""""","=""""","=""""","=""""",,"=""3.3374248""","=""5.6844780""","=""5d3.(b 2P).6s""","=""c 3P""","=""1""","=""""","=""4585*""","=""2""",3,5,,"=""""","=""L16323""",
"=""528.5530""","=""0.0011""","=""528.5539""","=""0.0004""","=""17""","=""""","=""""","=""""","=""""",,"=""2.5769938""","=""4.9227185""","=""5d3.(b 4P).6s""","=""a 5P""","=""1""","=""5d2.(a 3P).6s.(a 2P).6p""","=""u 3D*""","=""1""",3,3,,"=""""","=""L16323""",
"=""528.5750""","=""0.0011""","=""""","=""""","=""17""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""528.6062""","=""0.0007""","=""528.60620""","=""0.00017""","=""170""","=""""","=""""","=""""","=""""",,"=""3.64531873""","=""5.9908115""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 3P*""","=""2""","=""""","=""4832""","=""3""",5,7,,"=""""","=""L16323""",
"=""528.7569""","=""0.0007""","=""528.75663""","=""0.00022""","=""1200""","=""""","=""""","=""""","=""""",,"=""2.90725869""","=""5.2520841""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""3""","=""6p2.(3P).5d.(4D).6s""","=""e 3D""","=""3""",7,7,,"=""""","=""L16323""",
"=""528.9872""","=""0.0015""","=""528.98914""","=""0.00020""","=""16""","=""""","=""""","=""""","=""""",,"=""3.41375455""","=""5.7575493""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""1""","=""6p2.(3P).5d.(4P).6s""","=""f 3P""","=""2""",3,5,,"=""""","=""L16323""",
"=""529.1684""","=""0.0007""","=""529.16824""","=""0.00020""","=""160""","=""""","=""""","=""""","=""""",,"=""2.69525808""","=""5.0382596""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""1""","=""6p2.(3P).5d.(4F).6s""","=""c 5F""","=""2""",3,5,,"=""""","=""L16323""",
"=""529.2284""","=""0.0007""","=""529.22753""","=""0.00020""","=""330""","=""""","=""""","=""""","=""""",,"=""2.24949533""","=""4.5922344""","=""5d.6s2.(a 2D).6p""","=""z 3P*""","=""1""","=""5d3.(2D).6s""","=""b 3D""","=""2""",3,5,,"=""""","=""L16323""",
"=""529.4256""","=""0.0010""","=""529.4244""","=""0.0003""","=""490""","=""""","=""""","=""""","=""""",,"=""2.8367909""","=""5.1786588""","=""5d3.(b 2G).6s""","=""a 3G""","=""3""","=""5d2.(b 1D).6s.(b 2D).6p""","=""x 1D*""","=""2""",7,5,,"=""""","=""L16323""",
"=""529.6343""","=""0.0007""","=""529.633486""","=""0.000022""","=""4900""","=""""","=""""","=""""","=""""",,"=""0.56631535""","=""2.90725869""","=""5d2.6s2""","=""a 3F""","=""4""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""3""",9,7,,"=""""","=""L16323""",
"=""530.1565""","=""0.0015""","=""530.1560""","=""0.0003""","=""65""","=""""","=""""","=""""","=""""",,"=""4.03362437""","=""6.3722604""","=""5d2.(a 3F).6s.(a 2F).6p""","=""y 3G*""","=""3""","=""""","=""5140""","=""3""",7,7,,"=""""","=""L16323""",
"=""530.165""","=""0.003""","=""530.1679""","=""0.0005""","=""16""","=""""","=""""","=""""","=""""",,"=""4.3384128""","=""6.676996""","=""""","=""3499""","=""1""","=""""","=""5385*""","=""0""",3,1,,"=""""","=""L16323""",
"=""530.4826""","=""0.0011""","=""530.4832""","=""0.0003""","=""33""","=""""","=""""","=""""","=""""",,"=""3.88597815""","=""6.2231719""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""3""","=""""","=""5019""","=""2""",7,5,,"=""""","=""L16323""",
"=""530.5654""","=""0.0007""","=""530.56503""","=""0.00014""","=""650""","=""""","=""""","=""""","=""""",,"=""2.78351371""","=""5.1203469""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""2""","=""5d2.(3F).6s.(a 4F).7s""","=""d 3F""","=""2""",5,5,,"=""""","=""L16323""",
"=""530.5916""","=""0.0011""","=""""","=""""","=""16""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""530.7306""","=""0.0011""","=""530.73029""","=""0.00023""","=""65""","=""""","=""""","=""""","=""""",,"=""3.68888785""","=""6.0249934""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""2""","=""""","=""4859""","=""2""",5,5,,"=""""","=""L16323""",
"=""530.9289""","=""0.0007""","=""530.92787""","=""0.00020""","=""970""","=""""","=""""","=""""","=""""",,"=""2.90725869""","=""5.2424949""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""3""","=""5d2.(3F).6s.(a 4F).7s""","=""b 5F""","=""4""",7,9,,"=""""","=""L16323""",
"=""531.1158""","=""0.0007""","=""531.11543""","=""0.00020""","=""1600""","=""""","=""""","=""""","=""""",,"=""2.00400126""","=""4.3384128""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""2""","=""""","=""3499""","=""1""",5,3,,"=""""","=""L16323""",
"=""531.5494""","=""0.0007""","=""531.5492""","=""0.0003""","=""32""","=""""","=""""","=""""","=""""",,"=""3.71913556""","=""6.0516423""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3D*""","=""3""","=""5d4""","=""h 3D""","=""3""",7,7,,"=""""","=""L16323""",
"=""531.7057""","=""0.0007""","=""531.70525""","=""0.00023""","=""110""","=""""","=""""","=""""","=""""",,"=""3.81044013""","=""6.1422621""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3F*""","=""4""","=""5d4""","=""c 3G""","=""5""",9,11,,"=""""","=""L16323""",
"=""531.7407""","=""0.0010""","=""531.73993""","=""0.00023""","=""240""","=""""","=""""","=""""","=""""",,"=""3.28111348""","=""5.6127834""","=""5d.6s2.(a 2D).6p""","=""z 1P*""","=""1""","=""5d2.(3P).6s.(a 4P).7s""","=""e 3P""","=""1""",3,3,,"=""""","=""L16323""",
"=""531.8367""","=""0.0007""","=""531.8359""","=""0.0003""","=""97""","=""""","=""""","=""""","=""""",,"=""3.62612568""","=""5.9573748""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 3G*""","=""4""","=""5d2.(3F).6s.(a 2F).7s""","=""d 1F""","=""3""",9,7,,"=""""","=""L16323""",
"=""531.9299""","=""0.0011""","=""531.9291""","=""0.0003""","=""32""","=""""","=""""","=""""","=""""",,"=""3.68888785""","=""6.0197285""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""2""","=""""","=""4855""","=""2""",5,5,,"=""""","=""L16323""",
