obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""507.209""","=""507.209+""","=""95""","=""4.59e+06""","=""1.96e-02""","=""6.2e+00""","=""-0.430""",B+,"=""1.2387229""","=""3.683164""","=""4f9.(6H*).5d.6s2""","=""7I*""","=""9""","=""""","=""""","=""10""",19,21,,"=""T7148""","=""L3475""",
"=""507.909""","=""507.9083+""","=""120""","=""4.1e+05""","=""1.59e-03""","=""4.5e-01""","=""-1.57""",B,"=""0.0000000""","=""2.4410747""","=""4f10.6s2""","=""5I""","=""8""","=""4f9.(6H*).5d.6s2""","=""5K*""","=""8""",17,17,,"=""T7148""","=""L3475""",
"=""511.174""","=""""","=""80""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""512.147""","=""""","=""130w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""513.645""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""516.678""","=""""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""518.674""","=""518.674+""","=""80""","=""2.46e+05""","=""1.11e-03""","=""3.2e-01""","=""-1.72""",B,"=""1.4886933""","=""3.879099""","=""4f9.(6H*).5d.6s2""","=""7I*""","=""8""","=""""","=""""","=""9""",17,19,,"=""T7148""","=""L3475""",
"=""526.134""","=""""","=""70""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""526.202""","=""""","=""130""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""526.858""","=""526.858+""","=""65""","=""2.85e+06""","=""1.06e-02""","=""3.50e+00""","=""-0.70""",B+,"=""1.2387229""","=""3.591998""","=""4f9.(6H*).5d.6s2""","=""7I*""","=""9""","=""""","=""""","=""8""",19,17,,"=""T7148""","=""L3475""",
"=""528.354""","=""""","=""55""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""530.306""","=""530.306+""","=""160""","=""8.5e+05""","=""3.16e-03""","=""9.4e-01""","=""-1.270""",B+,"=""0.0000000""","=""2.337975""","=""4f10.6s2""","=""5I""","=""8""","=""4f9.(6F*).5d.6s2""","=""*""","=""7""",17,15,,"=""T7148""","=""L3475""",
"=""532.617""","=""""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""534.179""","=""""","=""65""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""535.360""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""539.707""","=""""","=""40""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""540.569""","=""""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""542.064""","=""""","=""80""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""542.483""","=""""","=""70""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""542.578""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""545.262""","=""""","=""95""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""549.836""","=""""","=""28""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""550.432""","=""""","=""24""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""550.805""","=""""","=""28""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""552.955""","=""552.955+""","=""30""","=""2.21e+06""","=""1.15e-02""","=""3.1e+00""","=""-0.76""",C+,"=""1.569036""","=""3.811248""","=""4f9.(6H*).5d.6s2""","=""7G*""","=""7""","=""""","=""""","=""8""",15,17,,"=""T7148""","=""L3475""",
"=""554.881""","=""554.881+""","=""65""","=""3.0e+05""","=""1.38e-03""","=""4.3e-01""","=""-1.63""",B,"=""0.0000000""","=""2.234430""","=""4f10.6s2""","=""5I""","=""8""","=""4f10.(5I<8>).6s.6p.(3P*<2>)""","=""(8,2)*""","=""8""",17,17,,"=""T7148""","=""L3475""",
"=""560.709""","=""""","=""24""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""561.479""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""562.905""","=""562.905+""","=""20""","=""1.66e+05""","=""8.9e-04""","=""2.48e-01""","=""-1.87""",B+,"=""0.5125782""","=""2.715157""","=""4f10.6s2""","=""5I""","=""7""","=""4f10.(5I<7>).6s.6p.(3P*<2>)""","=""(7,2)*""","=""8""",15,17,,"=""T7148""","=""L3475""",
"=""564.107""","=""564.106+""","=""100""","=""4.9e+05""","=""2.61e-03""","=""8.2e-01""","=""-1.35""",B,"=""0.0000000""","=""2.197886""","=""4f10.6s2""","=""5I""","=""8""","=""4f10.(5I<8>).6s.6p.(3P*<2>)""","=""(8,2)*""","=""9""",17,19,,"=""T7148""","=""L3475""",
"=""564.756""","=""""","=""55w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""565.358""","=""565.358+""","=""80""","=""4.46e+05""","=""1.89e-03""","=""6.0e-01""","=""-1.494""",B+,"=""0.0000000""","=""2.193020""","=""4f10.6s2""","=""5I""","=""8""","=""4f9.(6H*).5d.6s2""","=""7K*""","=""7""",17,15,,"=""T7148""","=""L3475""",
"=""568.716""","=""""","=""24""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""570.449""","=""""","=""24""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""572.005""","=""""","=""70w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""574.179""","=""""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""574.712""","=""574.713+""","=""55""","=""1.49e+06""","=""7.4e-03""","=""2.65e+00""","=""-0.85""",B+,"=""1.2387229""","=""3.396047""","=""4f9.(6H*).5d.6s2""","=""7I*""","=""9""","=""""","=""""","=""9""",19,19,,"=""T7148""","=""L3475""",
"=""575.207""","=""""","=""24""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""576.039""","=""""","=""24""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""594.745""","=""594.744+""","=""70""","=""4.21e+06""","=""2.23e-02""","=""9.2e+00""","=""-0.329""",B+,"=""1.598499""","=""3.683164""","=""4f9.(6H*).5d.6s2""","=""7K*""","=""10""","=""""","=""""","=""10""",21,21,,"=""T7148""","=""L3475""",
"=""596.611""","=""""","=""50l""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""597.614""","=""597.614+""","=""120""","=""4.2e+05""","=""2.25e-03""","=""7.5e-01""","=""-1.42""",B,"=""0.0000000""","=""2.074652""","=""4f10.6s2""","=""5I""","=""8""","=""4f10.(5I<8>).6s.6p.(3P*<1>)""","=""(8,1)*""","=""8""",17,17,,"=""T7148""","=""L3475""",
"=""598.652""","=""""","=""24""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""599.022""","=""599.022+""","=""140""","=""5.6e+05""","=""2.66e-03""","=""8.9e-01""","=""-1.344""",B+,"=""0.0000000""","=""2.069776""","=""4f10.6s2""","=""5I""","=""8""","=""4f10.(5I<8>).6s.6p.(3P*<1>)""","=""(8,1)*""","=""7""",17,15,,"=""T7148""","=""L3475""",
"=""601.060""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""601.248""","=""601.248+""","=""65""","=""5.9e+05""","=""3.2e-03""","=""9.5e-01""","=""-1.32""",B,"=""0.5125782""","=""2.574692""","=""4f10.6s2""","=""5I""","=""7""","=""4f10.(5I<7>).6s.6p.(3P*<1>)""","=""(7,1)*""","=""7""",15,15,,"=""T7148""","=""L3475""",
"=""601.893""","=""""","=""24""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""603.265""","=""""","=""24""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""605.986""","=""""","=""24""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""608.674""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""608.995""","=""608.995+""","=""140""","=""1.46e+06""","=""7.0e-03""","=""2.12e+00""","=""-0.977""",B+,"=""0.5125782""","=""2.548462""","=""4f10.6s2""","=""5I""","=""7""","=""4f9.(6H*).5d.6s2""","=""5I*""","=""6""",15,13,,"=""T7148""","=""L3475""",
"=""612.885""","=""612.884+""","=""24""","=""1.10e+06""","=""7.0e-03""","=""2.12e+00""","=""-0.98""",B+,"=""1.569036""","=""3.591998""","=""4f9.(6H*).5d.6s2""","=""7G*""","=""7""","=""""","=""""","=""8""",15,17,,"=""T7148""","=""L3475""",
"=""613.534""","=""""","=""24""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""615.998""","=""""","=""24""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""617.014""","=""617.014+""","=""100""","=""8.1e+05""","=""5.2e-03""","=""1.60e+00""","=""-1.105""",B+,"=""0.5125782""","=""2.522002""","=""4f10.6s2""","=""5I""","=""7""","=""4f10.(5I<7>).6s.6p.(3P*<1>)""","=""(7,1)*""","=""8""",15,17,,"=""T7148""","=""L3475""",
"=""626.082""","=""626.082+""","=""270""","=""8.9e+05""","=""5.8e-03""","=""2.05e+00""","=""-1.003""",B+,"=""0.0000000""","=""1.980319""","=""4f10.6s2""","=""5I""","=""8""","=""4f10.(5I<8>).6s.6p.(3P*<1>)""","=""(8,1)*""","=""9""",17,19,,"=""T7148""","=""L3475""",
"=""626.209""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""634.507""","=""""","=""14""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""638.857""","=""""","=""40""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""642.370""","=""""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""643.833""","=""""","=""13w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""646.262""","=""""","=""8""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""647.670""","=""""","=""11""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""648.838""","=""""","=""28""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""655.983""","=""""","=""20""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""658.119""","=""658.119+""","=""160""","=""7.7e+05""","=""4.4e-03""","=""1.62e+00""","=""-1.12""",B,"=""0.0000000""","=""1.883919""","=""4f10.6s2""","=""5I""","=""8""","=""4f9.(6H*).5d.6s2""","=""5H*""","=""7""",17,15,,"=""T7148""","=""L3475""",
"=""664.520""","=""""","=""15""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""666.020""","=""""","=""22""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""666.348""","=""""","=""29""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""666.970""","=""""","=""75""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""674.979""","=""""","=""29""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""675.949""","=""""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""676.776""","=""""","=""45""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""682.008""","=""""","=""12""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""683.731""","=""""","=""180""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""685.485""","=""""","=""80""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""685.835""","=""""","=""22""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""689.073""","=""""","=""22""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""693.146""","=""""","=""15""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""695.334""","=""""","=""11""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""696.000""","=""""","=""40""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""698.437""","=""""","=""13w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""699.323""","=""""","=""13""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""700.003""","=""""","=""45""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""701.936""","=""""","=""20""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""721.526""","=""""","=""11""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""723.203""","=""""","=""17w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""725.201""","=""""","=""13""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""737.807""","=""737.807+""","=""20""","=""1.10e+05""","=""9.0e-04""","=""3.27e-01""","=""-1.87""",B+,"=""0.5125782""","=""2.193020""","=""4f10.6s2""","=""5I""","=""7""","=""4f9.(6H*).5d.6s2""","=""7K*""","=""7""",15,15,,"=""T7148""","=""L3475""",
"=""740.963""","=""""","=""11""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""741.441""","=""""","=""24""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""754.581""","=""""","=""55""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""755.508""","=""""","=""17w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""756.186""","=""""","=""27""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""759.339""","=""""","=""27w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""761.365""","=""""","=""13w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""761.980""","=""""","=""11w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""764.319""","=""""","=""35w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""764.796""","=""""","=""17""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""764.874""","=""""","=""13""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""766.447""","=""""","=""80""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""771.745""","=""""","=""35""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""781.421""","=""""","=""35""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""791.156""","=""""","=""27""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""797.082""","=""""","=""11""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""814.953""","=""""","=""13""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""826.780""","=""""","=""20""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""832.839""","=""""","=""35""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""863.249""","=""""","=""11""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""878.324""","=""""","=""12""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
