obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""311.581""","=""311.5810""","=""70""","=""4.5e+06""","=""4.3e-03""","=""2.7e-01""","=""-1.59""",D,"=""0.410370""","=""4.389566""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(3P).5p""","=""z 4P*""","=""3/2""",6,4,,"=""T5181""","=""L3475""",
"=""312.267""","=""312.2659""","=""140""","=""1.1e+07""","=""1.6e-02""","=""9.8e-01""","=""-1.02""",C,"=""0.410370""","=""4.380839""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(3P).5p""","=""z 4P*""","=""5/2""",6,6,,"=""T5181""","=""L3475""",
"=""312.461""","=""312.4608""","=""240""","=""4.6e+06""","=""5.4e-03""","=""5.6e-01""","=""-1.27""",C+,"=""0.000000""","=""3.967992""","=""4d8.(3F).5s""","=""a 4F""","=""9/2""","=""4d8.(3F).5p""","=""z 2F*""","=""7/2""",10,8,,"=""T5181""","=""L3475""",
"=""313.170""","=""313.1698""","=""35""","=""""","=""""","=""""","=""""",,"=""0.430557""","=""4.389566""","=""4d8.(3F).5s""","=""a 4F""","=""3/2""","=""4d8.(3P).5p""","=""z 4P*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""313.862""","=""313.8617""","=""95""","=""3.3e+06""","=""7.e-03""","=""3.1e-01""","=""-1.53""",D+,"=""0.430557""","=""4.380839""","=""4d8.(3F).5s""","=""a 4F""","=""3/2""","=""4d8.(3P).5p""","=""z 4P*""","=""5/2""",4,6,,"=""T5181""","=""L3475""",
"=""315.227""","=""315.2264""","=""45""","=""""","=""""","=""""","=""""",,"=""1.833462""","=""5.766641""","=""4d7.5s2""","=""b 4F""","=""7/2""","=""""","=""22*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""315.351""","=""315.3515""","=""45""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""4.633118""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(3P).5p""","=""z 2P*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""315.669""","=""315.6687""","=""130""","=""""","=""""","=""""","=""""",,"=""1.143286""","=""5.070954""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""4d8.(3P).5p""","=""z 4S*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""318.065""","=""318.0646""","=""70""","=""""","=""""","=""""","=""""",,"=""0.965989""","=""4.864071""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""4d8.(1D).5p""","=""y 2P*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""318.651""","=""318.6514""","=""80""","=""""","=""""","=""""","=""""",,"=""1.143286""","=""5.034190""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""4d8.(1S).5p""","=""x 2P*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""318.997""","=""318.9965""","=""140""","=""3.0e+06""","=""4.6e-03""","=""2.9e-01""","=""-1.56""",C,"=""0.322115""","=""4.208810""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(3F).5p""","=""z 2F*""","=""5/2""",6,6,,"=""T5181""","=""L3475""",
"=""319.211""","=""319.2106""","=""470""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""4.585587""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(3P).5p""","=""y 4D*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""319.805""","=""319.8055""","=""190""","=""4.3e+06""","=""4.4e-03""","=""2.8e-01""","=""-1.57""",C+,"=""0.322115""","=""4.198978""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(3F).5p""","=""z 2D*""","=""3/2""",6,4,,"=""T5181""","=""L3475""",
"=""321.525""","=""321.5253""","=""70""","=""""","=""""","=""""","=""""",,"=""0.000000""","=""3.856126""","=""4d8.(3F).5s""","=""a 4F""","=""9/2""","=""4d8.(3F).5p""","=""z 4G*""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""323.859""","=""323.8594""","=""80""","=""""","=""""","=""""","=""""",,"=""0.965989""","=""4.794324""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""""","=""4*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""326.408""","=""326.4083""","=""520""","=""1.25e+07""","=""2.0e-02""","=""1.29e+00""","=""-0.92""",C+,"=""0.410370""","=""4.208810""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(3F).5p""","=""z 2F*""","=""5/2""",6,6,,"=""T5181""","=""L3475""",
"=""327.255""","=""327.2553""","=""520""","=""2.0e+07""","=""2.2e-02""","=""1.40e+00""","=""-0.89""",C+,"=""0.410370""","=""4.198978""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(3F).5p""","=""z 2D*""","=""3/2""",6,4,,"=""T5181""","=""L3475""",
"=""328.150""","=""328.1482""","=""2300*""","=""2.4e+07""","=""3.8e-02""","=""3.3e+00""","=""-0.52""",C+,"=""0.189692""","=""3.967992""","=""4d8.(3F).5s""","=""a 4F""","=""7/2""","=""4d8.(3F).5p""","=""z 2F*""","=""7/2""",8,8,,"=""T5181""","=""L3475""",
"=""328.150""","=""328.1522""","=""2300*""","=""1.38e+07""","=""3.4e-02""","=""1.45e+00""","=""-0.87""",C+,"=""0.430557""","=""4.208810""","=""4d8.(3F).5s""","=""a 4F""","=""3/2""","=""4d8.(3F).5p""","=""z 2F*""","=""5/2""",4,6,,"=""T5181""","=""L3475""",
"=""328.265""","=""328.2644""","=""110""","=""""","=""""","=""""","=""""",,"=""1.483871""","=""5.260833""","=""4d8.(3P).5s""","=""a 2P""","=""3/2""","=""4d8.(1D).5p""","=""x 2D*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""328.452""","=""328.4517""","=""2300""","=""4.4e+07""","=""9.5e-02""","=""6.2e+00""","=""-0.24""",C+,"=""0.322115""","=""4.096923""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(3F).5p""","=""z 2G*""","=""7/2""",6,8,,"=""T5181""","=""L3475""",
"=""329.009""","=""329.0084""","=""280""","=""1.02e+07""","=""1.65e-02""","=""7.2e-01""","=""-1.18""",C+,"=""0.430557""","=""4.198978""","=""4d8.(3F).5s""","=""a 4F""","=""3/2""","=""4d8.(3F).5p""","=""z 2D*""","=""3/2""",4,4,,"=""T5181""","=""L3475""",
"=""329.059""","=""329.0582""","=""45""","=""""","=""""","=""""","=""""",,"=""1.833462""","=""5.601312""","=""4d7.5s2""","=""b 4F""","=""7/2""","=""4d8.(1G).5p""","=""y 2G*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""329.523""","=""329.5222""","=""210""","=""""","=""""","=""""","=""""",,"=""1.577460""","=""5.340004""","=""4d7.5s2""","=""b 4F""","=""9/2""","=""4d8.(1G).5p""","=""z 2H*""","=""11/2""",10,12,,"=""""","=""L3475""",
"=""329.767""","=""329.7667""","=""45""","=""""","=""""","=""""","=""""",,"=""1.577460""","=""5.337215""","=""4d7.5s2""","=""b 4F""","=""9/2""","=""""","=""16*""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""330.141""","=""330.1412""","=""260""","=""""","=""""","=""""","=""""",,"=""1.278700""","=""5.034190""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""4d8.(1S).5p""","=""x 2P*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""332.405""","=""332.4047""","=""4200""","=""6.3e+07""","=""1.30e-01""","=""1.14e+01""","=""0.02""",B,"=""0.189692""","=""3.919609""","=""4d8.(3F).5s""","=""a 4F""","=""7/2""","=""4d8.(3F).5p""","=""z 2G*""","=""9/2""",8,10,,"=""T5181""","=""L3475""",
"=""333.205""","=""333.2053""","=""60""","=""5.4e+06""","=""4.5e-03""","=""2.0e-01""","=""-1.75""",C+,"=""0.701499""","=""4.422454""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(3P).5p""","=""z 4P*""","=""1/2""",4,2,,"=""T5181""","=""L3475""",
"=""333.220""","=""333.2205""","=""45""","=""""","=""""","=""""","=""""",,"=""1.143286""","=""4.864071""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""4d8.(1D).5p""","=""y 2P*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""333.950""","=""333.9508""","=""330""","=""3.5e+06""","=""4.4e-03""","=""3.9e-01""","=""-1.45""",C+,"=""0.189692""","=""3.902341""","=""4d8.(3F).5s""","=""a 4F""","=""7/2""","=""4d8.(3F).5p""","=""z 4F*""","=""5/2""",8,6,,"=""T5181""","=""L3475""",
"=""334.386""","=""334.3862""","=""70""","=""""","=""""","=""""","=""""",,"=""1.143286""","=""4.851100""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""""","=""6*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""334.516""","=""334.5158""","=""80""","=""""","=""""","=""""","=""""",,"=""1.364576""","=""5.070954""","=""4d8.(3P).5s""","=""a 4P""","=""1/2""","=""4d8.(3P).5p""","=""z 4S*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""336.087""","=""336.0860""","=""60""","=""""","=""""","=""""","=""""",,"=""1.732646""","=""5.421707""","=""4d8.(3P).5s""","=""a 2P""","=""1/2""","=""4d8.(1D).5p""","=""y 2P*""","=""1/2""",2,2,,"=""""","=""L3475""",
"=""336.177""","=""336.1766""","=""280""","=""1.23e+07""","=""2.1e-02""","=""9.3e-01""","=""-1.08""",C+,"=""0.701499""","=""4.389566""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(3P).5p""","=""z 4P*""","=""3/2""",4,4,,"=""T5181""","=""L3475""",
"=""336.315""","=""336.3148""","=""60""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""4.096923""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(3F).5p""","=""z 2G*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""336.935""","=""336.9340""","=""420""","=""1.06e+07""","=""1.20e-02""","=""8.0e-01""","=""-1.14""",C+,"=""0.322115""","=""4.001891""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(3F).5p""","=""z 4F*""","=""3/2""",6,4,,"=""T5181""","=""L3475""",
"=""""","=""336.9740""","=""""","=""8.e+05""","=""2.1e-03""","=""9.e-02""","=""-2.07""",D+,"=""0.701499""","=""4.380839""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(3P).5p""","=""z 4P*""","=""5/2""",4,6,,"=""T5181""","=""""",
"=""337.065""","=""337.0648""","=""45""","=""""","=""""","=""""","=""""",,"=""1.278700""","=""4.957049""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""""","=""9*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""337.322""","=""337.3217""","=""1100""","=""""","=""""","=""""","=""""",,"=""0.322115""","=""3.997662""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(3F).5p""","=""z 4G*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""""","=""337.3491""","=""""","=""5.e+05""","=""6.e-04""","=""6.e-02""","=""-2.29""",D,"=""0.705590""","=""4.380839""","=""4d8.(3F).5s""","=""a 2F""","=""7/2""","=""4d8.(3P).5p""","=""z 4P*""","=""5/2""",8,6,,"=""T5181""","=""""",
"=""337.811""","=""337.8106""","=""110""","=""""","=""""","=""""","=""""",,"=""1.577460""","=""5.247688""","=""4d7.5s2""","=""b 4F""","=""9/2""","=""""","=""13*""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""337.868""","=""337.8672""","=""80""","=""""","=""""","=""""","=""""",,"=""1.364576""","=""5.034190""","=""4d8.(3P).5s""","=""a 4P""","=""1/2""","=""4d8.(1S).5p""","=""x 2P*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""338.675""","=""338.6748""","=""110""","=""""","=""""","=""""","=""""",,"=""1.676352""","=""5.337215""","=""4d8.(1D).5s""","=""b 2D""","=""5/2""","=""""","=""16*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""339.779""","=""339.7794""","=""5600""","=""6.5e+07""","=""1.12e-01""","=""1.25e+01""","=""0.05""",B+,"=""0.000000""","=""3.648962""","=""4d8.(3F).5s""","=""a 4F""","=""9/2""","=""4d8.(3F).5p""","=""z 4F*""","=""9/2""",10,10,,"=""T5181""","=""L3475""",
"=""340.068""","=""340.0669""","=""820""","=""1.21e+07""","=""2.8e-02""","=""1.88e+00""","=""-0.78""",C+,"=""0.322115""","=""3.967992""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(3F).5p""","=""z 2F*""","=""7/2""",6,8,,"=""T5181""","=""L3475""",
"=""340.753""","=""340.7523""","=""160""","=""""","=""""","=""""","=""""",,"=""1.783164""","=""5.421707""","=""4d8.(1D).5s""","=""b 2D""","=""3/2""","=""4d8.(1D).5p""","=""y 2P*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""341.325""","=""341.3249""","=""820""","=""""","=""""","=""""","=""""",,"=""1.985971""","=""5.618411""","=""4d8.(1G).5s""","=""a 2G""","=""9/2""","=""4d8.(1G).5p""","=""y 2G*""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""342.114""","=""342.1143""","=""60""","=""""","=""""","=""""","=""""",,"=""1.577460""","=""5.201518""","=""4d7.5s2""","=""b 4F""","=""9/2""","=""""","=""12*""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""342.220""","=""""","=""330""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""342.536""","=""342.5359""","=""120bl""","=""""","=""""","=""""","=""""",,"=""0.965989""","=""4.585587""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""4d8.(3P).5p""","=""y 4D*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""343.587""","=""343.5870""","=""8200""","=""1.32e+08""","=""2.81e-01""","=""3.18e+01""","=""0.449""",B+,"=""0.000000""","=""3.608524""","=""4d8.(3F).5s""","=""a 4F""","=""9/2""","=""4d8.(3F).5p""","=""z 4G*""","=""11/2""",10,12,,"=""T6355""","=""L3475""",
"=""344.152""","=""344.1522""","=""1400""","=""""","=""""","=""""","=""""",,"=""1.998715""","=""5.601312""","=""4d8.(1G).5s""","=""a 2G""","=""7/2""","=""4d8.(1G).5p""","=""y 2G*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""344.362""","=""344.3620""","=""35""","=""""","=""""","=""""","=""""",,"=""1.783164""","=""5.383567""","=""4d8.(1D).5s""","=""b 2D""","=""3/2""","=""4d8.(1D).5p""","=""x 2D*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""344.873""","=""344.8722""","=""120""","=""""","=""""","=""""","=""""",,"=""0.965989""","=""4.561066""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""4d8.(3P).5p""","=""y 4D*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""344.957""","=""344.9561""","=""60""","=""""","=""""","=""""","=""""",,"=""1.833462""","=""5.427665""","=""4d7.5s2""","=""b 4F""","=""7/2""","=""4d8.(1G).5p""","=""x 2F*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""345.128""","=""345.1276""","=""120""","=""""","=""""","=""""","=""""",,"=""1.676352""","=""5.268768""","=""4d8.(1D).5s""","=""b 2D""","=""5/2""","=""""","=""14*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""345.214""","=""345.2136""","=""60""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""4.001891""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(3F).5p""","=""z 4F*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""345.621""","=""345.6206""","=""400""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""3.997662""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(3F).5p""","=""z 4G*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""345.641""","=""345.6408""","=""60""","=""""","=""""","=""""","=""""",,"=""1.483871""","=""5.070954""","=""4d8.(3P).5s""","=""a 2P""","=""3/2""","=""4d8.(3P).5p""","=""z 4S*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""345.806""","=""345.8057""","=""180""","=""""","=""""","=""""","=""""",,"=""1.278700""","=""4.864071""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""4d8.(1D).5p""","=""y 2P*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""345.892""","=""345.8916""","=""220""","=""""","=""""","=""""","=""""",,"=""1.676352""","=""5.260833""","=""4d8.(1D).5s""","=""b 2D""","=""5/2""","=""4d8.(1D).5p""","=""x 2D*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""346.303""","=""346.3027""","=""5900""","=""6.2e+07""","=""1.12e-01""","=""7.7e+00""","=""-0.173""",B+,"=""0.322115""","=""3.902341""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(3F).5p""","=""z 4F*""","=""5/2""",6,6,,"=""T5181""","=""L3475""",
"=""347.061""","=""347.0613""","=""180""","=""""","=""""","=""""","=""""",,"=""1.278700""","=""4.851100""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""""","=""6*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""347.165""","=""347.1650""","=""4700""","=""8.4e+07""","=""1.52e-01""","=""6.9e+00""","=""-0.22""",B,"=""0.430557""","=""4.001891""","=""4d8.(3F).5s""","=""a 4F""","=""3/2""","=""4d8.(3F).5p""","=""z 4F*""","=""3/2""",4,4,,"=""T5181""","=""L3475""",
"=""347.324""","=""347.3244""","=""120""","=""""","=""""","=""""","=""""",,"=""1.143286""","=""4.712980""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""""","=""3*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""347.577""","=""347.5766""","=""4700""","=""""","=""""","=""""","=""""",,"=""0.430557""","=""3.997662""","=""4d8.(3F).5s""","=""a 4F""","=""3/2""","=""4d8.(3F).5p""","=""z 4G*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""347.991""","=""347.9900""","=""2100""","=""3.3e+07""","=""6.0e-02""","=""4.1e+00""","=""-0.44""",B,"=""0.410370""","=""3.973237""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(3F).5p""","=""z 2D*""","=""5/2""",6,6,,"=""T5181""","=""L3475""",
"=""348.504""","=""348.5031""","=""95""","=""9.2e+05""","=""2.2e-03""","=""1.5e-01""","=""-1.87""",D+,"=""0.410370""","=""3.967992""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(3F).5p""","=""z 2F*""","=""7/2""",6,8,,"=""T5181""","=""L3475""",
"=""349.207""","=""349.2072""","=""80""","=""""","=""""","=""""","=""""",,"=""1.483871""","=""5.034319""","=""4d8.(3P).5s""","=""a 2P""","=""3/2""","=""4d8.(3P).5p""","=""z 2S*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""349.544""","=""349.5438""","=""110""","=""""","=""""","=""""","=""""",,"=""1.483871""","=""5.030901""","=""4d8.(3P).5s""","=""a 2P""","=""3/2""","=""4d8.(1D).5p""","=""y 2F*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""349.973""","=""349.9729""","=""1200""","=""2.11e+07""","=""5.8e-02""","=""2.68e+00""","=""-0.63""",B,"=""0.430557""","=""3.973237""","=""4d8.(3F).5s""","=""a 4F""","=""3/2""","=""4d8.(3F).5p""","=""z 2D*""","=""5/2""",4,6,,"=""T5181""","=""L3475""",
"=""350.352""","=""350.3524""","=""5900""","=""4.3e+07""","=""7.9e-02""","=""9.1e+00""","=""-0.10""",B+,"=""0.000000""","=""3.538843""","=""4d8.(3F).5s""","=""a 4F""","=""9/2""","=""4d8.(3F).5p""","=""z 4G*""","=""9/2""",10,10,,"=""T5181""","=""L3475""",
"=""350.641""","=""350.6406""","=""60""","=""""","=""""","=""""","=""""",,"=""1.364576""","=""4.900510""","=""4d8.(3P).5s""","=""a 4P""","=""1/2""","=""4d8.(3P).5p""","=""y 2D*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""350.832""","=""350.8314""","=""2800""","=""3.36e+07""","=""8.3e-02""","=""5.7e+00""","=""-0.30""",B,"=""0.322115""","=""3.856126""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(3F).5p""","=""z 4G*""","=""7/2""",6,8,,"=""T5181""","=""L3475""",
"=""351.278""","=""351.2790""","=""60""","=""""","=""""","=""""","=""""",,"=""1.998715""","=""5.528222""","=""4d8.(1G).5s""","=""a 2G""","=""7/2""","=""""","=""17*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""351.410""","=""351.4105""","=""60""","=""""","=""""","=""""","=""""",,"=""1.732646""","=""5.260833""","=""4d8.(3P).5s""","=""a 2P""","=""1/2""","=""4d8.(1D).5p""","=""x 2D*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""352.055""","=""352.0544""","=""60""","=""""","=""""","=""""","=""""",,"=""1.278700""","=""4.800434""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""4d8.(3P).5p""","=""y 2D*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""352.903""","=""352.9034""","=""8800""","=""8.5e+07""","=""1.59e-01""","=""1.47e+01""","=""0.10""",B+,"=""0.189692""","=""3.702954""","=""4d8.(3F).5s""","=""a 4F""","=""7/2""","=""4d8.(3F).5p""","=""z 4F*""","=""7/2""",8,8,,"=""T5181""","=""L3475""",
"=""353.915""","=""353.9150""","=""880bl""","=""1.66e+07""","=""2.34e-02""","=""2.18e+00""","=""-0.73""",B,"=""0.705590""","=""4.208810""","=""4d8.(3F).5s""","=""a 2F""","=""7/2""","=""4d8.(3F).5p""","=""z 2F*""","=""5/2""",8,6,,"=""T5181""","=""L3475""",
"=""353.927""","=""353.9267""","=""""","=""""","=""""","=""""","=""""",,"=""1.833462""","=""5.336566""","=""4d7.5s2""","=""b 4F""","=""7/2""","=""""","=""15*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""354.292""","=""354.2917""","=""280""","=""""","=""""","=""""","=""""",,"=""1.364576""","=""4.864071""","=""4d8.(3P).5s""","=""a 4P""","=""1/2""","=""4d8.(1D).5p""","=""y 2P*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""354.496""","=""354.4959""","=""1200""","=""4.6e+07""","=""8.8e-02""","=""4.1e+00""","=""-0.46""",B,"=""0.701499""","=""4.198978""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(3F).5p""","=""z 2D*""","=""3/2""",4,4,,"=""T5181""","=""L3475""",
"=""355.055""","=""355.0551""","=""1800""","=""2.22e+07""","=""4.2e-02""","=""2.9e+00""","=""-0.60""",B,"=""0.410370""","=""3.902341""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(3F).5p""","=""z 4F*""","=""5/2""",6,6,,"=""T5181""","=""L3475""",
"=""356.515""","=""356.5153""","=""240""","=""""","=""""","=""""","=""""",,"=""1.783164""","=""5.260833""","=""4d8.(1D).5s""","=""b 2D""","=""3/2""","=""4d8.(1D).5p""","=""x 2D*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""357.120""","=""357.1196""","=""1200""","=""1.82e+07""","=""5.2e-02""","=""2.46e+00""","=""-0.68""",B,"=""0.430557""","=""3.902341""","=""4d8.(3F).5s""","=""a 4F""","=""3/2""","=""4d8.(3F).5p""","=""z 4F*""","=""5/2""",4,6,,"=""T5181""","=""L3475""",
"=""358.412""","=""358.4115""","=""4700""","=""2.6e+07""","=""6.2e-02""","=""5.9e+00""","=""-0.30""",C+,"=""0.189692""","=""3.648962""","=""4d8.(3F).5s""","=""a 4F""","=""7/2""","=""4d8.(3F).5p""","=""z 4F*""","=""9/2""",8,10,,"=""T5181""","=""L3475""",
"=""358.455""","=""358.4544""","=""120""","=""""","=""""","=""""","=""""",,"=""1.278700""","=""4.737555""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""4d8.(3P).5p""","=""z 2P*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""359.722""","=""359.7221""","=""4700""","=""5.48e+07""","=""7.1e-02""","=""5.04e+00""","=""-0.371""",B+,"=""0.322115""","=""3.768781""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(3F).5p""","=""z 4D*""","=""3/2""",6,4,,"=""T5181""","=""L3475""",
"=""359.818""","=""359.8172""","=""5900""","=""5.9e+07""","=""1.53e-01""","=""1.09e+01""","=""-0.04""",B+,"=""0.410370""","=""3.856126""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(3F).5p""","=""z 4G*""","=""7/2""",6,8,,"=""T5181""","=""L3475""",
"=""360.689""","=""360.6891""","=""310""","=""""","=""""","=""""","=""""",,"=""1.278700""","=""4.716126""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""4d8.(3P).5p""","=""y 4D*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""361.350""","=""361.3500""","=""3100""","=""8.9e+07""","=""8.7e-02""","=""4.15e+00""","=""-0.457""",B+,"=""0.430557""","=""3.861696""","=""4d8.(3F).5s""","=""a 4F""","=""3/2""","=""4d8.(3F).5p""","=""z 4D*""","=""1/2""",4,2,,"=""T5181""","=""L3475""",
"=""361.581""","=""361.5806""","=""240""","=""""","=""""","=""""","=""""",,"=""1.998715""","=""5.427665""","=""4d8.(1G).5s""","=""a 2G""","=""7/2""","=""4d8.(1G).5p""","=""x 2F*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""362.149""","=""362.1481""","=""200""","=""8.4e+06""","=""1.10e-02""","=""7.9e-01""","=""-1.18""",B,"=""0.965989""","=""4.389566""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""4d8.(3P).5p""","=""z 4P*""","=""3/2""",6,4,,"=""T5181""","=""L3475""",
"=""362.762""","=""362.7623""","=""1800""","=""""","=""""","=""""","=""""",,"=""1.143286""","=""4.561066""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""4d8.(3P).5p""","=""y 4D*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""362.883""","=""362.8835""","=""95""","=""""","=""""","=""""","=""""",,"=""1.483871""","=""4.900510""","=""4d8.(3P).5s""","=""a 2P""","=""3/2""","=""4d8.(3P).5p""","=""y 2D*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""364.055""","=""364.0550""","=""310""","=""""","=""""","=""""","=""""",,"=""1.364576""","=""4.770221""","=""4d8.(3P).5s""","=""a 4P""","=""1/2""","=""4d8.(3P).5p""","=""y 4D*""","=""1/2""",2,2,,"=""""","=""L3475""",
"=""365.591""","=""365.5914""","=""350""","=""6.0e+06""","=""1.20e-02""","=""1.16e+00""","=""-1.02""",C+,"=""0.705590""","=""4.096923""","=""4d8.(3F).5s""","=""a 2F""","=""7/2""","=""4d8.(3F).5p""","=""z 2G*""","=""7/2""",8,8,,"=""T5181""","=""L3475""",
"=""365.903""","=""365.9027""","=""8200""","=""8.8e+07""","=""1.32e-01""","=""1.27e+01""","=""0.024""",B+,"=""0.189692""","=""3.578139""","=""4d8.(3F).5s""","=""a 4F""","=""7/2""","=""4d8.(3F).5p""","=""z 4D*""","=""5/2""",8,6,,"=""T5181""","=""L3475""",
"=""366.290""","=""366.2912""","=""280""","=""""","=""""","=""""","=""""",,"=""1.998715""","=""5.383567""","=""4d8.(1G).5s""","=""a 2G""","=""7/2""","=""4d8.(1D).5p""","=""x 2D*""","=""5/2""",8,6,,"=""""","=""L3475""",
