obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""367.323""","=""367.32265+""","=""220""","=""""","=""""","=""""","=""""",,"=""0.1586284""","=""3.5339769""","=""4f.5d.6s2""","=""3H*""","=""4""","=""""","=""""","=""3""",9,7,,"=""""","=""L3475""",
"=""450.767""","=""450.76769+""","=""100""","=""5.8e+06""","=""2.16e-02""","=""2.88e+00""","=""-0.711""",B+,"=""0.0000000""","=""2.7505121""","=""4f.5d.6s2""","=""1G*""","=""4""","=""""","=""""","=""5""",9,11,,"=""T8748""","=""L3475""",
"=""463.362""","=""463.36180+""","=""170""","=""1.38e+07""","=""5.4e-02""","=""7.5e+00""","=""-0.311""",B+,"=""0.0000000""","=""2.6757536""","=""4f.5d.6s2""","=""1G*""","=""4""","=""4f.5d.(3H*).6s.6p.(3P*)""","=""""","=""5""",9,11,,"=""T8748""","=""L3475""",
"=""465.181""","=""465.1808+""","=""110""","=""1.62e+07""","=""3.15e-02""","=""2.41e+00""","=""-0.802""",B+,"=""0.0283737""","=""2.6936640""","=""4f.5d.6s2""","=""3F*""","=""2""","=""4f.(2F*).5d2.(1D) (2P*).6p""","=""""","=""1""",5,3,,"=""T8748""","=""L3475""",
"=""482.390""","=""482.38953+""","=""110""","=""1.33e+07""","=""5.7e-02""","=""8.1e+00""","=""-0.292""",B+,"=""0.0000000""","=""2.5702092""","=""4f.5d.6s2""","=""1G*""","=""4""","=""4f.(2F*).5d2.(3F) (4I*).6p""","=""""","=""5""",9,11,,"=""T8748""","=""L3475""",
"=""484.912""","=""484.9126+""","=""140""","=""""","=""""","=""""","=""""",,"=""0.5905018""","=""3.1473375""","=""4f2.6s2""","=""3H""","=""4""","=""""","=""*""","=""3 or 4 or 5""",9,7,,"=""""","=""L3475""",
"=""494.482""","=""494.4868+""","=""110bl""","=""""","=""""","=""""","=""""",,"=""0.6843619""","=""3.1916925""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""*""","=""3""","=""""","=""""","=""4""",7,9,,"=""""","=""L3475""",
"=""499.602""","=""499.6019+""","=""130""","=""""","=""""","=""""","=""""",,"=""0.9646221""","=""3.4462821""","=""4f2.6s2""","=""3H""","=""6""","=""""","=""*""","=""5""",13,11,,"=""""","=""L3475""",
"=""501.050""","=""501.0501+""","=""210""","=""6.2e+07""","=""1.81e-01""","=""2.69e+01""","=""0.213""",B+,"=""0.3963288""","=""2.8708161""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""4""","=""""","=""""","=""3""",9,7,,"=""T8748""","=""L3475""",
"=""504.226""","=""504.2252+""","=""120""","=""4.39e+07""","=""1.37e-01""","=""2.50e+01""","=""0.178""",B+,"=""0.4666775""","=""2.9255827""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""5""","=""""","=""""","=""4""",11,9,,"=""T8748""","=""L3475""",
"=""507.319""","=""507.3189+""","=""120""","=""""","=""""","=""""","=""""",,"=""0.9646221""","=""3.4085327""","=""4f2.6s2""","=""3H""","=""6""","=""4f2.(3H<6>).6s.6p.(1P*<1>)?""","=""(6,1)*?""","=""6""",13,13,,"=""""","=""L3475""",
"=""511.412""","=""511.4128+""","=""130""","=""3.41e+07""","=""1.13e-01""","=""2.48e+01""","=""0.168""",B+,"=""0.5524433""","=""2.9767899""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""6""","=""""","=""""","=""5""",13,11,,"=""T8748""","=""L3475""",
"=""513.100""","=""513.1030+""","=""170""","=""""","=""""","=""""","=""""",,"=""1.1037453""","=""3.5201063""","=""4f.(2F*) .5d2.(3F).6s (2F)""","=""*""","=""3""","=""""","=""""","=""4""",7,9,,"=""""","=""L3475""",
"=""515.142""","=""515.1427+""","=""100""","=""""","=""""","=""""","=""""",,"=""0.9646221""","=""3.3714155?""","=""4f2.6s2""","=""3H""","=""6""","=""4f2.(3H<6>).6s.6p.(1P*<1>)?""","=""(6,1)*?""","=""5""",13,11,,"=""""","=""L3475""",
"=""516.113""","=""516.1126+""","=""280*""","=""""","=""""","=""""","=""""",,"=""0.3022275""","=""2.7044979""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""4""","=""""","=""""","=""3""",9,7,,"=""""","=""L3475""",
"=""516.113""","=""516.1118+""","=""280*""","=""""","=""""","=""""","=""""",,"=""0.8889358""","=""3.2912100""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""*""","=""3""","=""""","=""""","=""4""",7,9,,"=""""","=""L3475""",
"=""516.113""","=""516.1123+""","=""280*""","=""""","=""""","=""""","=""""",,"=""0.6590756""","=""3.0613474""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""7""","=""""","=""""","=""6""",15,13,,"=""""","=""L3475""",
"=""516.292""","=""516.2845+""","=""280bl""","=""""","=""""","=""""","=""""",,"=""0.5909487""","=""2.9924194""","=""4f.5d.6s2""","=""3D*""","=""2""","=""""","=""""","=""3""",5,7,,"=""""","=""L3475""",
"=""517.599""","=""517.6026+""","=""190""","=""""","=""""","=""""","=""""",,"=""0.9736627""","=""3.3690175""","=""4f.(2F*) .5d2.(1D).6s (2D)""","=""*""","=""1""","=""""","=""""","=""3""",3,7,,"=""""","=""L3475""",
"=""521.337""","=""521.3372+""","=""190""","=""4.82e+07""","=""1.73e-01""","=""5.1e+01""","=""0.469""",B+,"=""0.8442243""","=""3.2224204""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""8""","=""4f.(2F*).5d2.(3F) (4I*).6p""","=""""","=""7""",17,15,,"=""T8748""","=""L3475""",
"=""522.491""","=""522.4915+""","=""260""","=""6.5e+07""","=""2.66e-01""","=""4.12e+01""","=""0.379""",B+,"=""0.5905018""","=""2.9634438""","=""4f2.6s2""","=""3H""","=""4""","=""4f2.(3H<4>).6s.6p.(1P*<1>)""","=""(4,1)*""","=""4""",9,9,,"=""T8748""","=""L3475""",
"=""523.121""","=""523.1198+""","=""180""","=""1.78e+07""","=""8.6e-02""","=""1.63e+01""","=""-0.023""",B+,"=""0.2738386""","=""2.6439303""","=""4f.5d.6s2""","=""3H*""","=""5""","=""4f.5d.(3H*).6s.6p.(3P*)""","=""""","=""6""",11,13,,"=""T8748""","=""L3475""",
"=""524.738""","=""524.7374+""","=""260""","=""4.91e+07""","=""2.48e-01""","=""3.85e+01""","=""0.348""",B+,"=""0.5905018""","=""2.9532876""","=""4f2.6s2""","=""3H""","=""4""","=""4f2.(3H<4>).6s.6p.(1P*<1>)""","=""(4,1)*""","=""5""",9,11,,"=""T8748""","=""L3475""",
"=""529.803""","=""529.8038+""","=""130""","=""2.25e+07""","=""9.5e-02""","=""2.15e+01""","=""0.090""",B+,"=""0.4929741""","=""2.8331648""","=""4f.5d.6s2""","=""3H*""","=""6""","=""4f.(2F*).5d2.(3F) (4I*).6p""","=""""","=""6""",13,13,,"=""T8748""","=""L3475""",
"=""532.956""","=""532.9567+""","=""130""","=""2.09e+07""","=""1.03e-01""","=""2.34e+01""","=""0.125""",B+,"=""0.4929741""","=""2.8193207""","=""4f.5d.6s2""","=""3H*""","=""6""","=""4f.(2F*).5d2.(3F) (4I*).6p""","=""""","=""7""",13,15,,"=""T8748""","=""L3475""",
"=""539.914""","=""539.9137+""","=""150""","=""2.36e+07""","=""1.03e-01""","=""2.02e+01""","=""0.055""",B+,"=""0.2738386""","=""2.5702092""","=""4f.5d.6s2""","=""3H*""","=""5""","=""4f.(2F*).5d2.(3F) (4I*).6p""","=""""","=""5""",11,11,,"=""T8748""","=""L3475""",
"=""542.189""","=""542.1889+""","=""110""","=""2.15e+07""","=""9.5e-02""","=""2.20e+01""","=""0.091""",B+,"=""0.5885067""","=""2.8752412""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""6""","=""4f.(2F*).5d2.(3F) (4H*).6p""","=""""","=""6""",13,13,,"=""T8748""","=""L3475""",
"=""545.075""","=""545.0754+""","=""140""","=""3.42e+07""","=""1.52e-01""","=""4.10e+01""","=""0.359""",B+,"=""0.7193697""","=""2.9939945""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""7""","=""4f.(2F*).5d2.(3F) (4H*).6p""","=""5H""","=""7""",15,15,,"=""T8748""","=""L3475""",
"=""555.779""","=""555.7801+""","=""110""","=""1.95e+07""","=""1.04e-01""","=""2.48e+01""","=""0.132""",B+,"=""0.5885067""","=""2.8193207""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""6""","=""4f.(2F*).5d2.(3F) (4I*).6p""","=""""","=""7""",13,15,,"=""T8748""","=""L3475""",
"=""556.652""","=""556.6508+""","=""170""","=""4.13e+07""","=""1.92e-01""","=""3.16e+01""","=""0.237""",B+,"=""0.3963288""","=""2.6236534""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""4""","=""""","=""""","=""4""",9,9,,"=""T8748""","=""L3475""",
"=""556.752""","=""556.7513+""","=""130""","=""2.75e+07""","=""1.28e-01""","=""2.58e+01""","=""0.148""",B+,"=""0.4666775""","=""2.6935999""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""5""","=""4f.(2F*).5d2.(3F) (4I*).6p""","=""5I""","=""5""",11,11,,"=""T8748""","=""L3475""",
"=""559.743""","=""559.7430+""","=""100""","=""2.12e+07""","=""1.0e-01""","=""2.39e+01""","=""0.112""",B+,"=""0.5524433""","=""2.7674634""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""6""","=""4f.(2F*).5d2.(3F) (4I*).6p""","=""5I""","=""6""",13,13,,"=""T8748""","=""L3475""",
"=""560.284""","=""560.2832+""","=""240""","=""6.5e+07""","=""3.06e-01""","=""9.6e+01""","=""0.716""",B+,"=""0.8442243""","=""3.0571088""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""8""","=""4f.(2F*).5d2.(3F) (4I*).6p""","=""5I""","=""8""",17,17,,"=""T8748""","=""L3475""",
"=""565.671""","=""565.6709+""","=""190""","=""2.57e+07""","=""1.46e-01""","=""2.98e+01""","=""0.205""",B+,"=""0.5206552""","=""2.7124631""","=""4f.5d.6s2""","=""3G*""","=""5""","=""4f.(2F*).5d2.(3F) (2G*).6p""","=""""","=""6""",11,13,,"=""T8748""","=""L3475""",
"=""567.153""","=""567.1532+""","=""240""","=""3.47e+07""","=""1.98e-01""","=""4.06e+01""","=""0.338""",B+,"=""0.3980616""","=""2.5841412""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""*""","=""5""","=""4f.(2F*).5d2.(3F) (4H*).6p""","=""5I""","=""6""",11,13,,"=""T8748""","=""L3475""",
"=""567.933""","=""567.9328+""","=""120""","=""2.07e+07""","=""1.15e-01""","=""2.81e+01""","=""0.177""",B+,"=""0.5524433""","=""2.7355220""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""6""","=""4f.(2F*).5d2.(3F) (4H*).6p""","=""5I""","=""7""",13,15,,"=""T8748""","=""L3475""",
"=""569.452""","=""569.4525+""","=""120""","=""1.58e+07""","=""9.1e-02""","=""1.87e+01""","=""-0.001""",B+,"=""0.4666775""","=""2.6439303""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""5""","=""4f.5d.(3H*).6s.6p.(3P*)""","=""""","=""6""",11,13,,"=""T8748""","=""L3475""",
"=""569.857""","=""569.8573+""","=""300""","=""5.14e+07""","=""2.84e-01""","=""8.0e+01""","=""0.629""",B+,"=""0.6590756""","=""2.8347815""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""7""","=""4f.(2F*).5d2.(3F) (4I*).6p""","=""5K""","=""8""",15,17,,"=""T8748""","=""L3475""",
"=""570.081""","=""570.0807+""","=""370""","=""""","=""""","=""""","=""""",,"=""0.8442243""","=""3.0190776""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""8""","=""4f.(2F*).5d2.(3F) (4I*).6p""","=""5K""","=""9""",17,19,,"=""""","=""L3475""",
"=""572.062""","=""572.0623+""","=""240""","=""5.07e+07""","=""2.82e-01""","=""8.0e+01""","=""0.626""",B+,"=""0.7193697""","=""2.8866896""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""7""","=""4f.(2F*).5d2.(3F) (4H*).6p""","=""5I""","=""8""",15,17,,"=""T8748""","=""L3475""",
"=""577.472""","=""577.4724+""","=""140""","=""2.62e+07""","=""1.51e-01""","=""3.74e+01""","=""0.293""",B+,"=""0.5885067""","=""2.7355220""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""6""","=""4f.(2F*).5d2.(3F) (4H*).6p""","=""5I""","=""7""",13,15,,"=""T8748""","=""L3475""",
"=""578.976""","=""578.9750+""","=""120""","=""4.36e+07""","=""2.48e-01""","=""7.1e+01""","=""0.571""",B+,"=""1.0647729""","=""3.2062160""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""3I*""","=""7""","=""4f.(2F*).5d2.(3F) (2I*).6p""","=""3K""","=""8""",15,17,,"=""T8748""","=""L3475""",
"=""581.453""","=""581.4527+""","=""120""","=""3.00e+07""","=""1.75e-01""","=""4.37e+01""","=""0.358""",B+,"=""0.5524433""","=""2.6847613""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""6""","=""4f.(2F*).5d2.(3F) (4I*).6p""","=""5K""","=""7""",13,15,,"=""T8748""","=""L3475""",
"=""594.251""","=""594.2502+""","=""230""","=""2.77e+07""","=""1.73e-01""","=""3.73e+01""","=""0.280""",B+,"=""0.4666775""","=""2.5530748""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""5""","=""4f.(2F*).5d2.(3F) (4I*).6p""","=""5K""","=""6""",11,13,,"=""T8748""","=""L3475""",
"=""600.184""","=""600.1843+""","=""11""","=""""","=""""","=""""","=""""",,"=""0.2062006""","=""2.2719693""","=""4f.5d.6s2""","=""3F*""","=""3""","=""4f.5d.(3F*).6s.6p.(3P*)""","=""""","=""2""",7,5,,"=""""","=""L3475""",
"=""600.356""","=""600.3558+""","=""55""","=""""","=""""","=""""","=""""",,"=""1.0667019""","=""3.1318805""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""*""","=""6""","=""4f.(2F*).5d2.(3F) (4I*).6p?""","=""""","=""7""",13,15,,"=""""","=""L3475""",
"=""600.752""","=""600.7523+""","=""55""","=""6.9e+06""","=""4.8e-02""","=""6.6e+00""","=""-0.47""",B+,"=""0.2937270""","=""2.3575425""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""3""","=""4f.(2F*).5d2.(3F) (4H*).6p""","=""""","=""4""",7,9,,"=""T8748""","=""L3475""",
"=""600.786""","=""600.7864+""","=""15""","=""""","=""""","=""""","=""""",,"=""0.0283737""","=""2.0920722""","=""4f.5d.6s2""","=""3F*""","=""2""","=""4f.5d.(3F*).6s.6p.(3P*)""","=""""","=""1""",5,3,,"=""""","=""L3475""",
"=""600.848""","=""600.8483+""","=""55""","=""6.1e+06""","=""3.9e-02""","=""8.5e+00""","=""-0.37""",B+,"=""0.5206552""","=""2.5841412""","=""4f.5d.6s2""","=""3G*""","=""5""","=""4f.(2F*).5d2.(3F) (4H*).6p""","=""5I""","=""6""",11,13,,"=""T8748""","=""L3475""",
"=""600.903""","=""600.9031+""","=""19""","=""""","=""""","=""""","=""""",,"=""0.8889358""","=""2.9522335""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""*""","=""3""","=""""","=""""","=""4""",7,9,,"=""""","=""L3475""",
"=""601.509""","=""601.5085+""","=""75""","=""6.8e+06""","=""4.51e-02""","=""8.0e+00""","=""-0.392""",B+,"=""0.3022275""","=""2.3634485""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""4""","=""4f.5d.(3H*).6s.6p.(3P*)""","=""""","=""5""",9,11,,"=""T8748""","=""L3475""",
"=""601.826""","=""601.8254+""","=""23""","=""""","=""""","=""""","=""""",,"=""0.1586284""","=""2.2187641""","=""4f.5d.6s2""","=""3H*""","=""4""","=""4f2.(3H).5d (4H).6s""","=""""","=""5""",9,11,,"=""""","=""L3475""",
"=""602.587""","=""602.5863+""","=""110""","=""1.73e+07""","=""1.15e-01""","=""2.06e+01""","=""0.015""",B+,"=""0.3963288""","=""2.4538630""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5I*""","=""4""","=""4f.(2F*).5d2.(3F) (4I*).6p""","=""5K""","=""5""",9,11,,"=""T8748""","=""L3475""",
"=""602.883""","=""602.8834+""","=""15""","=""""","=""""","=""""","=""""",,"=""0.5158094""","=""2.5723295""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""3G*""","=""3""","=""""","=""""","=""4""",7,9,,"=""""","=""L3475""",
"=""603.293""","=""603.2927+""","=""11*""","=""""","=""""","=""""","=""""",,"=""0.2062006""","=""2.2613256""","=""4f.5d.6s2""","=""3F*""","=""3""","=""4f2.(3H).5d (4F).6s""","=""""","=""2""",7,5,,"=""""","=""L3475""",
"=""603.293""","=""603.2934+""","=""11*""","=""""","=""""","=""""","=""""",,"=""0.6207540""","=""2.6758767""","=""4f.5d.6s2""","=""3D*""","=""3""","=""""","=""""","=""3""",7,7,,"=""""","=""L3475""",
"=""603.608""","=""603.6080+""","=""23""","=""""","=""""","=""""","=""""",,"=""0.6320438""","=""2.6860955""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""3S*""","=""1""","=""4f.(2F*).5d2.(3F) (2S*).6p""","=""""","=""0""",3,1,,"=""""","=""L3475""",
"=""604.709""","=""604.7096+""","=""28""","=""""","=""""","=""""","=""""",,"=""0.9110730""","=""2.9613827""","=""4f.(2F*) .5d2.(3F).6s (2F)""","=""*""","=""4""","=""""","=""""","=""5""",9,11,,"=""""","=""L3475""",
"=""604.907""","=""604.9071+""","=""55""","=""5.50e+06""","=""3.69e-02""","=""6.6e+00""","=""-0.479""",B+,"=""0.4106654&dagger;""","=""2.4603057""","=""4f.5d.6s2""","=""*""","=""4""","=""4f.(2F*).5d2.(3F) (4I*).6p?""","=""""","=""5""",9,11,,"=""T8748""","=""L3475""",
"=""605.918""","=""605.9184+""","=""23""","=""""","=""""","=""""","=""""",,"=""0.1722067""","=""2.2184262""","=""4f.5d.6s2""","=""3G*""","=""3""","=""4f2.(3F).5d (4H).6s""","=""""","=""4""",7,9,,"=""""","=""L3475""",
"=""605.968""","=""605.9674+""","=""35""","=""4.75e+06""","=""3.36e-02""","=""4.69e+00""","=""-0.628""",B+,"=""0.2937270""","=""2.3397809""","=""4f.(2F*) .5d2.(3F).6s (4F)""","=""5H*""","=""3""","=""4f.5d.(3G*).6s.6p.(3P*)""","=""""","=""4""",7,9,,"=""T8748""","=""L3475""",
