obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""564.982""","=""564.981+""","=""240""","=""5.33e+07""","=""2.55e-01""","=""4.75e+01""","=""0.407""",B+,"=""1.2299011""","=""3.424387""","=""5d2.(1G).6s""","=""2G""","=""9/2""","=""5d2.(1G).6p""","=""2G*""","=""9/2""",10,10,,"=""T9460""","=""L3475""",
"=""565.639""","=""565.644+""","=""35b""","=""5.7e+06""","=""5.5e-02""","=""2.04e+00""","=""-0.96""",B,"=""0.8965802""","=""3.088493""","=""5d2.(3P).6s""","=""4P""","=""1/2""","=""4f.5d.(1D*).6s?""","=""*""","=""3/2""",2,4,,"=""T9460""","=""L3475""",
"=""565.811""","=""565.816+""","=""16""","=""8.0e+06""","=""5.7e-02""","=""4.3e+00""","=""-0.64""",C+,"=""1.2050569""","=""3.396304""","=""5d2.(3P).6s""","=""2P""","=""3/2""","=""5d2.(1D).6p""","=""*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
"=""565.929""","=""565.929+""","=""130""","=""9.2e+06""","=""6.6e-02""","=""4.9e+00""","=""-0.58""",B+,"=""0.3308132""","=""2.521622""","=""5d2.(3F).6s""","=""4F""","=""3/2""","=""5d2.(3F).6p""","=""4F*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
"=""569.777""","=""569.776+""","=""90""","=""3.86e+06""","=""2.50e-02""","=""2.82e+00""","=""-0.82""",B+,"=""0.1305757""","=""2.306592""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3F).6p""","=""4G*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
"=""570.097""","=""570.095+""","=""13""","=""7.60e+05""","=""3.0e-03""","=""5.6e-01""","=""-1.53""",C+,"=""0.5110098""","=""2.685809""","=""5d2.(3F).6s""","=""4F""","=""9/2""","=""5d2.(3F).6p""","=""2G*""","=""7/2""",10,8,,"=""T9460""","=""L3475""",
"=""""","=""570.180+""","=""""","=""3.0e+06""","=""1.49e-02""","=""1.68e+00""","=""-1.05""",C+,"=""0.9521911""","=""3.126667""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""5d2.(3P).6p""","=""*""","=""5/2""",6,6,,"=""T9460""","=""""",
"=""""","=""570.478+""","=""""","=""4.6e+06""","=""1.12e-02""","=""8.4e-01""","=""-1.35""",C+,"=""0.3308132""","=""2.504151""","=""5d2.(3F).6s""","=""4F""","=""3/2""","=""5d.6s.(1D).6p""","=""*""","=""1/2""",4,2,,"=""T9460""","=""""",
"=""571.243""","=""571.239+""","=""10""","=""""","=""""","=""""","=""""",,"=""1.2050569""","=""3.375502""","=""5d2.(3P).6s""","=""2P""","=""3/2""","=""5d2.(3P).6p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""571.561""","=""571.560+""","=""40""","=""6.3e+06""","=""3.1e-02""","=""3.5e+00""","=""-0.73""",B,"=""0.8693659""","=""3.038589&dagger;""","=""5d2.(3F).6s""","=""2F""","=""5/2""","=""4f.5d.(3F*).6s""","=""4F*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""571.614""","=""571.611+""","=""13""","=""""","=""""","=""""","=""""",,"=""1.2349947""","=""3.404025""","=""5d2.(1G).6s""","=""2G""","=""7/2""","=""4f.5d.(3G*).6s""","=""4G*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""572.161""","=""572.159+""","=""45""","=""3.25e+06""","=""1.20e-02""","=""1.81e+00""","=""-1.02""",B,"=""0.4332660""","=""2.600218""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d2.(3F).6p""","=""*""","=""5/2""",8,6,,"=""T9460""","=""L3475""",
"=""573.654""","=""573.653+""","=""40""","=""1.49e+07""","=""5.5e-02""","=""8.3e+00""","=""-0.36""",C+,"=""1.2349947""","=""3.396304""","=""5d2.(1G).6s""","=""2G""","=""7/2""","=""5d2.(1D).6p""","=""*""","=""5/2""",8,6,,"=""T9460""","=""L3475""",
"=""574.225""","=""574.224+""","=""180""","=""2.38e+07""","=""1.18e-01""","=""8.9e+00""","=""-0.328""",B+,"=""0.3308132""","=""2.489972""","=""5d2.(3F).6s""","=""4F""","=""3/2""","=""5d2.(3F).6p""","=""4F*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
"=""574.453""","=""574.453+""","=""18""","=""6.8e+06""","=""6.7e-02""","=""2.53e+00""","=""-0.87""",B,"=""0.8965802""","=""3.054879""","=""5d2.(3P).6s""","=""4P""","=""1/2""","=""5d2.(3P).6p""","=""4S*""","=""3/2""",2,4,,"=""T9460""","=""L3475""",
"=""574.600""","=""574.600+""","=""160""","=""3.05e+07""","=""2.01e-01""","=""2.28e+01""","=""0.08""",B+,"=""0.9521911""","=""3.109940""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""5d2.(3P).6p""","=""4D*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
"=""576.344""","=""576.342+""","=""160""","=""2.0e+07""","=""1.0e-01""","=""7.6e+00""","=""-0.400""",B+,"=""0.3308132""","=""2.482038""","=""5d2.(3F).6s""","=""4F""","=""3/2""","=""5d.6s.(1D).6p""","=""*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
"=""577.094""","=""577.092+""","=""370*""","=""3.11e+07""","=""1.55e-01""","=""1.77e+01""","=""-0.030""",B+,"=""0.3731927""","=""2.521622""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3F).6p""","=""4F*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""577.094""","=""577.097+""","=""370*""","=""""","=""""","=""""","=""""",,"=""0.9983409""","=""3.146752""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""4f.5d.(3F*).6s""","=""4F*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""577.159""","=""577.158+""","=""80""","=""6.4e+06""","=""2.5e-02""","=""4.8e+00""","=""-0.59""",C+,"=""0.5110098""","=""2.659196""","=""5d2.(3F).6s""","=""4F""","=""9/2""","=""5d2.(3F).6p""","=""*""","=""7/2""",10,8,,"=""T9460""","=""L3475""",
"=""579.085""","=""579.083+""","=""320""","=""3.1e+07""","=""1.56e-01""","=""2.38e+01""","=""0.096""",B+,"=""0.4332660""","=""2.574310""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d2.(3F).6p""","=""4F*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
"=""579.295""","=""579.293+""","=""450""","=""3.93e+07""","=""1.97e-01""","=""3.77e+01""","=""0.295""",B+,"=""0.5110098""","=""2.651278""","=""5d2.(3F).6s""","=""4F""","=""9/2""","=""5d2.(3F).6p""","=""4F*""","=""9/2""",10,10,,"=""T9460""","=""L3475""",
"=""580.967""","=""580.969+""","=""10""","=""""","=""""","=""""","=""""",,"=""1.2299011""","=""3.363994""","=""5d2.(1G).6s""","=""2G""","=""9/2""","=""5d2.(1G).6p""","=""2G*""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""582.360""","=""582.359+""","=""140""","=""3.67e+07""","=""1.87e-01""","=""2.86e+01""","=""0.174""",B+,"=""1.2349947""","=""3.363994""","=""5d2.(1G).6s""","=""2G""","=""7/2""","=""5d2.(1G).6p""","=""2G*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
"=""582.544""","=""582.543+""","=""50""","=""1.31e+07""","=""5.0e-02""","=""7.7e+00""","=""-0.40""",B,"=""0.9983409""","=""3.126667""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""5d2.(3P).6p""","=""*""","=""5/2""",8,6,,"=""T9460""","=""L3475""",
"=""582.918""","=""582.916+""","=""24""","=""8.2e+06""","=""4.2e-02""","=""4.8e+00""","=""-0.60""",B,"=""1.1386457""","=""3.265611""","=""5d2.(1D).6s""","=""2D""","=""5/2""","=""5d2.(3P).6p""","=""4P*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""583.134""","=""583.133+""","=""80""","=""2.08e+07""","=""1.06e-01""","=""8.1e+00""","=""-0.37""",B+,"=""0.9287062""","=""3.054879""","=""5d2.(3P).6s""","=""4P""","=""3/2""","=""5d2.(3P).6p""","=""4S*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
"=""584.141""","=""584.140+""","=""16""","=""7.00e+05""","=""2.4e-03""","=""2.8e-01""","=""-1.84""",C+,"=""0.1305757""","=""2.253084""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3F).6p""","=""2D*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
"=""584.665""","=""584.665+""","=""24""","=""1.32e+06""","=""6.7e-03""","=""7.8e-01""","=""-1.39""",C+,"=""0.1305757""","=""2.251177""","=""5d.6s2""","=""2D""","=""5/2""","=""5d.6s.(3D).6p""","=""4P*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""585.000""","=""585.004+""","=""65""","=""""","=""""","=""""","=""""",,"=""1.644078""","=""3.763451""","=""5d.6s.(3D).6p""","=""4F*""","=""3/2""","=""5d.6s.(3D).7s""","=""4D""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""585.389""","=""585.389+""","=""35h""","=""6.6e+06""","=""2.3e-02""","=""2.6e+00""","=""-0.87""",C+,"=""0.9521911""","=""3.070171""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""5d2.(3P).6p?""","=""2D*?""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
"=""585.720""","=""585.721+""","=""80""","=""8.1e+06""","=""2.8e-02""","=""3.2e+00""","=""-0.78""",B,"=""0.3731927""","=""2.489972""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3F).6p""","=""4F*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
"=""587.158""","=""587.158+""","=""16""","=""1.66e+06""","=""8.7e-03""","=""1.34e+00""","=""-1.16""",C+,"=""0.9983409""","=""3.109940""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""5d2.(3P).6p""","=""4D*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
"=""587.636""","=""587.636+""","=""45""","=""1.03e+07""","=""8.0e-02""","=""6.2e+00""","=""-0.49""",C+,"=""0.9287062""","=""3.038589&dagger;""","=""5d2.(3P).6s""","=""4P""","=""3/2""","=""4f.5d.(3F*).6s""","=""4F*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
"=""587.926""","=""587.924+""","=""21""","=""1.74e+06""","=""6.1e-03""","=""7.1e-01""","=""-1.43""",C+,"=""0.3731927""","=""2.482038""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d.6s.(1D).6p""","=""*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
"=""587.962""","=""587.962+""","=""16""","=""1.15e+07""","=""3.0e-02""","=""2.3e+00""","=""-0.93""",C+,"=""1.0471760""","=""3.155888""","=""5d2.(1D).6s""","=""2D""","=""3/2""","=""5d.6s.(3D).6p""","=""*""","=""1/2""",4,2,,"=""T9460""","=""L3475""",
"=""589.648""","=""589.646+""","=""65""","=""2.23e+07""","=""7.8e-02""","=""9.0e+00""","=""-0.33""",B+,"=""0.9521911""","=""3.054879""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""5d2.(3P).6p""","=""4S*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
"=""590.239""","=""590.234+""","=""10""","=""""","=""""","=""""","=""""",,"=""0.8965802""","=""2.997173""","=""5d2.(3P).6s""","=""4P""","=""1/2""","=""4f.5d.(3F*).6s""","=""4F*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""590.594""","=""590.593+""","=""16""","=""3.1e+06""","=""1.22e-02""","=""1.9e+00""","=""-1.01""",C+,"=""0.9983409""","=""3.097657""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""5d2.(3P).6p?""","=""*""","=""5/2""",8,6,,"=""T9460""","=""L3475""",
"=""591.927""","=""591.927+""","=""45""","=""1.96e+06""","=""1.03e-02""","=""1.21e+00""","=""-1.21""",B+,"=""0.1305757""","=""2.225161""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3F).6p""","=""4G*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""593.013""","=""593.013+""","=""21""","=""""","=""""","=""""","=""""",,"=""0.8693659""","=""2.960117""","=""5d2.(3F).6s""","=""2F""","=""5/2""","=""5d.6s.(3D).6p""","=""*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""593.226""","=""593.225+""","=""320*""","=""6.7e+06""","=""4.7e-02""","=""5.5e+00""","=""-0.548""",B+,"=""0.1305757""","=""2.220578""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3F).6p""","=""*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
"=""593.232""","=""593.232+""","=""320*""","=""5.17e+06""","=""4.09e-02""","=""3.20e+00""","=""-0.786""",B+,"=""0.0000000""","=""2.089977""","=""5d.6s2""","=""2D""","=""3/2""","=""5d2.(3F).6p""","=""*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
"=""593.688""","=""593.693+""","=""65""","=""5.9e+06""","=""2.35e-02""","=""3.68e+00""","=""-0.73""",B+,"=""0.4332660""","=""2.521622""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d2.(3F).6p""","=""4F*""","=""5/2""",8,6,,"=""T9460""","=""L3475""",
"=""594.248""","=""594.250+""","=""13""","=""2.54e+06""","=""1.34e-02""","=""1.58e+00""","=""-1.09""",C+,"=""0.9521911""","=""3.038589&dagger;""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""4f.5d.(3F*).6s""","=""4F*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""596.224""","=""596.224+""","=""26""","=""4.6e+06""","=""3.7e-02""","=""2.9e+00""","=""-0.83""",B,"=""1.0471760""","=""3.126667""","=""5d2.(1D).6s""","=""2D""","=""3/2""","=""5d2.(3P).6p""","=""*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
"=""596.425""","=""596.427+""","=""16""","=""""","=""""","=""""","=""""",,"=""1.1386457""","=""3.217430""","=""5d2.(1D).6s""","=""2D""","=""5/2""","=""5d2.(3P).6p""","=""*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""597.741""","=""597.738+""","=""18h""","=""2.74e+06""","=""1.95e-02""","=""2.30e+00""","=""-0.93""",B,"=""0.9521911""","=""3.026415""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""4f.5d.(1G*).6s""","=""*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
"=""598.401""","=""598.401+""","=""26""","=""1.18e+06""","=""9.5e-03""","=""7.5e-01""","=""-1.42""",C+,"=""0.3308132""","=""2.402739""","=""5d2.(3F).6s""","=""4F""","=""3/2""","=""5d2.(3F).6p""","=""2D*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
"=""599.402""","=""599.401+""","=""16""","=""3.6e+06""","=""1.9e-02""","=""1.5e+00""","=""-1.11""",C,"=""0.9287062""","=""2.997173""","=""5d2.(3P).6s""","=""4P""","=""3/2""","=""4f.5d.(3F*).6s""","=""4F*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
"=""600.902""","=""600.902+""","=""65""","=""3.5e+06""","=""1.49e-02""","=""2.9e+00""","=""-0.83""",B,"=""0.5110098""","=""2.574310""","=""5d2.(3F).6s""","=""4F""","=""9/2""","=""5d2.(3F).6p""","=""4F*""","=""7/2""",10,8,,"=""T9460""","=""L3475""",
"=""601.883""","=""601.881+""","=""16""","=""""","=""""","=""""","=""""",,"=""1.644078""","=""3.704024""","=""5d.6s.(3D).6p""","=""4F*""","=""3/2""","=""5d2.(3F).7s""","=""""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""604.026""","=""604.026+""","=""50""","=""9.0e+06""","=""7.4e-02""","=""5.9e+00""","=""-0.53""",B,"=""0.9287062""","=""2.981336""","=""5d2.(3P).6s""","=""4P""","=""3/2""","=""5d2.(3P).6p""","=""4D*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
"=""604.322""","=""604.320+""","=""13""","=""""","=""""","=""""","=""""",,"=""1.835472""","=""3.887103""","=""5d.6s.(3D).6p""","=""4F*""","=""5/2""","=""5d.6s.(3D).7s""","=""""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""607.036""","=""607.039+""","=""45""","=""1.17e+07""","=""1.30e-01""","=""5.2e+00""","=""-0.59""",B,"=""0.8965802""","=""2.939022""","=""5d2.(3P).6s""","=""4P""","=""1/2""","=""5d2.(3P).6p""","=""4D*""","=""3/2""",2,4,,"=""T9460""","=""L3475""",
"=""607.373""","=""607.373+""","=""13""","=""""","=""""","=""""","=""""",,"=""1.0471760""","=""3.088493""","=""5d2.(1D).6s""","=""2D""","=""3/2""","=""4f.5d.(1D*).6s?""","=""*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""608.657""","=""608.654+""","=""16h""","=""""","=""""","=""""","=""""",,"=""2.089977""","=""4.127000""","=""5d2.(3F).6p""","=""*""","=""5/2""","=""5d2.(3F).6d""","=""4H""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""610.896""","=""610.896+""","=""16""","=""7.90e+05""","=""4.4e-03""","=""5.3e-01""","=""-1.58""",C+,"=""0.3731927""","=""2.402739""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3F).6p""","=""2D*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""611.017""","=""611.017+""","=""80""","=""1.36e+07""","=""7.6e-02""","=""9.2e+00""","=""-0.34""",B+,"=""0.9521911""","=""2.981336""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""5d2.(3P).6p""","=""4D*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""611.341""","=""611.340+""","=""45""","=""7.4e+06""","=""4.2e-02""","=""6.7e+00""","=""-0.48""",C+,"=""0.9983409""","=""3.026415""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""4f.5d.(1G*).6s""","=""*""","=""7/2""",8,8,,"=""T9460""","=""L3475""",
"=""612.875""","=""612.874+""","=""26""","=""8.9e+06""","=""5.0e-02""","=""4.0e+00""","=""-0.70""",C+,"=""1.0471760""","=""3.070171""","=""5d2.(1D).6s""","=""2D""","=""3/2""","=""5d2.(3P).6p?""","=""2D*?""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
"=""613.609""","=""613.608+""","=""50""","=""2.3e+07""","=""1.30e-01""","=""5.2e+00""","=""-0.59""",B+,"=""0.8965802""","=""2.917156""","=""5d2.(3P).6s""","=""4P""","=""1/2""","=""5d2.(3P).6p""","=""4D*""","=""1/2""",2,2,,"=""T9460""","=""L3475""",
"=""614.700""","=""614.701+""","=""13""","=""""","=""""","=""""","=""""",,"=""1.862182""","=""3.879167""","=""5d.6s.(3D).6p""","=""4F*""","=""7/2""","=""5d.6s.(3D).7s""","=""4D""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""616.741""","=""616.740+""","=""80""","=""1.7e+07""","=""9.7e-02""","=""7.9e+00""","=""-0.41""",B,"=""0.9287062""","=""2.939022""","=""5d2.(3P).6s""","=""4P""","=""3/2""","=""5d2.(3P).6p""","=""4D*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
"=""621.992""","=""621.993+""","=""13""","=""""","=""""","=""""","=""""",,"=""1.2299011""","=""3.223238""","=""5d2.(1G).6s""","=""2G""","=""9/2""","=""4f.5d.(3F*).6s""","=""4F*""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""623.523""","=""623.522+""","=""35""","=""7.3e+06""","=""2.1e-02""","=""1.7e+00""","=""-1.08""",C+,"=""0.9287062""","=""2.917156""","=""5d2.(3P).6s""","=""4P""","=""3/2""","=""5d2.(3P).6p""","=""4D*""","=""1/2""",4,2,,"=""T9460""","=""L3475""",
"=""623.658""","=""623.656+""","=""35h""","=""""","=""""","=""""","=""""",,"=""1.1386457""","=""3.126667""","=""5d2.(1D).6s""","=""2D""","=""5/2""","=""5d2.(3P).6p""","=""*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""623.847""","=""623.849+""","=""13h""","=""""","=""""","=""""","=""""",,"=""0.8965802""","=""2.883987""","=""5d2.(3P).6s""","=""4P""","=""1/2""","=""5d2.(3P).6p""","=""2S*""","=""1/2""",2,2,,"=""""","=""L3475""",
"=""624.032""","=""624.030+""","=""18h""","=""5.9e+06""","=""2.3e-02""","=""2.8e+00""","=""-0.86""",C+,"=""0.9521911""","=""2.939022""","=""5d2.(3P).6s""","=""4P""","=""5/2""","=""5d2.(3P).6p""","=""4D*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
"=""625.166""","=""625.164+""","=""720""","=""3.68e+07""","=""2.58e-01""","=""5.3e+01""","=""0.412""",B+,"=""0.5110098""","=""2.494237""","=""5d2.(3F).6s""","=""4F""","=""9/2""","=""5d2.(3F).6p""","=""4G*""","=""11/2""",10,12,,"=""T9460""","=""L3475""",
"=""626.775""","=""626.775+""","=""90""","=""1.62e+07""","=""1.15e-01""","=""2.36e+01""","=""0.06""",B+,"=""1.2299011""","=""3.208032""","=""5d2.(1G).6s""","=""2G""","=""9/2""","=""5d2.(1G).6p""","=""*""","=""11/2""",10,12,,"=""T9460""","=""L3475""",
"=""628.948""","=""628.948+""","=""18""","=""""","=""""","=""""","=""""",,"=""1.1386457""","=""3.109940""","=""5d2.(1D).6s""","=""2D""","=""5/2""","=""5d2.(3P).6p""","=""4D*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""629.030""","=""629.029+""","=""16""","=""8.0e+06""","=""2.4e-02""","=""2.0e+00""","=""-1.02""",C+,"=""1.2050569""","=""3.176097""","=""5d2.(3P).6s""","=""2P""","=""3/2""","=""5d2.(3P).6p""","=""4P*""","=""1/2""",4,2,,"=""T9460""","=""L3475""",
"=""629.531""","=""629.530+""","=""65""","=""4.6e+06""","=""2.07e-02""","=""3.4e+00""","=""-0.78""",C+,"=""0.4332660""","=""2.402739""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d2.(3F).6p""","=""2D*""","=""5/2""",8,6,,"=""T9460""","=""L3475""",
"=""631.188""","=""631.184+""","=""16""","=""""","=""""","=""""","=""""",,"=""2.220578""","=""4.184889""","=""5d2.(3F).6p""","=""*""","=""7/2""","=""5d2.(3F).6d""","=""4H""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""632.001""","=""632.000+""","=""16""","=""2.5e+06""","=""1.13e-02""","=""1.9e+00""","=""-1.04""",C+,"=""0.9983409""","=""2.960117""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""5d.6s.(3D).6p""","=""*""","=""5/2""",8,6,,"=""T9460""","=""L3475""",
"=""632.766""","=""632.766+""","=""110""","=""4.36e+06""","=""2.62e-02""","=""3.28e+00""","=""-0.803""",B+,"=""0.1305757""","=""2.089977""","=""5d.6s2""","=""2D""","=""5/2""","=""5d2.(3F).6p""","=""*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""636.198""","=""636.198+""","=""35""","=""1.11e+07""","=""1.35e-01""","=""5.7e+00""","=""-0.57""",C+,"=""1.1213396""","=""3.070171""","=""5d2.(3P).6s""","=""2P""","=""1/2""","=""5d2.(3P).6p?""","=""2D*?""","=""3/2""",2,4,,"=""T9460""","=""L3475""",
"=""639.600""","=""639.599+""","=""450""","=""3.01e+07""","=""2.31e-01""","=""3.89e+01""","=""0.266""",B+,"=""0.4332660""","=""2.371732""","=""5d2.(3F).6s""","=""4F""","=""7/2""","=""5d2.(3F).6p""","=""4G*""","=""9/2""",8,10,,"=""T9460""","=""L3475""",
"=""641.276""","=""641.276+""","=""210""","=""1.71e+07""","=""1.41e-01""","=""1.78e+01""","=""-0.074""",B+,"=""0.3731927""","=""2.306592""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3F).6p""","=""4G*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
"=""644.989""","=""644.988+""","=""21""","=""1.9e+06""","=""1.15e-02""","=""9.8e-01""","=""-1.34""",C+,"=""0.3308132""","=""2.253084""","=""5d2.(3F).6s""","=""4F""","=""3/2""","=""5d2.(3F).6p""","=""2D*""","=""3/2""",4,4,,"=""T9460""","=""L3475""",
"=""645.212""","=""645.210+""","=""13""","=""""","=""""","=""""","=""""",,"=""1.2050569""","=""3.126667""","=""5d2.(3P).6s""","=""2P""","=""3/2""","=""5d2.(3P).6p""","=""*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""645.630""","=""645.629+""","=""90c""","=""7.2e+06""","=""6.7e-02""","=""5.7e+00""","=""-0.57""",B+,"=""0.3308132""","=""2.251177""","=""5d2.(3F).6s""","=""4F""","=""3/2""","=""5d.6s.(3D).6p""","=""4P*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
"=""645.777""","=""645.777+""","=""250""","=""9.2e+06""","=""7.7e-02""","=""9.8e+00""","=""-0.336""",B+,"=""0.1305757""","=""2.050499""","=""5d.6s2""","=""2D""","=""5/2""","=""4f.6s2""","=""2F*""","=""7/2""",6,8,,"=""T9460""","=""L3475""",
"=""647.023""","=""647.020+""","=""13h""","=""6.0e+06""","=""2.5e-02""","=""3.2e+00""","=""-0.82""",C,"=""1.1386457""","=""3.054879""","=""5d2.(1D).6s""","=""2D""","=""5/2""","=""5d2.(3P).6p""","=""4S*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
"=""648.734""","=""648.732+""","=""24h""","=""3.3e+06""","=""2.6e-02""","=""4.4e+00""","=""-0.69""",C+,"=""0.9983409""","=""2.909517""","=""5d2.(3F).6s""","=""2F""","=""7/2""","=""4f.5d.(1G*).6s""","=""2G*""","=""9/2""",8,10,,"=""T9460""","=""L3475""",
"=""654.497""","=""654.496+""","=""130""","=""1.18e+07""","=""1.14e-01""","=""9.8e+00""","=""-0.342""",B+,"=""0.3308132""","=""2.225161""","=""5d2.(3F).6s""","=""4F""","=""3/2""","=""5d2.(3F).6p""","=""4G*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
"=""656.725""","=""656.724+""","=""26""","=""""","=""""","=""""","=""""",,"=""0.1305757""","=""2.018495""","=""5d.6s2""","=""2D""","=""5/2""","=""6s2.6p""","=""*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""658.033""","=""658.032+""","=""140""","=""6.4e+06""","=""6.2e-02""","=""5.4e+00""","=""-0.605""",B+,"=""0.0000000""","=""1.884167""","=""5d.6s2""","=""2D""","=""3/2""","=""4f.6s2""","=""2F*""","=""5/2""",4,6,,"=""T9460""","=""L3475""",
"=""658.401""","=""658.402+""","=""10""","=""""","=""""","=""""","=""""",,"=""1.996058""","=""3.879167""","=""5d.6s.(3D).6p""","=""4D*""","=""7/2""","=""5d.6s.(3D).7s""","=""4D""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""659.528""","=""659.528+""","=""45""","=""4.30e+06""","=""1.87e-02""","=""2.43e+00""","=""-0.95""",B+,"=""0.3731927""","=""2.253084""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d2.(3F).6p""","=""2D*""","=""3/2""",6,4,,"=""T9460""","=""L3475""",
"=""660.199""","=""660.198+""","=""35""","=""2.45e+06""","=""1.60e-02""","=""2.09e+00""","=""-1.02""",B,"=""0.3731927""","=""2.251177""","=""5d2.(3F).6s""","=""4F""","=""5/2""","=""5d.6s.(3D).6p""","=""4P*""","=""5/2""",6,6,,"=""T9460""","=""L3475""",
"=""661.009""","=""661.006+""","=""45""","=""""","=""""","=""""","=""""",,"=""1.2349947""","=""3.110683""","=""5d2.(1G).6s""","=""2G""","=""7/2""","=""4f.5d.(3H*).6s""","=""*""","=""9/2""",8,10,,"=""""","=""L3475""",
