obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""251.270""","=""251.2691+""","=""170""","=""""","=""""","=""""","=""""",,"=""1.550507""","=""6.484826""","=""5d8.(3P).6s""","=""a 2P""","=""1/2""","=""""","=""5230*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""251.447""","=""251.4463+""","=""210""","=""""","=""""","=""""","=""""",,"=""0.784065""","=""5.714908""","=""5d7.6s2""","=""a 4F""","=""7/2""","=""""","=""4609*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""251.612""","=""251.6117+""","=""120""","=""""","=""""","=""""","=""""",,"=""1.224659""","=""6.152260""","=""5d8.(3F).6s""","=""b 4F""","=""5/2""","=""""","=""4962*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""252.581""","=""252.5814+""","=""170""","=""""","=""""","=""""","=""""",,"=""1.311589""","=""6.220272""","=""5d8.(3P).6s""","=""a 2P""","=""3/2""","=""""","=""5016*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""253.328""","=""253.3280+""","=""120""","=""""","=""""","=""""","=""""",,"=""0.717201""","=""5.611418""","=""5d7.6s2""","=""a 4F""","=""5/2""","=""""","=""4525*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""253.389""","=""253.3893+""","=""990""","=""""","=""""","=""""","=""""",,"=""1.224659""","=""6.117692""","=""5d8.(3F).6s""","=""b 4F""","=""5/2""","=""""","=""4934*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""253.522""","=""253.5221+""","=""1100""","=""""","=""""","=""""","=""""",,"=""0.351493""","=""5.241963""","=""5d8.(3F).6s""","=""b 4F""","=""9/2""","=""""","=""4227*""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""253.798""","=""253.7985+""","=""580""","=""""","=""""","=""""","=""""",,"=""0.717201""","=""5.602344""","=""5d7.6s2""","=""a 4F""","=""5/2""","=""""","=""4518*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""253.844""","=""253.8457+""","=""170""","=""""","=""""","=""""","=""""",,"=""1.996557""","=""6.880792""","=""5d7.6s2""","=""b 4P""","=""5/2""","=""""","=""5549*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""254.224""","=""254.2239+""","=""100*""","=""""","=""""","=""""","=""""",,"=""2.068205""","=""6.945173""","=""5d8.(3P).6s""","=""a 4P""","=""1/2""","=""""","=""5601*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""254.224""","=""254.2236+""","=""100*""","=""""","=""""","=""""","=""""",,"=""1.466868""","=""6.343842""","=""5d8.(3F).6s""","=""b 4F""","=""3/2""","=""""","=""5116*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""254.278""","=""254.2778+""","=""580*""","=""""","=""""","=""""","=""""",,"=""0.717201""","=""5.593135""","=""5d7.6s2""","=""a 4F""","=""5/2""","=""""","=""4511*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""254.278""","=""254.2756+""","=""580*""","=""""","=""""","=""""","=""""",,"=""2.509031""","=""7.385008""","=""5d7.6s2""","=""b 4P""","=""1/2""","=""""","=""5956*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""254.473""","=""254.4734+""","=""7900""","=""""","=""""","=""""","=""""",,"=""0.351493""","=""5.223680""","=""5d8.(3F).6s""","=""b 4F""","=""9/2""","=""""","=""4213*""","=""11/2""",10,12,,"=""""","=""L3475""",
"=""254.630""","=""254.6298+""","=""150""","=""""","=""""","=""""","=""""",,"=""1.605802""","=""6.474997""","=""5d8.(3P).6s""","=""a 4P""","=""5/2""","=""""","=""5222*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""254.679""","=""254.6795+""","=""790""","=""""","=""""","=""""","=""""",,"=""0.881107""","=""5.749351""","=""5d8.(3F).6s""","=""b 4F""","=""7/2""","=""""","=""4637*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""254.796""","=""254.7967+""","=""120""","=""""","=""""","=""""","=""""",,"=""0.784065""","=""5.650070""","=""5d7.6s2""","=""a 4F""","=""7/2""","=""""","=""4557*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""254.845""","=""254.8457+""","=""120""","=""""","=""""","=""""","=""""",,"=""1.622693""","=""6.487762""","=""5d8.(3F).6s""","=""a 2F""","=""7/2""","=""""","=""5232*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""255.217""","=""255.2164+""","=""210""","=""""","=""""","=""""","=""""",,"=""1.605802""","=""6.463806""","=""5d8.(3P).6s""","=""a 4P""","=""5/2""","=""""","=""5213*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""255.517""","=""255.5161+""","=""190""","=""""","=""""","=""""","=""""",,"=""1.622693""","=""6.474997""","=""5d8.(3F).6s""","=""a 2F""","=""7/2""","=""""","=""5222*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""255.612""","=""255.6110+""","=""210""","=""""","=""""","=""""","=""""",,"=""0.505724""","=""5.356228""","=""5d7.6s2""","=""a 4F""","=""3/2""","=""""","=""4320*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""255.665""","=""255.6648+""","=""170""","=""""","=""""","=""""","=""""",,"=""0.881107""","=""5.730589""","=""5d8.(3F).6s""","=""b 4F""","=""7/2""","=""""","=""4622*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""256.405""","=""256.4049+""","=""150""","=""""","=""""","=""""","=""""",,"=""0.717201""","=""5.552687""","=""5d7.6s2""","=""a 4F""","=""5/2""","=""""","=""4478*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""256.495""","=""256.4942+""","=""910""","=""""","=""""","=""""","=""""",,"=""0.881107""","=""5.714908""","=""5d8.(3F).6s""","=""b 4F""","=""7/2""","=""""","=""4609*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""257.065""","=""257.0647+""","=""210""","=""""","=""""","=""""","=""""",,"=""1.605802""","=""6.428876""","=""5d8.(3P).6s""","=""a 4P""","=""5/2""","=""""","=""5185*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""257.139""","=""257.1390+""","=""100""","=""""","=""""","=""""","=""""",,"=""1.514897""","=""6.336577""","=""5d8.(3F).6s""","=""a 2F""","=""5/2""","=""""","=""5110*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""257.347""","=""257.3469+""","=""230""","=""""","=""""","=""""","=""""",,"=""0.717201""","=""5.534986""","=""5d7.6s2""","=""a 4F""","=""5/2""","=""""","=""4464*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""257.803""","=""257.8035+""","=""740""","=""""","=""""","=""""","=""""",,"=""0.881107""","=""5.690360""","=""5d8.(3F).6s""","=""b 4F""","=""7/2""","=""""","=""4589*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""257.948""","=""""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""259.284""","=""259.2839+""","=""740*""","=""""","=""""","=""""","=""""",,"=""1.311589""","=""6.093382""","=""5d8.(3P).6s""","=""a 2P""","=""3/2""","=""""","=""4914*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""259.284""","=""259.2820+""","=""740*""","=""""","=""""","=""""","=""""",,"=""0.000000""","=""4.781829""","=""5d7.6s2""","=""a 4F""","=""9/2""","=""""","=""3856*""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""259.982""","=""259.9815+""","=""740""","=""""","=""""","=""""","=""""",,"=""0.881107""","=""5.650070""","=""5d8.(3F).6s""","=""b 4F""","=""7/2""","=""""","=""4557*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""260.282""","=""260.2809+""","=""150""","=""""","=""""","=""""","=""""",,"=""2.053842""","=""6.817318""","=""5d8.(3P).6s""","=""a 4P""","=""3/2""","=""""","=""5498*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""260.533""","=""260.5331+""","=""190""","=""""","=""""","=""""","=""""",,"=""1.622693""","=""6.381558""","=""5d8.(3F).6s""","=""a 2F""","=""7/2""","=""""","=""5147*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""260.830""","=""260.8293+""","=""190*""","=""""","=""""","=""""","=""""",,"=""1.622693""","=""6.376154""","=""5d8.(3F).6s""","=""a 2F""","=""7/2""","=""""","=""5142*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""260.830""","=""260.8324+""","=""190*""","=""""","=""""","=""""","=""""",,"=""1.466868""","=""6.220272""","=""5d8.(3F).6s""","=""b 4F""","=""3/2""","=""""","=""5016*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""260.903""","=""260.9023+""","=""700""","=""""","=""""","=""""","=""""",,"=""0.784065""","=""5.536196""","=""5d7.6s2""","=""a 4F""","=""7/2""","=""""","=""4465*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""261.208""","=""261.2076+""","=""1800""","=""""","=""""","=""""","=""""",,"=""0.351493""","=""5.098070""","=""5d8.(3F).6s""","=""b 4F""","=""9/2""","=""""","=""4111*""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""261.576""","=""261.5764+""","=""210""","=""""","=""""","=""""","=""""",,"=""0.000000""","=""4.739885""","=""5d7.6s2""","=""a 4F""","=""9/2""","=""""","=""3822*""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""261.856""","=""261.8561+""","=""330""","=""""","=""""","=""""","=""""",,"=""0.505724""","=""5.240547""","=""5d7.6s2""","=""a 4F""","=""3/2""","=""""","=""4226*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""262.066""","=""262.0666+""","=""210""","=""6.e+06""","=""5.e-03""","=""4.4e-01""","=""-1.3""",D,"=""0.000000""","=""4.731019""","=""5d7.6s2""","=""a 4F""","=""9/2""","=""5d7.6s.(5F).6p""","=""z 4F*""","=""7/2""",10,8,,"=""T7959,T4422""","=""L3475""",
"=""262.610""","=""262.6096+""","=""250""","=""""","=""""","=""""","=""""",,"=""0.881107""","=""5.602344""","=""5d8.(3F).6s""","=""b 4F""","=""7/2""","=""""","=""4518*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""262.754""","=""262.7538+""","=""100""","=""""","=""""","=""""","=""""",,"=""1.550507""","=""6.269152""","=""5d8.(3P).6s""","=""a 2P""","=""1/2""","=""""","=""5056*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""263.496""","=""263.4948+""","=""700""","=""""","=""""","=""""","=""""",,"=""1.514897""","=""6.220272""","=""5d8.(3F).6s""","=""a 2F""","=""5/2""","=""""","=""5016*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""263.606""","=""263.6053+""","=""170""","=""""","=""""","=""""","=""""",,"=""0.505724""","=""5.209127""","=""5d7.6s2""","=""a 4F""","=""3/2""","=""""","=""4201*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""264.021""","=""264.0208+""","=""250""","=""""","=""""","=""""","=""""",,"=""0.351493""","=""5.047493""","=""5d8.(3F).6s""","=""b 4F""","=""9/2""","=""""","=""4071*""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""264.050""","=""264.0495+""","=""3500""","=""4.69e+07""","=""4.90e-02""","=""4.26e+00""","=""-0.309""",A,"=""0.000000""","=""4.695491""","=""5d7.6s2""","=""a 4F""","=""9/2""","=""5d7.6s.(5F).6p""","=""z 4F*""","=""9/2""",10,10,,"=""T4422,T7959""","=""L3475""",
"=""264.498""","=""264.4972+""","=""210""","=""""","=""""","=""""","=""""",,"=""0.717201""","=""5.404745""","=""5d7.6s2""","=""a 4F""","=""5/2""","=""""","=""4359*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""265.455""","=""265.4551+""","=""170""","=""""","=""""","=""""","=""""",,"=""1.224659""","=""5.895286""","=""5d8.(3F).6s""","=""b 4F""","=""5/2""","=""""","=""4754*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""265.760""","=""265.7603+""","=""100""","=""""","=""""","=""""","=""""",,"=""1.311589""","=""5.976853""","=""5d8.(3P).6s""","=""a 2P""","=""3/2""","=""""","=""4820*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""266.277""","=""266.2772+""","=""1800""","=""2.50e+07""","=""2.65e-02""","=""2.33e+00""","=""-0.576""",B+,"=""0.351493""","=""5.007701""","=""5d8.(3F).6s""","=""b 4F""","=""9/2""","=""""","=""4038*""","=""9/2""",10,10,,"=""T4422,T7959""","=""L3475""",
"=""266.342""","=""266.3412+""","=""350""","=""""","=""""","=""""","=""""",,"=""0.881107""","=""5.536196""","=""5d8.(3F).6s""","=""b 4F""","=""7/2""","=""""","=""4465*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""266.558""","=""266.5578+""","=""2700""","=""3.08e+07""","=""4.10e-02""","=""2.88e+00""","=""-0.484""",B+,"=""0.000000""","=""4.651306""","=""5d7.6s2""","=""a 4F""","=""9/2""","=""5d7.6s.(5F).6p""","=""z 4D*""","=""7/2""",10,8,,"=""T4422,T7959""","=""L3475""",
"=""266.978""","=""266.9784+""","=""140""","=""""","=""""","=""""","=""""",,"=""0.351493""","=""4.995471""","=""5d8.(3F).6s""","=""b 4F""","=""9/2""","=""""","=""4029*""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""267.070""","=""267.0706+""","=""520""","=""""","=""""","=""""","=""""",,"=""0.505724""","=""5.148099""","=""5d7.6s2""","=""a 4F""","=""3/2""","=""""","=""4152*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""267.263""","=""267.2634+""","=""520""","=""""","=""""","=""""","=""""",,"=""0.717201""","=""5.356228""","=""5d7.6s2""","=""a 4F""","=""5/2""","=""""","=""4320*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""267.440""","=""267.4402+""","=""330""","=""""","=""""","=""""","=""""",,"=""0.717201""","=""5.353160""","=""5d7.6s2""","=""a 4F""","=""5/2""","=""""","=""4317*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""267.763""","=""267.7623+""","=""120""","=""""","=""""","=""""","=""""",,"=""1.622693""","=""6.253076""","=""5d8.(3F).6s""","=""a 2F""","=""7/2""","=""""","=""5043*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""268.484""","=""268.4834+""","=""110""","=""""","=""""","=""""","=""""",,"=""1.311589""","=""5.929536""","=""5d8.(3P).6s""","=""a 2P""","=""3/2""","=""""","=""4782*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""269.314""","=""269.3139+""","=""270""","=""""","=""""","=""""","=""""",,"=""0.505724""","=""5.109430""","=""5d7.6s2""","=""a 4F""","=""3/2""","=""""","=""4121*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""269.503""","=""269.5034+""","=""3000""","=""5.8e+07""","=""5.3e-02""","=""5.6e+00""","=""-0.20""",B,"=""0.351493""","=""4.951962""","=""5d8.(3F).6s""","=""b 4F""","=""9/2""","=""""","=""3994*""","=""11/2""",10,12,,"=""T4422,T7959""","=""L3475""",
"=""270.483""","=""270.4836+""","=""110""","=""""","=""""","=""""","=""""",,"=""1.466868""","=""6.050666""","=""5d8.(3F).6s""","=""b 4F""","=""3/2""","=""""","=""4880*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""271.354""","=""271.3539+""","=""160""","=""""","=""""","=""""","=""""",,"=""0.784065""","=""5.353160""","=""5d7.6s2""","=""a 4F""","=""7/2""","=""""","=""4317*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""274.481""","=""274.4809+""","=""140""","=""""","=""""","=""""","=""""",,"=""1.311589""","=""5.828632""","=""5d8.(3P).6s""","=""a 2P""","=""3/2""","=""""","=""4701*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""277.328""","=""277.3268+""","=""330""","=""""","=""""","=""""","=""""",,"=""1.622693""","=""6.093382""","=""5d8.(3F).6s""","=""a 2F""","=""7/2""","=""""","=""4914*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""277.637""","=""277.6366+""","=""250""","=""""","=""""","=""""","=""""",,"=""1.224659""","=""5.690360""","=""5d8.(3F).6s""","=""b 4F""","=""5/2""","=""""","=""4589*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""278.211""","=""278.2109+""","=""520""","=""""","=""""","=""""","=""""",,"=""0.784065""","=""5.240547""","=""5d7.6s2""","=""a 4F""","=""7/2""","=""""","=""4226*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""278.604""","=""278.6046+""","=""330""","=""""","=""""","=""""","=""""",,"=""1.311589""","=""5.761774""","=""5d8.(3P).6s""","=""a 2P""","=""3/2""","=""""","=""4647*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""279.817""","=""279.8173+""","=""540""","=""""","=""""","=""""","=""""",,"=""0.717201""","=""5.148099""","=""5d7.6s2""","=""a 4F""","=""5/2""","=""""","=""4152*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""279.852""","=""279.8528+""","=""1600""","=""1.7e+07""","=""1.6e-02""","=""1.5e+00""","=""-0.8""",D,"=""0.351493""","=""4.781829""","=""5d8.(3F).6s""","=""b 4F""","=""9/2""","=""""","=""3856*""","=""7/2""",10,8,,"=""T7959,T4422""","=""L3475""",
"=""279.900""","=""279.9001+""","=""380""","=""""","=""""","=""""","=""""",,"=""0.505724""","=""4.935311""","=""5d7.6s2""","=""a 4F""","=""3/2""","=""""","=""3980*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""280.165""","=""280.1642+""","=""410""","=""""","=""""","=""""","=""""",,"=""1.224659""","=""5.650070""","=""5d8.(3F).6s""","=""b 4F""","=""5/2""","=""""","=""4557*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""282.401""","=""282.4011+""","=""680""","=""5.e+06""","=""4.6e-03""","=""4.3e-01""","=""-1.3""",D,"=""0.000000""","=""4.390359""","=""5d7.6s2""","=""a 4F""","=""9/2""","=""5d7.6s.(5F).6p""","=""z 6G*""","=""7/2""",10,8,,"=""T7959,T4422""","=""L3475""",
"=""282.528""","=""282.5276+""","=""1200""","=""2.5e+07""","=""2.9e-02""","=""2.7e+00""","=""-0.53""",C,"=""0.351493""","=""4.739885""","=""5d8.(3F).6s""","=""b 4F""","=""9/2""","=""""","=""3822*""","=""9/2""",10,10,,"=""T7959,T4422""","=""L3475""",
"=""283.649""","=""283.6485+""","=""110""","=""""","=""""","=""""","=""""",,"=""1.605802""","=""5.976853""","=""5d8.(3P).6s""","=""a 4P""","=""5/2""","=""""","=""4820*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""283.723""","=""283.7231+""","=""820""","=""1.8e+07""","=""3.3e-02""","=""1.2e+00""","=""-0.9""",D,"=""0.505724""","=""4.875625""","=""5d7.6s2""","=""a 4F""","=""3/2""","=""""","=""3932*""","=""5/2""",4,6,,"=""T7959""","=""L3475""",
"=""283.816""","=""283.8156+""","=""160""","=""""","=""""","=""""","=""""",,"=""1.224659""","=""5.593135""","=""5d8.(3F).6s""","=""b 4F""","=""5/2""","=""""","=""4511*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""283.999""","=""283.9994+""","=""1100""","=""""","=""""","=""""","=""""",,"=""1.622693""","=""5.988343""","=""5d8.(3F).6s""","=""a 2F""","=""7/2""","=""""","=""4829*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""284.106""","=""284.1045+""","=""820""","=""""","=""""","=""""","=""""",,"=""0.784065""","=""5.148099""","=""5d7.6s2""","=""a 4F""","=""7/2""","=""""","=""4152*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""284.312""","=""284.3117+""","=""160""","=""""","=""""","=""""","=""""",,"=""0.881107""","=""5.241963""","=""5d8.(3F).6s""","=""b 4F""","=""7/2""","=""""","=""4227*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""285.056""","=""285.0562+""","=""3800""","=""2.26e+07""","=""2.75e-02""","=""2.58e+00""","=""-0.561""",B+,"=""0.000000""","=""4.349465""","=""5d7.6s2""","=""a 4F""","=""9/2""","=""5d7.6s.(5F).6p""","=""z 6G*""","=""9/2""",10,10,,"=""T4422,T7959""","=""L3475""",
"=""285.4152""","=""285.4149+""","=""800""","=""1.9e+05""","=""2.4e-04""","=""2.2e-02""","=""-2.63""",C,"=""0.351493""","=""4.695491""","=""5d8.(3F).6s""","=""b 4F""","=""9/2""","=""5d7.6s.(5F).6p""","=""z 4F*""","=""9/2""",10,10,,"=""T4422,T7959""","=""L7593""",
"=""286.468""","=""286.4681+""","=""110""","=""""","=""""","=""""","=""""",,"=""1.224659""","=""5.552687""","=""5d8.(3F).6s""","=""b 4F""","=""5/2""","=""""","=""4478*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""287.644""","=""287.6445+""","=""380""","=""""","=""""","=""""","=""""",,"=""1.224659""","=""5.534986""","=""5d8.(3F).6s""","=""b 4F""","=""5/2""","=""""","=""4464*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""287.682""","=""287.6824+""","=""380""","=""""","=""""","=""""","=""""",,"=""1.514897""","=""5.824656""","=""5d8.(3F).6s""","=""a 2F""","=""5/2""","=""""","=""4697*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""287.852""","=""287.8517+""","=""270""","=""""","=""""","=""""","=""""",,"=""0.717201""","=""5.024426""","=""5d7.6s2""","=""a 4F""","=""5/2""","=""""","=""4052*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""288.025""","=""288.0248+""","=""140""","=""""","=""""","=""""","=""""",,"=""1.224659""","=""5.529295""","=""5d8.(3F).6s""","=""b 4F""","=""5/2""","=""""","=""4459*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""288.349""","=""288.3479+""","=""820*""","=""5.5e+06""","=""8.6e-03""","=""6.6e-01""","=""-1.161""",B+,"=""0.351493""","=""4.651306""","=""5d8.(3F).6s""","=""b 4F""","=""9/2""","=""5d7.6s.(5F).6p""","=""z 4D*""","=""7/2""",10,8,,"=""T4422,T7959""","=""L3475""",
"=""288.349""","=""288.3468+""","=""820*""","=""""","=""""","=""""","=""""",,"=""1.311589""","=""5.611418""","=""5d8.(3P).6s""","=""a 2P""","=""3/2""","=""""","=""4525*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""289.800""","=""289.7999+""","=""650""","=""8.e+06""","=""1.3e-02""","=""8.e-01""","=""-1.1""",D,"=""0.717201""","=""4.995471""","=""5d7.6s2""","=""a 4F""","=""5/2""","=""""","=""4029*""","=""7/2""",6,8,,"=""T7959,T4422""","=""L3475""",
"=""290.280""","=""290.2809+""","=""260""","=""""","=""""","=""""","=""""",,"=""1.622693""","=""5.893873""","=""5d8.(3F).6s""","=""a 2F""","=""7/2""","=""""","=""4753*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""290.565""","=""290.5658+""","=""260""","=""""","=""""","=""""","=""""",,"=""0.881107""","=""5.148099""","=""5d8.(3F).6s""","=""b 4F""","=""7/2""","=""""","=""4152*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""290.809""","=""290.8087+""","=""200*""","=""5.e+06""","=""7.e-03""","=""5.e-01""","=""-1.3""",D,"=""0.784065""","=""5.047493""","=""5d7.6s2""","=""a 4F""","=""7/2""","=""""","=""4071*""","=""7/2""",8,8,,"=""T7959,T4422""","=""L3475""",
"=""290.809""","=""290.8067+""","=""200*""","=""""","=""""","=""""","=""""",,"=""2.890116""","=""7.153573""","=""5d7.6s2""","=""b 2D""","=""5/2""","=""""","=""5769*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""291.721""","=""291.7222+""","=""440""","=""4.2e+06""","=""8.e-03""","=""3.1e-01""","=""-1.5""",D,"=""0.505724""","=""4.755802""","=""5d7.6s2""","=""a 4F""","=""3/2""","=""""","=""3835*""","=""5/2""",4,6,,"=""T7959,T4422""","=""L3475""",
"=""291.942""","=""291.9421+""","=""230""","=""""","=""""","=""""","=""""",,"=""1.514897""","=""5.761774""","=""5d8.(3F).6s""","=""a 2F""","=""5/2""","=""""","=""4647*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""292.565""","=""292.5646+""","=""4400""","=""1.70e+07""","=""1.82e-02""","=""2.11e+00""","=""-0.660""",A+,"=""0.000000""","=""4.237839""","=""5d7.6s2""","=""a 4F""","=""9/2""","=""5d7.6s.(5F).6p""","=""z 6G*""","=""11/2""",10,12,,"=""T4422""","=""L3475""",
"=""293.550""","=""293.5485+""","=""1200""","=""2.46e+07""","=""2.54e-02""","=""2.46e+00""","=""-0.595""",B+,"=""0.784065""","=""5.007701""","=""5d7.6s2""","=""a 4F""","=""7/2""","=""""","=""4038*""","=""9/2""",8,10,,"=""T4422,T7959""","=""L3475""",
"=""293.754""","=""293.7548+""","=""880""","=""3.4e+07""","=""2.2e-02""","=""8.e-01""","=""-1.1""",D,"=""0.505724""","=""4.726394""","=""5d7.6s2""","=""a 4F""","=""3/2""","=""5d7.6s.(5F).6p""","=""z 6F*""","=""1/2""",4,2,,"=""T7959""","=""L3475""",
"=""293.933""","=""293.9331+""","=""250""","=""""","=""""","=""""","=""""",,"=""0.717201""","=""4.935311""","=""5d7.6s2""","=""a 4F""","=""5/2""","=""""","=""3980*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""294.013""","=""294.0130+""","=""190""","=""""","=""""","=""""","=""""",,"=""0.881107""","=""5.098070""","=""5d8.(3F).6s""","=""b 4F""","=""7/2""","=""""","=""4111*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""294.140""","=""294.1402+""","=""140""","=""""","=""""","=""""","=""""",,"=""1.996557""","=""6.211696""","=""5d7.6s2""","=""b 4P""","=""5/2""","=""""","=""5010*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""294.401""","=""294.4010+""","=""2700""","=""4.4e+07""","=""5.7e-02""","=""4.4e+00""","=""-0.34""",C,"=""0.784065""","=""4.995471""","=""5d7.6s2""","=""a 4F""","=""7/2""","=""""","=""4029*""","=""7/2""",8,8,,"=""T7959,T4422""","=""L3475""",
"=""294.783""","=""294.7836+""","=""230""","=""""","=""""","=""""","=""""",,"=""1.622693""","=""5.828632""","=""5d8.(3F).6s""","=""a 2F""","=""7/2""","=""""","=""4701*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""295.062""","=""295.0625+""","=""200""","=""""","=""""","=""""","=""""",,"=""1.622693""","=""5.824656""","=""5d8.(3F).6s""","=""a 2F""","=""7/2""","=""""","=""4697*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""295.208""","=""295.2079+""","=""1200""","=""2.3e+06""","=""3.7e-03""","=""2.9e-01""","=""-1.53""",C+,"=""0.000000""","=""4.199894""","=""5d7.6s2""","=""a 4F""","=""9/2""","=""5d7.6s.(5F).6p""","=""z 6F*""","=""7/2""",10,8,,"=""T4422,T7959""","=""L3475""",
"=""296.386""","=""296.3859+""","=""150""","=""""","=""""","=""""","=""""",,"=""1.466868""","=""5.650070""","=""5d8.(3F).6s""","=""b 4F""","=""3/2""","=""""","=""4557*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""297.582""","=""297.5821+""","=""200*""","=""""","=""""","=""""","=""""",,"=""0.881107""","=""5.047493""","=""5d8.(3F).6s""","=""b 4F""","=""7/2""","=""""","=""4071*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""297.582""","=""297.5789+""","=""200*""","=""""","=""""","=""""","=""""",,"=""2.053842""","=""6.220272""","=""5d8.(3P).6s""","=""a 4P""","=""3/2""","=""""","=""5016*""","=""5/2""",4,6,,"=""""","=""L3475""",
