obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""""","=""""","=""1863.065""","=""0.021""","=""""","=""1.99e+04""","=""1.03e-03""","=""3.17e-01""","=""-2.287""",B,"=""8.423691""","=""9.089176""","=""1s2.2s.4d""","=""3D""","=""2""","=""1s2.2s.8p""","=""3P*""","=""2""",5,5,,"=""u28""","=""""",
"=""""","=""""","=""1863.075""","=""0.017""","=""""","=""1.11e+05""","=""4.12e-03""","=""1.77e+00""","=""-1.540""",B,"=""8.423695""","=""9.089176""","=""1s2.2s.4d""","=""3D""","=""3""","=""1s2.2s.8p""","=""3P*""","=""2""",7,5,,"=""u28""","=""""",
"=""""","=""""","=""1916.59""","=""0.03""","=""""","=""3.38e+05""","=""3.10e-02""","=""5.87e+00""","=""-1.031""",B,"=""8.283619""","=""8.930520""","=""1s2.2s.4p""","=""3P*""","=""1""","=""1s2.2s.6d""","=""3D""","=""2""",3,5,,"=""u28""","=""""",
"=""""","=""""","=""1916.58""","=""0.03""","=""""","=""4.52e+05""","=""3.49e-02""","=""1.10e+01""","=""-0.76""",B,"=""8.283619""","=""8.930521""","=""1s2.2s.4p""","=""3P*""","=""2""","=""1s2.2s.6d""","=""3D""","=""3""",5,7,,"=""u28""","=""""",
"=""""","=""""","=""1916.59""","=""0.03""","=""""","=""1.13e+05""","=""6.21e-03""","=""1.96e+00""","=""-1.508""",B,"=""8.283619""","=""8.930520""","=""1s2.2s.4p""","=""3P*""","=""2""","=""1s2.2s.6d""","=""3D""","=""2""",5,5,,"=""u28""","=""""",
"=""""","=""""","=""1916.59""","=""0.03""","=""""","=""1.87e+05""","=""1.03e-02""","=""1.95e+00""","=""-1.510""",B,"=""8.283619""","=""8.930519""","=""1s2.2s.4p""","=""3P*""","=""1""","=""1s2.2s.6d""","=""3D""","=""1""",3,3,,"=""u28""","=""""",
"=""""","=""""","=""1916.59""","=""0.05""","=""""","=""2.49e+05""","=""4.12e-02""","=""2.60e+00""","=""-1.385""",B,"=""8.283619""","=""8.930519""","=""1s2.2s.4p""","=""3P*""","=""0""","=""1s2.2s.6d""","=""3D""","=""1""",1,3,,"=""u28""","=""""",
"=""""","=""""","=""1916.59""","=""0.03""","=""""","=""1.25e+04""","=""4.12e-04""","=""1.30e-01""","=""-2.69""",B,"=""8.283619""","=""8.930519""","=""1s2.2s.4p""","=""3P*""","=""2""","=""1s2.2s.6d""","=""3D""","=""1""",5,3,,"=""u28""","=""""",
"=""""","=""""","=""1917.024""","=""0.022""","=""""","=""1.9e+04""","=""1.7e-03""","=""3.3e-01""","=""-2.28""",D,"=""8.311256""","=""8.958010""","=""1s2.2s.4p""","=""1P*""","=""1""","=""1s2.2s.6d""","=""1D""","=""2""",3,5,,"=""u28""","=""""",
"=""""","=""""","=""1927.38""","=""0.06""","=""""","=""1.50e+04""","=""5.01e-04""","=""1.59e-01""","=""-2.601""",B,"=""8.460811""","=""9.104089""","=""1s2.2s.4f""","=""3F*""","=""2""","=""1s2.2s.8d""","=""3D""","=""1""",5,3,,"=""u28""","=""""",
"=""""","=""""","=""1927.38""","=""0.05""","=""""","=""1.67e+03""","=""9.30e-05""","=""2.95e-02""","=""-3.333""",B,"=""8.460811""","=""9.104088""","=""1s2.2s.4f""","=""3F*""","=""2""","=""1s2.2s.8d""","=""3D""","=""2""",5,5,,"=""u28""","=""""",
"=""""","=""""","=""1927.39""","=""0.05""","=""""","=""1.34e+04""","=""5.31e-04""","=""2.36e-01""","=""-2.430""",B,"=""8.460811""","=""9.104088""","=""1s2.2s.4f""","=""3F*""","=""3""","=""1s2.2s.8d""","=""3D""","=""2""",7,5,,"=""u28""","=""""",
"=""""","=""""","=""1927.41""","=""0.04""","=""""","=""3.41e+01""","=""2.66e-06""","=""8.43e-04""","=""-4.877""",B,"=""8.460811""","=""9.104078""","=""1s2.2s.4f""","=""3F*""","=""2""","=""1s2.2s.8d""","=""3D""","=""3""",5,7,,"=""u28""","=""""",
"=""""","=""""","=""1927.42""","=""0.04""","=""""","=""1.19e+03""","=""6.64e-05""","=""2.95e-02""","=""-3.333""",B,"=""8.460811""","=""9.104078""","=""1s2.2s.4f""","=""3F*""","=""3""","=""1s2.2s.8d""","=""3D""","=""3""",7,7,,"=""u28""","=""""",
"=""1977.069""","=""0.002""","=""1977.0685""","=""0.0020""","=""9""","=""1.08e+07""","=""2.12e-01""","=""4.13e+01""","=""-0.198""",B,"=""7.4622919""","=""8.089403""","=""1s2.2s.3p""","=""1P*""","=""1""","=""1s2.2s.4s""","=""1S""","=""0""",3,1,,"=""u28""","=""L483""",
"=""""","=""""","=""2004.020""","=""0.024""","=""""","=""7.70e+05""","=""6.49e-02""","=""2.14e+01""","=""-0.489""",B,"=""8.423691""","=""9.042368""","=""1s2.2s.4d""","=""3D""","=""2""","=""1s2.2s.7f""","=""3F*""","=""3""",5,7,,"=""u28""","=""""",
"=""""","=""""","=""2004.02""","=""0.03""","=""""","=""7.25e+05""","=""7.28e-02""","=""1.44e+01""","=""-0.661""",B,"=""8.423689""","=""9.042367""","=""1s2.2s.4d""","=""3D""","=""1""","=""1s2.2s.7f""","=""3F*""","=""2""",3,5,,"=""u28""","=""""",
"=""""","=""""","=""2004.024""","=""0.024""","=""""","=""1.34e+05""","=""8.09e-03""","=""2.67e+00""","=""-1.393""",B,"=""8.423691""","=""9.042367""","=""1s2.2s.4d""","=""3D""","=""2""","=""1s2.2s.7f""","=""3F*""","=""2""",5,5,,"=""u28""","=""""",
"=""""","=""""","=""2004.032""","=""0.020""","=""""","=""9.60e+04""","=""5.78e-03""","=""2.67e+00""","=""-1.393""",B,"=""8.423695""","=""9.042368""","=""1s2.2s.4d""","=""3D""","=""3""","=""1s2.2s.7f""","=""3F*""","=""3""",7,7,,"=""u28""","=""""",
"=""""","=""""","=""2004.036""","=""0.024""","=""""","=""3.84e+03""","=""1.65e-04""","=""7.63e-02""","=""-2.937""",B,"=""8.423695""","=""9.042367""","=""1s2.2s.4d""","=""3D""","=""3""","=""1s2.2s.7f""","=""3F*""","=""2""",7,5,,"=""u28""","=""""",
"=""""","=""""","=""2024.93""","=""0.21""","=""""","=""6.1e+04""","=""2.3e-03""","=""7.6e-01""","=""-1.94""",C,"=""8.527752""","=""[9.14004]""","=""1s2.2s.4d""","=""1D""","=""2""","=""1s2.2s.9p""","=""1P*""","=""1""",5,3,,"=""u28""","=""""",
"=""""","=""""","=""2051.218""","=""0.013""","=""""","=""8.84e+03""","=""1.67e-03""","=""1.13e-01""","=""-2.78""",C,"=""8.089403""","=""8.693845""","=""1s2.2s.4s""","=""1S""","=""0""","=""1s2.2s.5p""","=""1P*""","=""1""",1,3,,"=""u28""","=""""",
"=""""","=""""","=""2101.66""","=""0.03""","=""""","=""1.53e+06""","=""6.07e-02""","=""2.10e+01""","=""-0.518""",A,"=""7.693683""","=""8.283619""","=""1s2.2s.3d""","=""3D""","=""2""","=""1s2.2s.4p""","=""3P*""","=""1""",5,3,,"=""u28""","=""""",
"=""""","=""""","=""2101.66""","=""0.03""","=""""","=""2.03e+04""","=""2.25e-03""","=""4.66e-01""","=""-2.172""",A,"=""7.6936830""","=""8.283619""","=""1s2.2s.3d""","=""3D""","=""1""","=""1s2.2s.4p""","=""3P*""","=""2""",3,5,,"=""u28""","=""""",
"=""""","=""""","=""2101.66""","=""0.03""","=""""","=""1.71e+06""","=""8.07e-02""","=""3.91e+01""","=""-0.248""",A,"=""7.693683""","=""8.283619""","=""1s2.2s.3d""","=""3D""","=""3""","=""1s2.2s.4p""","=""3P*""","=""2""",7,5,,"=""u28""","=""""",
"=""""","=""""","=""2101.66""","=""0.03""","=""""","=""3.05e+05""","=""2.02e-02""","=""6.99e+00""","=""-0.996""",A,"=""7.693683""","=""8.283619""","=""1s2.2s.3d""","=""3D""","=""2""","=""1s2.2s.4p""","=""3P*""","=""2""",5,5,,"=""u28""","=""""",
"=""""","=""""","=""2101.66""","=""0.06""","=""""","=""2.04e+06""","=""4.50e-02""","=""9.34e+00""","=""-0.870""",A,"=""7.6936830""","=""8.283619""","=""1s2.2s.3d""","=""3D""","=""1""","=""1s2.2s.4p""","=""3P*""","=""0""",3,1,,"=""u28""","=""""",
"=""""","=""""","=""2101.66""","=""0.03""","=""""","=""5.09e+05""","=""3.37e-02""","=""7.00e+00""","=""-0.995""",A,"=""7.6936830""","=""8.283619""","=""1s2.2s.3d""","=""3D""","=""1""","=""1s2.2s.4p""","=""3P*""","=""1""",3,3,,"=""u28""","=""""",
"=""""","=""""","=""2102.74""","=""0.03""","=""""","=""3.18e+04""","=""2.11e-03""","=""7.30e-01""","=""-1.977""",B,"=""8.423691""","=""9.013321""","=""1s2.2s.4d""","=""3D""","=""2""","=""1s2.2s.7p""","=""3P*""","=""2""",5,5,,"=""u28""","=""""",
"=""""","=""""","=""2102.74""","=""0.03""","=""""","=""1.59e+05""","=""6.33e-03""","=""2.19e+00""","=""-1.500""",B,"=""8.423691""","=""9.013321""","=""1s2.2s.4d""","=""3D""","=""2""","=""1s2.2s.7p""","=""3P*""","=""1""",5,3,,"=""u28""","=""""",
"=""""","=""""","=""2102.74""","=""0.03""","=""""","=""2.12e+03""","=""2.35e-04""","=""4.87e-02""","=""-3.153""",B,"=""8.423689""","=""9.013321""","=""1s2.2s.4d""","=""3D""","=""1""","=""1s2.2s.7p""","=""3P*""","=""2""",3,5,,"=""u28""","=""""",
"=""""","=""""","=""2102.74""","=""0.04""","=""""","=""2.12e+05""","=""4.69e-03""","=""9.75e-01""","=""-1.851""",B,"=""8.423689""","=""9.013320""","=""1s2.2s.4d""","=""3D""","=""1""","=""1s2.2s.7p""","=""3P*""","=""0""",3,1,,"=""u28""","=""""",
"=""""","=""""","=""2102.74""","=""0.03""","=""""","=""5.31e+04""","=""3.52e-03""","=""7.31e-01""","=""-1.976""",B,"=""8.423689""","=""9.013321""","=""1s2.2s.4d""","=""3D""","=""1""","=""1s2.2s.7p""","=""3P*""","=""1""",3,3,,"=""u28""","=""""",
"=""""","=""""","=""2102.758""","=""0.022""","=""""","=""1.78e+05""","=""8.44e-03""","=""4.09e+00""","=""-1.229""",B,"=""8.423695""","=""9.013321""","=""1s2.2s.4d""","=""3D""","=""3""","=""1s2.2s.7p""","=""3P*""","=""2""",7,5,,"=""u28""","=""""",
"=""""","=""""","=""2155.18""","=""0.07""","=""""","=""2.50e+04""","=""1.05e-03""","=""3.71e-01""","=""-2.282""",B,"=""8.460811""","=""9.036096""","=""1s2.2s.4f""","=""3F*""","=""2""","=""1s2.2s.7d""","=""3D""","=""1""",5,3,,"=""u28""","=""""",
"=""""","=""""","=""2155.19""","=""0.06""","=""""","=""2.23e+04""","=""1.11e-03""","=""5.50e-01""","=""-2.111""",B,"=""8.460811""","=""9.036094""","=""1s2.2s.4f""","=""3F*""","=""3""","=""1s2.2s.7d""","=""3D""","=""2""",7,5,,"=""u28""","=""""",
"=""""","=""""","=""2155.19""","=""0.06""","=""""","=""2.78e+03""","=""1.94e-04""","=""6.88e-02""","=""-3.013""",B,"=""8.460811""","=""9.036094""","=""1s2.2s.4f""","=""3F*""","=""2""","=""1s2.2s.7d""","=""3D""","=""2""",5,5,,"=""u28""","=""""",
"=""""","=""""","=""2155.23""","=""0.05""","=""""","=""1.98e+03""","=""1.38e-04""","=""6.86e-02""","=""-3.015""",B,"=""8.460811""","=""9.036082""","=""1s2.2s.4f""","=""3F*""","=""3""","=""1s2.2s.7d""","=""3D""","=""3""",7,7,,"=""u28""","=""""",
"=""""","=""""","=""2155.23""","=""0.05""","=""""","=""5.67e+01""","=""5.52e-06""","=""1.96e-03""","=""-4.559""",B,"=""8.460811""","=""9.036082""","=""1s2.2s.4f""","=""3F*""","=""2""","=""1s2.2s.7d""","=""3D""","=""3""",5,7,,"=""u28""","=""""",
"=""""","=""""","=""2208.12""","=""0.24""","=""""","=""8.09e+04""","=""3.55e-03""","=""1.29e+00""","=""-1.75""",C,"=""8.527752""","=""[9.08924]""","=""1s2.2s.4d""","=""1D""","=""2""","=""1s2.2s.8p""","=""1P*""","=""1""",5,3,,"=""u28""","=""""",
"=""""","=""""","=""2208.38""","=""0.05""","=""""","=""1.05e+04""","=""4.59e-04""","=""1.67e-01""","=""-2.639""",C,"=""8.527752""","=""9.089177""","=""1s2.2s.4d""","=""1D""","=""2""","=""1s2.2s.8p""","=""3P*""","=""1""",5,3,,"=""u28""","=""""",
"=""""","=""""","=""2274.2""","=""0.3""","=""""","=""9.52e+03""","=""2.23e-03""","=""1.67e-01""","=""-2.653""",C,"=""8.594870""","=""[9.14004]""","=""1s2.2s.5s""","=""1S""","=""0""","=""1s2.2s.9p""","=""1P*""","=""1""",1,3,,"=""u28""","=""""",
"=""""","=""""","=""2299.58""","=""0.07""","=""""","=""1.44e+05""","=""3.42e-02""","=""2.59e+00""","=""-1.466""",B,"=""8.283619""","=""8.822779""","=""1s2.2s.4p""","=""3P*""","=""0""","=""1s2.2s.6s""","=""3S""","=""1""",1,3,,"=""u28""","=""""",
"=""""","=""""","=""2299.58""","=""0.03""","=""""","=""7.22e+05""","=""3.43e-02""","=""1.30e+01""","=""-0.77""",B,"=""8.283619""","=""8.822779""","=""1s2.2s.4p""","=""3P*""","=""2""","=""1s2.2s.6s""","=""3S""","=""1""",5,3,,"=""u28""","=""""",
"=""""","=""""","=""2299.58""","=""0.04""","=""""","=""4.32e+05""","=""3.43e-02""","=""7.78e+00""","=""-0.988""",B,"=""8.283619""","=""8.822779""","=""1s2.2s.4p""","=""3P*""","=""1""","=""1s2.2s.6s""","=""3S""","=""1""",3,3,,"=""u28""","=""""",
"=""""","=""""","=""2332.93""","=""0.05""","=""""","=""1.33e+06""","=""3.61e-02""","=""8.32e+00""","=""-0.965""",B,"=""8.311256""","=""8.842708""","=""1s2.2s.4p""","=""1P*""","=""1""","=""1s2.2s.6s""","=""1S""","=""0""",3,1,,"=""u28""","=""""",
"=""""","=""""","=""2357.957""","=""0.012""","=""""","=""4.88e+06""","=""6.78e-01""","=""1.58e+02""","=""0.309""",A,"=""7.4622919""","=""7.98810393""","=""1s2.2s.3p""","=""1P*""","=""1""","=""1s2.2s.3d""","=""1D""","=""2""",3,5,,"=""T7096c74""","=""""",
"=""""","=""""","=""2398.12""","=""0.04""","=""""","=""1.22e+06""","=""1.75e-01""","=""4.14e+01""","=""-0.280""",B,"=""8.423689""","=""8.940695""","=""1s2.2s.4d""","=""3D""","=""1""","=""1s2.2s.6f""","=""3F*""","=""2""",3,5,,"=""u28""","=""""",
"=""""","=""""","=""2398.13""","=""0.03""","=""""","=""2.25e+05""","=""1.94e-02""","=""7.66e+00""","=""-1.013""",B,"=""8.423691""","=""8.940695""","=""1s2.2s.4d""","=""3D""","=""2""","=""1s2.2s.6f""","=""3F*""","=""2""",5,5,,"=""u28""","=""""",
"=""""","=""""","=""2398.13""","=""0.03""","=""""","=""1.29e+06""","=""1.55e-01""","=""6.13e+01""","=""-0.110""",B,"=""8.423691""","=""8.940695""","=""1s2.2s.4d""","=""3D""","=""2""","=""1s2.2s.6f""","=""3F*""","=""3""",5,7,,"=""u28""","=""""",
"=""""","=""""","=""2398.14""","=""0.03""","=""""","=""6.43e+03""","=""3.96e-04""","=""2.19e-01""","=""-2.557""",B,"=""8.423695""","=""8.940695""","=""1s2.2s.4d""","=""3D""","=""3""","=""1s2.2s.6f""","=""3F*""","=""2""",7,5,,"=""u28""","=""""",
"=""""","=""""","=""2398.14""","=""0.03""","=""""","=""1.61e+05""","=""1.39e-02""","=""7.66e+00""","=""-1.013""",B,"=""8.423695""","=""8.940695""","=""1s2.2s.4d""","=""3D""","=""3""","=""1s2.2s.6f""","=""3F*""","=""3""",7,7,,"=""u28""","=""""",
"=""""","=""""","=""2409.17""","=""0.05""","=""""","=""3.29e+05""","=""4.01e-02""","=""1.59e+01""","=""-0.698""",B,"=""8.527752""","=""9.042387""","=""1s2.2s.4d""","=""1D""","=""2""","=""1s2.2s.7f""","=""1F*""","=""3""",5,7,,"=""u28""","=""""",
"=""""","=""""","=""2507.9""","=""0.3""","=""""","=""9.16e+03""","=""2.59e-03""","=""2.14e-01""","=""-2.586""",C,"=""8.594870""","=""[9.08924]""","=""1s2.2s.5s""","=""1S""","=""0""","=""1s2.2s.8p""","=""1P*""","=""1""",1,3,,"=""u28""","=""""",
"=""""","=""""","=""2508.24""","=""0.06""","=""""","=""1.19e+03""","=""3.38e-04""","=""2.79e-02""","=""-3.471""",C,"=""8.594870""","=""9.089177""","=""1s2.2s.5s""","=""1S""","=""0""","=""1s2.2s.8p""","=""3P*""","=""1""",1,3,,"=""u28""","=""""",
"=""""","=""""","=""2520.41""","=""0.03""","=""""","=""4.3e+03""","=""6.8e-04""","=""1.7e-01""","=""-2.69""",D,"=""8.311256""","=""8.803176""","=""1s2.2s.4p""","=""1P*""","=""1""","=""1s2.2s.5d""","=""1D""","=""2""",3,5,,"=""u28""","=""""",
"=""""","=""""","=""2550.5""","=""0.3""","=""""","=""1.46e+05""","=""8.53e-03""","=""3.58e+00""","=""-1.370""",C,"=""8.527752""","=""[9.01387]""","=""1s2.2s.4d""","=""1D""","=""2""","=""1s2.2s.7p""","=""1P*""","=""1""",5,3,,"=""u28""","=""""",
"=""""","=""""","=""2622.678""","=""0.021""","=""""","=""7.09e+06""","=""1.02e+00""","=""4.42e+02""","=""0.709""",B,"=""7.98810393""","=""8.460843""","=""1s2.2s.3d""","=""1D""","=""2""","=""1s2.2s.4f""","=""1F*""","=""3""",5,7,,"=""u28""","=""""",
"=""""","=""""","=""2622.85""","=""0.04""","=""""","=""3.75e+03""","=""5.42e-04""","=""2.34e-01""","=""-2.567""",B,"=""7.98810393""","=""8.460811""","=""1s2.2s.3d""","=""1D""","=""2""","=""1s2.2s.4f""","=""3F*""","=""3""",5,7,,"=""u28""","=""""",
"=""""","=""""","=""2637.22""","=""0.06""","=""""","=""3.62e+05""","=""6.30e-02""","=""1.64e+01""","=""-0.724""",B,"=""8.283619""","=""8.753751""","=""1s2.2s.4p""","=""3P*""","=""1""","=""1s2.2s.5d""","=""3D""","=""2""",3,5,,"=""u28""","=""""",
"=""""","=""""","=""2637.22""","=""0.09""","=""""","=""2.68e+05""","=""8.39e-02""","=""7.28e+00""","=""-1.076""",B,"=""8.283619""","=""8.753751""","=""1s2.2s.4p""","=""3P*""","=""0""","=""1s2.2s.5d""","=""3D""","=""1""",1,3,,"=""u28""","=""""",
"=""""","=""""","=""2637.22""","=""0.05""","=""""","=""1.34e+04""","=""8.41e-04""","=""3.65e-01""","=""-2.376""",B,"=""8.283619""","=""8.753751""","=""1s2.2s.4p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""1""",5,3,,"=""u28""","=""""",
"=""""","=""""","=""2637.22""","=""0.05""","=""""","=""1.21e+05""","=""1.26e-02""","=""5.48e+00""","=""-1.200""",B,"=""8.283619""","=""8.753751""","=""1s2.2s.4p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""2""",5,5,,"=""u28""","=""""",
"=""""","=""""","=""2637.22""","=""0.06""","=""""","=""2.01e+05""","=""2.10e-02""","=""5.46e+00""","=""-1.201""",B,"=""8.283619""","=""8.753751""","=""1s2.2s.4p""","=""3P*""","=""1""","=""1s2.2s.5d""","=""3D""","=""1""",3,3,,"=""u28""","=""""",
"=""""","=""""","=""2637.24""","=""0.05""","=""""","=""4.84e+05""","=""7.07e-02""","=""3.07e+01""","=""-0.451""",B,"=""8.283619""","=""8.753747""","=""1s2.2s.4p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""3""",5,7,,"=""u28""","=""""",
"=""""","=""""","=""2639.20""","=""0.05""","=""""","=""9.51e+04""","=""9.94e-03""","=""2.59e+00""","=""-1.526""",B,"=""8.423689""","=""8.893468""","=""1s2.2s.4d""","=""3D""","=""1""","=""1s2.2s.6p""","=""3P*""","=""1""",3,3,,"=""u28""","=""""",
"=""""","=""""","=""2639.20""","=""0.04""","=""""","=""3.79e+03""","=""6.60e-04""","=""1.72e-01""","=""-2.703""",B,"=""8.423689""","=""8.893468""","=""1s2.2s.4d""","=""3D""","=""1""","=""1s2.2s.6p""","=""3P*""","=""2""",3,5,,"=""u28""","=""""",
"=""""","=""""","=""2639.21""","=""0.06""","=""""","=""3.80e+05""","=""1.32e-02""","=""3.45e+00""","=""-1.401""",B,"=""8.423689""","=""8.893466""","=""1s2.2s.4d""","=""3D""","=""1""","=""1s2.2s.6p""","=""3P*""","=""0""",3,1,,"=""u28""","=""""",
"=""""","=""""","=""2639.21""","=""0.03""","=""""","=""5.69e+04""","=""5.94e-03""","=""2.58e+00""","=""-1.527""",B,"=""8.423691""","=""8.893468""","=""1s2.2s.4d""","=""3D""","=""2""","=""1s2.2s.6p""","=""3P*""","=""2""",5,5,,"=""u28""","=""""",
"=""""","=""""","=""2639.21""","=""0.04""","=""""","=""2.85e+05""","=""1.78e-02""","=""7.75e+00""","=""-1.050""",B,"=""8.423691""","=""8.893468""","=""1s2.2s.4d""","=""3D""","=""2""","=""1s2.2s.6p""","=""3P*""","=""1""",5,3,,"=""u28""","=""""",
"=""""","=""""","=""2639.23""","=""0.03""","=""""","=""3.20e+05""","=""2.38e-02""","=""1.45e+01""","=""-0.778""",B,"=""8.423695""","=""8.893468""","=""1s2.2s.4d""","=""3D""","=""3""","=""1s2.2s.6p""","=""3P*""","=""2""",7,5,,"=""u28""","=""""",
"=""""","=""""","=""2639.59""","=""0.03""","=""""","=""1.07e+02""","=""1.57e-05""","=""6.83e-03""","=""-4.105""",B,"=""8.460811""","=""8.930521""","=""1s2.2s.4f""","=""3F*""","=""2""","=""1s2.2s.6d""","=""3D""","=""3""",5,7,,"=""u28""","=""""",
"=""""","=""""","=""2639.59""","=""0.03""","=""""","=""3.76e+03""","=""3.93e-04""","=""2.39e-01""","=""-2.561""",B,"=""8.460811""","=""8.930521""","=""1s2.2s.4f""","=""3F*""","=""3""","=""1s2.2s.6d""","=""3D""","=""3""",7,7,,"=""u28""","=""""",
"=""""","=""""","=""2639.60""","=""0.03""","=""""","=""5.27e+03""","=""5.50e-04""","=""2.39e-01""","=""-2.561""",B,"=""8.460811""","=""8.930520""","=""1s2.2s.4f""","=""3F*""","=""2""","=""1s2.2s.6d""","=""3D""","=""2""",5,5,,"=""u28""","=""""",
"=""""","=""""","=""2639.60""","=""0.03""","=""""","=""4.74e+04""","=""2.97e-03""","=""1.29e+00""","=""-1.83""",B,"=""8.460811""","=""8.930519""","=""1s2.2s.4f""","=""3F*""","=""2""","=""1s2.2s.6d""","=""3D""","=""1""",5,3,,"=""u28""","=""""",
"=""""","=""""","=""2639.60""","=""0.03""","=""""","=""4.21e+04""","=""3.14e-03""","=""1.91e+00""","=""-1.658""",B,"=""8.460811""","=""8.930520""","=""1s2.2s.4f""","=""3F*""","=""3""","=""1s2.2s.6d""","=""3D""","=""2""",7,5,,"=""u28""","=""""",
"=""""","=""""","=""2675.1""","=""1.4""","=""""","=""6.65e+04""","=""9.99e-03""","=""4.40e+00""","=""-1.301""",B,"=""[8.687002]""","=""9.15048""","=""1s2.2s.5p""","=""3P*""","=""2""","=""1s2.2s.9d""","=""3D""","=""3""",5,7,,"=""u28""","=""""",
"=""""","=""""","=""2676.4""","=""1.6""","=""""","=""1.66e+04""","=""1.78e-03""","=""7.85e-01""","=""-2.050""",B,"=""[8.687002]""","=""9.1503""","=""1s2.2s.5p""","=""3P*""","=""2""","=""1s2.2s.9d""","=""3D""","=""2""",5,5,,"=""u28""","=""""",
"=""""","=""""","=""2676.4""","=""1.6""","=""""","=""4.97e+04""","=""8.89e-03""","=""2.35e+00""","=""-1.574""",B,"=""[8.687002]""","=""9.1503""","=""1s2.2s.5p""","=""3P*""","=""1""","=""1s2.2s.9d""","=""3D""","=""2""",3,5,,"=""u28""","=""""",
"=""""","=""""","=""2676.9""","=""2.1""","=""""","=""1.84e+03""","=""1.19e-04""","=""5.23e-02""","=""-3.226""",B,"=""[8.687002]""","=""9.1502""","=""1s2.2s.5p""","=""3P*""","=""2""","=""1s2.2s.9d""","=""3D""","=""1""",5,3,,"=""u28""","=""""",
"=""""","=""""","=""2676.9""","=""2.1""","=""""","=""3.67e+04""","=""1.18e-02""","=""1.04e+00""","=""-1.93""",B,"=""[8.687002]""","=""9.1502""","=""1s2.2s.5p""","=""3P*""","=""0""","=""1s2.2s.9d""","=""3D""","=""1""",1,3,,"=""u28""","=""""",
"=""""","=""""","=""2676.9""","=""2.1""","=""""","=""2.76e+04""","=""2.97e-03""","=""7.84e-01""","=""-2.051""",B,"=""[8.687002]""","=""9.1502""","=""1s2.2s.5p""","=""3P*""","=""1""","=""1s2.2s.9d""","=""3D""","=""1""",3,3,,"=""u28""","=""""",
"=""""","=""""","=""2712.11""","=""0.04""","=""""","=""1.08e+04""","=""1.19e-03""","=""3.20e-01""","=""-2.446""",C,"=""8.556172""","=""9.013321""","=""1s2.2s.5s""","=""3S""","=""1""","=""1s2.2s.7p""","=""3P*""","=""1""",3,3,,"=""u28""","=""""",
"=""""","=""""","=""2712.11""","=""0.04""","=""""","=""1.1e+04""","=""2.0e-03""","=""5.3e-01""","=""-2.23""",C,"=""8.556172""","=""9.013321""","=""1s2.2s.5s""","=""3S""","=""1""","=""1s2.2s.7p""","=""3P*""","=""2""",3,5,,"=""u28""","=""""",
"=""""","=""""","=""2712.12""","=""0.05""","=""""","=""1.08e+04""","=""3.96e-04""","=""1.06e-01""","=""-2.93""",C,"=""8.556172""","=""9.013320""","=""1s2.2s.5s""","=""3S""","=""1""","=""1s2.2s.7p""","=""3P*""","=""0""",3,1,,"=""u28""","=""""",
"=""""","=""""","=""2866.96""","=""0.25""","=""""","=""2.03e+05""","=""8.33e-03""","=""2.36e+00""","=""-1.602""",B,"=""8.693845""","=""9.12630""","=""1s2.2s.5p""","=""1P*""","=""1""","=""1s2.2s.9s""","=""1S""","=""0""",3,1,,"=""u28""","=""""",
"=""""","=""""","=""2959.0""","=""0.4""","=""""","=""8.45e+03""","=""3.33e-03""","=""3.24e-01""","=""-2.478""",C,"=""8.594870""","=""[9.01387]""","=""1s2.2s.5s""","=""1S""","=""0""","=""1s2.2s.7p""","=""1P*""","=""1""",1,3,,"=""u28""","=""""",
"=""""","=""""","=""2972.63""","=""0.19""","=""""","=""3.57e+04""","=""4.73e-03""","=""1.39e+00""","=""-1.848""",B,"=""[8.687002]""","=""9.104089""","=""1s2.2s.5p""","=""3P*""","=""1""","=""1s2.2s.8d""","=""3D""","=""1""",3,3,,"=""u28""","=""""",
"=""""","=""""","=""2972.63""","=""0.17""","=""""","=""4.76e+04""","=""1.89e-02""","=""1.85e+00""","=""-1.723""",B,"=""[8.687002]""","=""9.104089""","=""1s2.2s.5p""","=""3P*""","=""0""","=""1s2.2s.8d""","=""3D""","=""1""",1,3,,"=""u28""","=""""",
"=""""","=""""","=""2972.63""","=""0.17""","=""""","=""2.14e+04""","=""2.84e-03""","=""1.39e+00""","=""-1.848""",B,"=""[8.687002]""","=""9.104088""","=""1s2.2s.5p""","=""3P*""","=""2""","=""1s2.2s.8d""","=""3D""","=""2""",5,5,,"=""u28""","=""""",
"=""""","=""""","=""2972.63""","=""0.19""","=""""","=""2.38e+03""","=""1.89e-04""","=""9.27e-02""","=""-3.024""",B,"=""[8.687002]""","=""9.104089""","=""1s2.2s.5p""","=""3P*""","=""2""","=""1s2.2s.8d""","=""3D""","=""1""",5,3,,"=""u28""","=""""",
