obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""295.278""","=""295.2782+""","=""510""","=""""","=""""","=""""","=""""",,"=""0.249221""","=""4.448115""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""""","=""358*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""295.442""","=""295.4420+""","=""340""","=""""","=""""","=""""","=""""",,"=""0.696920""","=""4.893486""","=""5d3.6s2""","=""a 4F""","=""9/2""","=""5d3.6s.(3H).6p""","=""z 4I*?""","=""11/2""",10,12,,"=""""","=""L3475""",
"=""296.419""","=""296.4186+""","=""1500""","=""""","=""""","=""""","=""""",,"=""0.249221""","=""4.431961""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""""","=""357*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""296.641""","=""296.640+""","=""770""","=""""","=""""","=""""","=""""",,"=""0.249221""","=""4.42884""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""""","=""357*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""297.034""","=""297.0341+""","=""340""","=""""","=""""","=""""","=""""",,"=""0.491463""","=""4.665537""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""""","=""376*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""297.643""","=""297.6427+""","=""430""","=""""","=""""","=""""","=""""",,"=""0.491463""","=""4.657001""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""""","=""375*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""301.2755""","=""301.2749+""","=""210""","=""""","=""""","=""""","=""""",,"=""0.696920""","=""4.812238""","=""5d3.6s2""","=""a 4F""","=""9/2""","=""5d3.6s.(3H).6p""","=""z 4G*?""","=""9/2""",10,10,,"=""""","=""L7593,L3475""",
"=""302.836""","=""302.8356+""","=""290D""","=""5.9e+07""","=""6.0e-02""","=""4.8e+00""","=""-0.32""",D+,"=""1.516917""","=""5.611026""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""5d4.(5D).6p""","=""x 6D*""","=""5/2""",8,6,,"=""T7871""","=""L182,L3475""",
"=""305.0445""","=""305.0443+""","=""530""","=""""","=""""","=""""","=""""",,"=""0.249221""","=""4.313686""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""""","=""347*""","=""5/2""",6,6,,"=""""","=""L7593,L3475""",
"=""307.0129""","=""307.0133+""","=""530""","=""""","=""""","=""""","=""""",,"=""1.516917""","=""5.555315""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""5d4.(5D).6p""","=""y 6F*""","=""9/2""",8,10,,"=""""","=""L7593,L3475""",
"=""307.8139""","=""307.8150+""","=""360*""","=""""","=""""","=""""","=""""",,"=""1.325431""","=""5.353312""","=""5d3.6s2""","=""a 2G""","=""9/2""","=""5d4.(5D).6p""","=""y 6F*""","=""7/2""",10,8,,"=""""","=""L7593,L3475""",
"=""307.8139""","=""307.8126+""","=""360*""","=""""","=""""","=""""","=""""",,"=""1.655369""","=""5.683281""","=""5d4.(5D).6s""","=""a 6D""","=""9/2""","=""5d4.(5D).6p""","=""y 6F*""","=""11/2""",10,12,,"=""""","=""L7593,L3475""",
"=""310.4151""","=""310.4150+""","=""560""","=""""","=""""","=""""","=""""",,"=""0.000000""","=""3.994144""","=""5d3.6s2""","=""a 4F""","=""3/2""","=""""","=""322*""","=""3/2""",4,4,,"=""""","=""L7593,L3475""",
"=""312.5875""","=""312.5873+""","=""380""","=""""","=""""","=""""","=""""",,"=""0.249221""","=""4.215607""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""""","=""340*""","=""5/2""",6,6,,"=""""","=""L7593,L3475""",
"=""312.867""","=""312.8772+""","=""150bl(Ta II)""","=""5.7e+05""","=""1.25e-03""","=""5.1e-02""","=""-2.30""",C+,"=""0.000000""","=""3.962711""","=""5d3.6s2""","=""a 4F""","=""3/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""5/2""",4,6,,"=""T4976""","=""L3475""",
"=""313.1485""","=""313.1484+""","=""380""","=""""","=""""","=""""","=""""",,"=""1.394032""","=""5.353312""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""5d4.(5D).6p""","=""y 6F*""","=""7/2""",6,8,,"=""""","=""L7593,L3475""",
"=""313.3551""","=""313.3563+""","=""270""","=""""","=""""","=""""","=""""",,"=""0.491463""","=""4.448115""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""""","=""358*""","=""5/2""",8,6,,"=""""","=""L7593,L3475""",
"=""316.910""","=""316.9181+""","=""70bl(Ta II)""","=""6.0e+05""","=""9.0e-04""","=""3.8e-02""","=""-2.44""",C+,"=""0.000000""","=""3.912184""","=""5d3.6s2""","=""a 4F""","=""3/2""","=""""","=""315*""","=""3/2""",4,4,,"=""T4976""","=""L182,L3475""",
"=""317.1206""","=""317.1207+""","=""320""","=""8.5e+06""","=""1.60e-02""","=""1.34e+00""","=""-0.89""",C+,"=""0.491463""","=""4.401148""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""""","=""354*""","=""9/2""",8,10,,"=""T4976""","=""L7593,L3475""",
"=""317.4504""","=""317.4503+""","=""270""","=""""","=""""","=""""","=""""",,"=""0.000000""","=""3.905625""","=""5d3.6s2""","=""a 4F""","=""3/2""","=""5d2.6s2.(3P).6p""","=""z 2P*""","=""1/2""",4,2,,"=""""","=""L7593,L3475""",
"=""317.7213""","=""317.7214+""","=""200""","=""""","=""""","=""""","=""""",,"=""0.750032""","=""4.652326""","=""5d3.6s2""","=""a 4P""","=""1/2""","=""""","=""375*""","=""3/2""",2,4,,"=""""","=""L7593,L3475""",
"=""318.1867""","=""318.1871+""","=""600""","=""""","=""""","=""""","=""""",,"=""0.000000""","=""3.896582""","=""5d3.6s2""","=""a 4F""","=""3/2""","=""""","=""314*""","=""5/2""",4,6,,"=""""","=""L7593,L3475""",
"=""318.5473""","=""318.5469+""","=""240""","=""""","=""""","=""""","=""""",,"=""0.752449""","=""4.644629""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""""","=""374*""","=""1/2""",4,2,,"=""""","=""L7593,L3475""",
"=""319.9595""","=""319.9588+""","=""200""","=""""","=""""","=""""","=""""",,"=""0.491463""","=""4.366468""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""""","=""352*""","=""9/2""",8,10,,"=""""","=""L7593,L3475""",
"=""320.642""","=""320.6397+""","=""8w""","=""5.6e+05""","=""1.2e-03""","=""7.3e-02""","=""-2.16""",C,"=""0.249221""","=""4.115996""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""7/2""",6,8,,"=""T4976""","=""L7593""",
"=""322.4757""","=""322.4755+""","=""300""","=""""","=""""","=""""","=""""",,"=""0.696920""","=""4.541684""","=""5d3.6s2""","=""a 4F""","=""9/2""","=""""","=""366*""","=""9/2""",10,10,,"=""""","=""L7593,L3475""",
"=""323.0168""","=""""","=""230""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7593,L3475""",
"=""324.2983""","=""324.2985+""","=""200""","=""""","=""""","=""""","=""""",,"=""0.491463""","=""4.314614""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""""","=""347*""","=""7/2""",8,8,,"=""""","=""L7593,L3475""",
"=""324.3770""","=""324.3773+""","=""200""","=""""","=""""","=""""","=""""",,"=""0.491463""","=""4.313686""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""""","=""347*""","=""5/2""",8,6,,"=""""","=""L7593,L3475""",
"=""326.1122""","=""326.1083+""","=""70""","=""5.8e+05""","=""9.2e-04""","=""3.9e-02""","=""-2.44""",C+,"=""0.000000""","=""3.801933""","=""5d3.6s2""","=""a 4F""","=""3/2""","=""5d3.6s.(5P).6p""","=""y 6D*""","=""3/2""",4,4,,"=""T4976""","=""L7593,L3475""",
"=""331.2115""","=""331.2088+""","=""1100""","=""""","=""""","=""""","=""""",,"=""0.696920""","=""4.440304""","=""5d3.6s2""","=""a 4F""","=""9/2""","=""""","=""358*""","=""11/2""",10,12,,"=""""","=""L7593,L3475""",
"=""331.8883""","=""331.8870+""","=""210""","=""6.1e+06""","=""1.0e-02""","=""8.9e-01""","=""-1.09""",C,"=""0.491463""","=""4.227199""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""5d3.6s.(5P).6p""","=""y 6D*""","=""7/2""",8,8,,"=""T7871""","=""L7593,L3475""",
"=""331.9795""","=""331.9802+""","=""680""","=""""","=""""","=""""","=""""",,"=""0.249221""","=""3.983907""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""""","=""321*""","=""7/2""",6,8,,"=""""","=""L7593,L3475""",
"=""333.8759""","=""333.8751+""","=""70""","=""1.32e+06""","=""2.20e-03""","=""1.45e-01""","=""-1.88""",B,"=""0.249221""","=""3.962711""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""5/2""",6,6,,"=""T4976""","=""L7593,L3475""",
"=""335.944""","=""335.9488+""","=""230""","=""""","=""""","=""""","=""""",,"=""1.394032""","=""5.084601""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""""","=""410*""","=""5/2""",6,6,,"=""""","=""L182,L3475""",
"=""337.2507""","=""337.2503+""","=""640""","=""""","=""""","=""""","=""""",,"=""0.491463""","=""4.167790""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""""","=""336*""","=""9/2""",8,10,,"=""""","=""L7593,L3475""",
"=""338.481""","=""338.4806+""","=""8""","=""5.3e+05""","=""6.0e-04""","=""4.0e-02""","=""-2.44""",B,"=""0.249221""","=""3.912184""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""""","=""315*""","=""3/2""",6,4,,"=""T4976""","=""L7607""",
"=""338.6025""","=""338.6016+""","=""360""","=""""","=""""","=""""","=""""",,"=""0.491463""","=""4.153117""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""""","=""334*""","=""9/2""",8,10,,"=""""","=""L7593,L3475""",
"=""339.9302""","=""339.9285+""","=""230""","=""""","=""""","=""""","=""""",,"=""0.249221""","=""3.896582""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""""","=""314*""","=""5/2""",6,6,,"=""""","=""L7593,L3475""",
"=""340.7912""","=""340.7914+""","=""450""","=""6.8e+06""","=""1.78e-02""","=""8.0e-01""","=""-1.146""",B+,"=""0.000000""","=""3.638125""","=""5d3.6s2""","=""a 4F""","=""3/2""","=""""","=""293*""","=""5/2""",4,6,,"=""T4976""","=""L7593,L3475""",
"=""342.0729""","=""342.0694+""","=""75""","=""1.91e+06""","=""3.4e-03""","=""3.0e-01""","=""-1.57""",B,"=""0.491463""","=""4.115996""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""7/2""",8,8,,"=""T4976""","=""L7593,L3475""",
"=""346.4763""","=""346.4762+""","=""230""","=""2.62e+06""","=""7.1e-03""","=""3.22e-01""","=""-1.55""",B+,"=""0.000000""","=""3.578433""","=""5d3.6s2""","=""a 4F""","=""3/2""","=""""","=""288*""","=""5/2""",4,6,,"=""T4976""","=""L7593,L3475""",
"=""348.1512""","=""348.1493+""","=""490""","=""""","=""""","=""""","=""""",,"=""0.752449""","=""4.313686""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""""","=""347*""","=""5/2""",4,6,,"=""""","=""L7593,L3475""",
"=""348.5618""","=""348.5619+""","=""45""","=""8.5e+05""","=""1.55e-03""","=""7.1e-02""","=""-2.21""",B,"=""0.000000""","=""3.557021""","=""5d3.6s2""","=""a 4F""","=""3/2""","=""""","=""286*""","=""3/2""",4,4,,"=""T4976""","=""L7593,L3475""",
"=""348.9845""","=""348.9846+""","=""110h""","=""7.3e+05""","=""8.8e-04""","=""6.1e-02""","=""-2.28""",B,"=""0.249221""","=""3.801933""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""5d3.6s.(5P).6p""","=""y 6D*""","=""3/2""",6,4,,"=""T4976""","=""L7593""",
"=""349.8849""","=""349.8846+""","=""380""","=""4.88e+06""","=""1.19e-02""","=""8.2e-01""","=""-1.145""",B+,"=""0.249221""","=""3.792794""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""""","=""305*""","=""7/2""",6,8,,"=""T4976""","=""L7593,L3475""",
"=""350.4870""","=""350.4870+""","=""240""","=""5.5e+07""","=""5.1e-02""","=""2.3e+00""","=""-0.69""",C,"=""1.236843""","=""4.774326""","=""5d4.(5D).6s""","=""a 6D""","=""3/2""","=""5d4.(5D).6p""","=""y 6F*""","=""1/2""",4,2,,"=""T7871""","=""L7593,L3475""",
"=""350.5979""","=""350.5988+""","=""130*""","=""""","=""""","=""""","=""""",,"=""2.680900""","=""6.217256""","=""5d4.(3G).6s""","=""a 4G""","=""5/2""","=""""","=""501*""","=""3/2""",6,4,,"=""""","=""L7593,L3475""",
"=""350.5979""","=""350.5963+""","=""130*""","=""2.72e+06""","=""3.8e-03""","=""3.47e-01""","=""-1.52""",B+,"=""0.491463""","=""4.027844""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""5d3.6s.(5P).6p""","=""y 6D*""","=""5/2""",8,6,,"=""T4976""","=""L7593,L3475""",
"=""351.2047""","=""351.2023+""","=""490""","=""5.7e+06""","=""8.4e-03""","=""1.0e+00""","=""-1.08""",D+,"=""0.696920""","=""4.227199""","=""5d3.6s2""","=""a 4F""","=""9/2""","=""5d3.6s.(5P).6p""","=""y 6D*""","=""7/2""",10,8,,"=""T7871""","=""L7593,L3475""",
"=""351.4617""","=""351.4616+""","=""200""","=""""","=""""","=""""","=""""",,"=""1.462038""","=""4.989712""","=""5d3.6s2""","=""a 2P""","=""1/2""","=""""","=""402*""","=""1/2""",2,2,,"=""""","=""L7593,L3475""",
"=""355.4430""","=""355.4433+""","=""55""","=""3.3e+05""","=""9.5e-04""","=""4.4e-02""","=""-2.42""",B,"=""0.000000""","=""3.488157""","=""5d3.6s2""","=""a 4F""","=""3/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""5/2""",4,6,,"=""T4976""","=""L7593,L3475""",
"=""360.8435""","=""360.8434+""","=""750""","=""4.63e+06""","=""1.20e-02""","=""8.6e-01""","=""-1.141""",B+,"=""0.249221""","=""3.685176""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""""","=""297*""","=""7/2""",6,8,,"=""T4976""","=""L7593,L3475""",
"=""362.6272""","=""362.6248+""","=""55""","=""1.03e+06""","=""1.62e-03""","=""1.93e-01""","=""-1.79""",B,"=""0.696920""","=""4.115996""","=""5d3.6s2""","=""a 4F""","=""9/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""7/2""",10,8,,"=""T4976""","=""L7593,L3475""",
"=""362.7651""","=""362.7644+""","=""980""","=""7.1e+06""","=""1.75e-02""","=""1.67e+00""","=""-0.85""",B+,"=""0.491463""","=""3.909224""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""""","=""315*""","=""9/2""",8,10,,"=""T4976""","=""L7593,L3475""",
"=""364.3095""","=""364.3088+""","=""500""","=""5.5e+06""","=""1.31e-02""","=""1.58e+00""","=""-0.882""",B+,"=""0.696920""","=""4.100192""","=""5d3.6s2""","=""a 4F""","=""9/2""","=""""","=""330*""","=""11/2""",10,12,,"=""T4976""","=""L7593,L3475""",
"=""365.8537""","=""365.8533+""","=""60""","=""4.3e+05""","=""8.7e-04""","=""6.3e-02""","=""-2.28""",C+,"=""0.249221""","=""3.638125""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""""","=""293*""","=""5/2""",6,6,,"=""T4976""","=""L7593,L3475""",
"=""368.7234""","=""368.7235+""","=""100""","=""""","=""""","=""""","=""""",,"=""1.203314""","=""4.565838""","=""5d3.6s2""","=""a 2G""","=""7/2""","=""5d3.6s.(3G).6p""","=""y 4G*?""","=""5/2""",8,6,,"=""""","=""L7593,L3475""",
"=""369.0779""","=""369.0786+""","=""100""","=""""","=""""","=""""","=""""",,"=""1.203314""","=""4.562604""","=""5d3.6s2""","=""a 2G""","=""7/2""","=""5d3.6s.(3H).6p""","=""z 4G*?""","=""7/2""",8,8,,"=""""","=""L7593,L3475""",
"=""373.2078""","=""373.2073+""","=""130""","=""5.3e+05""","=""1.7e-03""","=""8.2e-02""","=""-2.18""",C+,"=""0.000000""","=""3.322127""","=""5d3.6s2""","=""a 4F""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""5/2""",4,6,,"=""T4976""","=""L7593,L3475""",
"=""373.7821""","=""373.7819+""","=""140""","=""""","=""""","=""""","=""""",,"=""1.462038""","=""4.779058""","=""5d3.6s2""","=""a 2P""","=""1/2""","=""""","=""385*""","=""3/2""",2,4,,"=""""","=""L7593,L3475""",
"=""374.7430""","=""""","=""130""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7593,L3475""",
"=""375.5584""","=""375.5582+""","=""110""","=""6.5e+05""","=""1.37e-03""","=""1.36e-01""","=""-1.96""",B,"=""0.491463""","=""3.792794""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""""","=""305*""","=""7/2""",8,8,,"=""T4976""","=""L7593,L3475""",
"=""377.8175""","=""377.8167+""","=""110""","=""""","=""""","=""""","=""""",,"=""2.230939""","=""5.512536""","=""""","=""179*""","=""5/2""","=""5d3.6s.(5F).7s""","=""e 4F""","=""5/2""",6,6,,"=""""","=""L7593,L3475""",
"=""378.5329""","=""378.5321+""","=""190""","=""4.3e+06""","=""1.40e-02""","=""7.0e-01""","=""-1.25""",B,"=""0.752449""","=""4.027844""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""5d3.6s.(5P).6p""","=""y 6D*""","=""5/2""",4,6,,"=""T4976""","=""L7593,L3475c17""",
"=""379.3092""","=""379.3096+""","=""110""","=""9.0e+05""","=""1.94e-03""","=""9.7e-02""","=""-2.11""",C+,"=""0.000000""","=""3.268681""","=""5d3.6s2""","=""a 4F""","=""3/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""3/2""",4,4,,"=""T4976""","=""L7593,L3475""",
"=""382.7935""","=""382.7930+""","=""85""","=""5.2e+05""","=""1.14e-03""","=""8.6e-02""","=""-2.17""",C+,"=""0.249221""","=""3.488157""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""5/2""",6,6,,"=""T4976""","=""L7593,L3475""",
"=""383.7691""","=""383.7699+""","=""65""","=""4.0e+05""","=""1.10e-03""","=""1.12e-01""","=""-2.05""",C+,"=""0.491463""","=""3.722154""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""""","=""300*""","=""9/2""",8,10,,"=""T4976""","=""L7593,L3475""",
"=""384.9137""","=""384.9128+""","=""100""","=""1.30e+06""","=""2.31e-03""","=""2.93e-01""","=""-1.64""",B+,"=""0.696920""","=""3.918018""","=""5d3.6s2""","=""a 4F""","=""9/2""","=""""","=""316*""","=""7/2""",10,8,,"=""T4976""","=""L7593,L3475""",
"=""385.9702""","=""385.9666+""","=""50h""","=""2.5e+05""","=""5.6e-04""","=""7.1e-02""","=""-2.25""",C+,"=""0.696920""","=""3.909224""","=""5d3.6s2""","=""a 4F""","=""9/2""","=""""","=""315*""","=""9/2""",10,10,,"=""T4976""","=""L7593""",
"=""388.6303""","=""388.6301+""","=""100""","=""""","=""""","=""""","=""""",,"=""1.462038""","=""4.652326""","=""5d3.6s2""","=""a 2P""","=""1/2""","=""""","=""375*""","=""3/2""",2,4,,"=""""","=""L7593,L3475""",
"=""391.9622""","=""391.9627+""","=""210""","=""2.45e+06""","=""2.82e-03""","=""1.46e-01""","=""-1.95""",B+,"=""0.000000""","=""3.163163""","=""5d3.6s2""","=""a 4F""","=""3/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""1/2""",4,2,,"=""T4976""","=""L7593,L3475""",
"=""392.3890""","=""392.3880+""","=""140""","=""3.98e+06""","=""9.2e-03""","=""4.7e-01""","=""-1.44""",B+,"=""0.752449""","=""3.912184""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""""","=""315*""","=""3/2""",4,4,,"=""T4976""","=""L7593,L3475""",
"=""392.4026""","=""392.4035+""","=""140""","=""""","=""""","=""""","=""""",,"=""1.209958""","=""4.369568""","=""5d4.(5D).6s""","=""a 6D""","=""1/2""","=""""","=""352*""","=""3/2""",2,4,,"=""""","=""L7593,L3475""",
"=""397.1221""","=""397.1229+""","=""210""","=""""","=""""","=""""","=""""",,"=""0.000000""","=""3.122061""","=""5d3.6s2""","=""a 4F""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""5/2""",4,6,,"=""""","=""L7593,L3475""",
"=""399.7301""","=""399.7295+""","=""210""","=""3.35e+06""","=""1.60e-02""","=""4.2e-01""","=""-1.49""",B+,"=""0.750032""","=""3.851735""","=""5d3.6s2""","=""a 4P""","=""1/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""3/2""",2,4,,"=""T4976""","=""L7593,L3475""",
"=""400.0414""","=""400.0411+""","=""100""","=""1.83e+06""","=""4.4e-03""","=""2.31e-01""","=""-1.76""",B+,"=""0.752449""","=""3.851735""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""3/2""",4,4,,"=""T4976""","=""L7593,L3475""",
"=""400.4836""","=""400.4820+""","=""65""","=""3.1e+05""","=""6.0e-04""","=""7.9e-02""","=""-2.22""",B,"=""0.696920""","=""3.792794""","=""5d3.6s2""","=""a 4F""","=""9/2""","=""""","=""305*""","=""7/2""",10,8,,"=""T4976""","=""L7593,L3475""",
"=""400.7968""","=""400.7958+""","=""190""","=""7.6e+05""","=""2.45e-03""","=""1.94e-01""","=""-1.83""",B,"=""0.249221""","=""3.342671""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""""","=""269*""","=""7/2""",6,8,,"=""T4976""","=""L7593,L3475""",
"=""402.8082""","=""402.8074+""","=""190""","=""3.60e+06""","=""8.8e-03""","=""4.6e-01""","=""-1.46""",B+,"=""0.752449""","=""3.830451""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""5d3.6s.(5P).6p""","=""z 4S*""","=""3/2""",4,4,,"=""T4976""","=""L7593,L3475""",
"=""403.108""","=""403.1067+""","=""140""","=""2.8e+06""","=""6.8e-03""","=""9.1e-01""","=""-1.17""",C+,"=""1.325431""","=""4.401148""","=""5d3.6s2""","=""a 2G""","=""9/2""","=""""","=""354*""","=""9/2""",10,10,,"=""T4976""","=""L182,L3475""",
"=""403.1807""","=""403.1814+""","=""50""","=""2.3e+05""","=""7.0e-04""","=""7.4e-02""","=""-2.25""",C+,"=""0.491463""","=""3.566610""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""9/2""",8,10,,"=""T4976""","=""L7593""",
"=""404.201""","=""404.2008+""","=""120""","=""7.3e+05""","=""2.2e-03""","=""2.9e-01""","=""-1.67""",C+,"=""0.696920""","=""3.764312""","=""5d3.6s2""","=""a 4F""","=""9/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""11/2""",10,12,,"=""T4976""","=""L7593,L3475""",
"=""406.2546""","=""406.2524+""","=""410""","=""6.5e+06""","=""3.22e-02""","=""8.6e-01""","=""-1.192""",B+,"=""0.750032""","=""3.801933""","=""5d3.6s2""","=""a 4P""","=""1/2""","=""5d3.6s.(5P).6p""","=""y 6D*""","=""3/2""",2,4,,"=""T4976""","=""L7593,L3475""",
"=""406.578""","=""406.5743+""","=""210""","=""3.83e+06""","=""9.5e-03""","=""5.1e-01""","=""-1.42""",B+,"=""0.752449""","=""3.801933""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""5d3.6s.(5P).6p""","=""y 6D*""","=""3/2""",4,4,,"=""T4976""","=""L182,L3475""",
"=""406.8384""","=""406.8360+""","=""100""","=""6.8e+05""","=""1.12e-03""","=""9.0e-02""","=""-2.17""",C+,"=""0.249221""","=""3.296744""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""5d2.6s2.(3P).6p""","=""z 4P*?""","=""3/2""",6,4,,"=""T4976""","=""L7593,L3475""",
"=""406.9057""","=""406.9039+""","=""310""","=""8.4e+05""","=""2.8e-03""","=""2.2e-01""","=""-1.78""",C+,"=""0.249221""","=""3.296235""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""7/2""",6,8,,"=""T4976""","=""L7593,L3475""",
"=""409.8344""","=""409.8334+""","=""40""","=""2.1e+05""","=""5.3e-04""","=""7.1e-02""","=""-2.28""",D+,"=""0.696920""","=""3.722154""","=""5d3.6s2""","=""a 4F""","=""9/2""","=""""","=""300*""","=""9/2""",10,10,,"=""T4976""","=""L7593,L3475""",
"=""410.6179""","=""410.6171+""","=""120""","=""1.13e+06""","=""1.90e-03""","=""1.54e-01""","=""-1.94""",B,"=""0.249221""","=""3.268681""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""3/2""",6,4,,"=""T4976""","=""L7593,L3475""",
"=""413.0543""","=""413.0559+""","=""210""","=""""","=""""","=""""","=""""",,"=""1.655369""","=""4.657001""","=""5d4.(5D).6s""","=""a 6D""","=""9/2""","=""""","=""375*""","=""7/2""",10,8,,"=""""","=""L7593,L3475""",
"=""413.7365""","=""413.7367+""","=""230""","=""1.82e+06""","=""3.50e-03""","=""3.81e-01""","=""-1.55""",B+,"=""0.491463""","=""3.488157""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""5/2""",8,6,,"=""T4976""","=""L7593,L3475""",
"=""414.9061""","=""414.9049+""","=""230""","=""1.79e+06""","=""3.69e-03""","=""5.0e-01""","=""-1.43""",B+,"=""0.696920""","=""3.685176""","=""5d3.6s2""","=""a 4F""","=""9/2""","=""""","=""297*""","=""7/2""",10,8,,"=""T4976""","=""L7593,L3475""",
"=""417.6383""","=""417.6356+""","=""210""","=""2.75e+06""","=""9.6e-03""","=""7.9e-01""","=""-1.240""",B+,"=""1.147279""","=""4.115996""","=""5d3.6s2""","=""a 4P""","=""5/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""7/2""",6,8,,"=""T4976""","=""L7593,L3475""",
"=""417.9097""","=""417.905+""","=""100""","=""""","=""""","=""""","=""""",,"=""1.462038""","=""4.42884""","=""5d3.6s2""","=""a 2P""","=""1/2""","=""""","=""357*""","=""3/2""",2,4,,"=""""","=""L7593,L3475""",
"=""418.2330""","=""418.2331+""","=""130""","=""""","=""""","=""""","=""""",,"=""1.203314""","=""4.167790""","=""5d3.6s2""","=""a 2G""","=""7/2""","=""""","=""336*""","=""9/2""",8,10,,"=""""","=""L7593,L3475""",
"=""420.7061""","=""420.707+""","=""300""","=""8.9e+05""","=""3.0e-03""","=""3.3e-01""","=""-1.63""",C+,"=""0.491463""","=""3.438507""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""9/2""",8,10,,"=""T4976""","=""L7593,L3475""",
"=""420.7589""","=""420.758+""","=""120""","=""""","=""""","=""""","=""""",,"=""2.155422""","=""5.102106""","=""5d3.6s.(5F).6p""","=""z 6G*""","=""3/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""1/2""",4,2,,"=""""","=""L7593,L3475""",
