obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""464.639""","=""464.640+""","=""200""","=""""","=""""","=""""","=""""",,"=""2.486591""","=""5.154984""","=""4d7.(a 2H).5s""","=""a 1H""","=""5""","=""4d7.(a 2H).5p""","=""z 3I*""","=""6""",11,13,,"=""""","=""L3475""",
"=""464.891""","=""464.891+""","=""720""","=""""","=""""","=""""","=""""",,"=""1.002303""","=""3.669258""","=""4d7.(a 4F).5s""","=""a 3F""","=""3""","=""4d6.5s.(a 6D).5p""","=""z 7F*""","=""4""",7,9,,"=""""","=""L3475""",
"=""465.562""","=""465.562+""","=""290""","=""""","=""""","=""""","=""""",,"=""1.123004""","=""3.786113""","=""4d6.5s2""","=""a 5D""","=""2""","=""4d7.(a 4F).5p""","=""z 5G*""","=""3""",5,7,,"=""""","=""L3475""",
"=""468.310""","=""468.309+""","=""290""","=""""","=""""","=""""","=""""",,"=""1.138629""","=""3.786113""","=""4d7.(a 4F).5s""","=""a 3F""","=""2""","=""4d7.(a 4F).5p""","=""z 5G*""","=""3""",5,7,,"=""""","=""L3475""",
"=""468.533""","=""468.533+""","=""190""","=""""","=""""","=""""","=""""",,"=""1.002303""","=""3.648523""","=""4d7.(a 4F).5s""","=""a 3F""","=""3""","=""4d7.(a 4F).5p""","=""z 5F*""","=""2""",7,5,,"=""""","=""L3475""",
"=""469.142""","=""469.142+""","=""290""","=""""","=""""","=""""","=""""",,"=""1.063217""","=""3.706001""","=""4d6.5s2""","=""a 5D""","=""3""","=""4d7.(a 4F).5p""","=""z 3G*""","=""4""",7,9,,"=""""","=""L3475""",
"=""471.080""","=""471.080+""","=""1400""","=""""","=""""","=""""","=""""",,"=""1.130814""","=""3.762728""","=""4d8""","=""b 3F""","=""4""","=""4d7.(a 4F).5p""","=""z 3F*""","=""4""",9,9,,"=""""","=""L3475""",
"=""473.265""","=""473.266+""","=""140""","=""""","=""""","=""""","=""""",,"=""1.130814""","=""3.750572""","=""4d8""","=""b 3F""","=""4""","=""4d6.5s.(a 6D).5p""","=""z 7P*""","=""4""",9,9,,"=""""","=""L3475""",
"=""473.484""","=""473.485+""","=""120""","=""""","=""""","=""""","=""""",,"=""1.087457""","=""3.706001""","=""4d7.(a 4P).5s""","=""a 5P""","=""3""","=""4d7.(a 4F).5p""","=""z 3G*""","=""4""",7,9,,"=""""","=""L3475""",
"=""475.917""","=""475.918+""","=""500""","=""""","=""""","=""""","=""""",,"=""0.927782""","=""3.532942""","=""4d6.5s2""","=""a 5D""","=""4""","=""4d7.(a 4F).5p""","=""z 3G*""","=""5""",9,11,,"=""""","=""L3475""",
"=""481.687""","=""481.688+""","=""260""","=""""","=""""","=""""","=""""",,"=""1.419286""","=""3.993240""","=""4d8""","=""b 3F""","=""2""","=""4d7.(a 4F).5p""","=""z 3D*""","=""2""",5,5,,"=""""","=""L3475""",
"=""484.591""","=""484.592+""","=""120""","=""""","=""""","=""""","=""""",,"=""1.123004""","=""3.681533""","=""4d6.5s2""","=""a 5D""","=""2""","=""4d7.(a 4F).5p""","=""z 5F*""","=""1""",5,3,,"=""""","=""L3475""",
"=""487.051""","=""487.051+""","=""550""","=""""","=""""","=""""","=""""",,"=""0.927782""","=""3.473391""","=""4d6.5s2""","=""a 5D""","=""4""","=""4d7.(a 4F).5p""","=""z 5F*""","=""4""",9,9,,"=""""","=""L3475""",
"=""489.697""","=""489.696+""","=""160""","=""""","=""""","=""""","=""""",,"=""1.317150""","=""3.849009""","=""4d7.(a 2P).5s""","=""a 3P""","=""2""","=""4d7.(a 4F).5p""","=""z 3D*""","=""3""",5,7,,"=""""","=""L3475""",
"=""490.442""","=""490.443+""","=""470""","=""""","=""""","=""""","=""""",,"=""1.321005""","=""3.849009""","=""4d8""","=""b 3F""","=""3""","=""4d7.(a 4F).5p""","=""z 3D*""","=""3""",7,7,,"=""""","=""L3475""",
"=""490.926""","=""490.926+""","=""120""","=""""","=""""","=""""","=""""",,"=""1.123004""","=""3.648523""","=""4d6.5s2""","=""a 5D""","=""2""","=""4d7.(a 4F).5p""","=""z 5F*""","=""2""",5,5,,"=""""","=""L3475""",
"=""492.244""","=""492.246+""","=""260""","=""""","=""""","=""""","=""""",,"=""1.063217""","=""3.581962""","=""4d6.5s2""","=""a 5D""","=""3""","=""4d7.(a 4F).5p""","=""z 5F*""","=""3""",7,7,,"=""""","=""L3475""",
"=""493.981""","=""493.982+""","=""180""","=""""","=""""","=""""","=""""",,"=""1.138629""","=""3.648523""","=""4d7.(a 4F).5s""","=""a 3F""","=""2""","=""4d7.(a 4F).5p""","=""z 5F*""","=""2""",5,5,,"=""""","=""L3475""",
"=""497.029""","=""497.029+""","=""160""","=""""","=""""","=""""","=""""",,"=""1.087457""","=""3.581962""","=""4d7.(a 4P).5s""","=""a 5P""","=""3""","=""4d7.(a 4F).5p""","=""z 5F*""","=""3""",7,7,,"=""""","=""L3475""",
"=""498.174""","=""498.175+""","=""160""","=""""","=""""","=""""","=""""",,"=""1.192764""","=""3.681533""","=""4d7.(a 4P).5s""","=""a 5P""","=""1""","=""4d7.(a 4F).5p""","=""z 5F*""","=""1""",3,3,,"=""""","=""L3475""",
"=""499.413""","=""499.413+""","=""120""","=""""","=""""","=""""","=""""",,"=""0.927782""","=""3.410383""","=""4d6.5s2""","=""a 5D""","=""4""","=""4d7.(a 4F).5p""","=""z 5D*""","=""3""",9,7,,"=""""","=""L3475""",
"=""501.263""","=""501.263+""","=""160""","=""""","=""""","=""""","=""""",,"=""1.192764""","=""3.666200""","=""4d7.(a 4P).5s""","=""a 5P""","=""1""","=""4d7.(a 4F).5p""","=""z 5D*""","=""0""",3,1,,"=""""","=""L3475""",
"=""501.635""","=""501.635+""","=""90""","=""""","=""""","=""""","=""""",,"=""1.138629""","=""3.610233""","=""4d7.(a 4F).5s""","=""a 3F""","=""2""","=""4d7.(a 4F).5p""","=""z 5D*""","=""1""",5,3,,"=""""","=""L3475""",
"=""502.758""","=""502.758+""","=""90""","=""""","=""""","=""""","=""""",,"=""1.063217""","=""3.529296""","=""4d6.5s2""","=""a 5D""","=""3""","=""4d7.(a 4F).5p""","=""z 5D*""","=""2""",7,5,,"=""""","=""L3475""",
"=""502.956""","=""502.956+""","=""65""","=""""","=""""","=""""","=""""",,"=""1.321005""","=""3.786113""","=""4d8""","=""b 3F""","=""3""","=""4d7.(a 4F).5p""","=""z 5G*""","=""3""",7,7,,"=""""","=""L3475""",
"=""504.176""","=""504.175+""","=""35""","=""""","=""""","=""""","=""""",,"=""2.595454""","=""5.054606""","=""4d8""","=""c 3P""","=""2""","=""4d7.(a 2P).5p""","=""x 3D*""","=""3""",5,7,,"=""""","=""L3475""",
"=""504.215""","=""504.214+""","=""35""","=""""","=""""","=""""","=""""",,"=""1.123004""","=""3.581962""","=""4d6.5s2""","=""a 5D""","=""2""","=""4d7.(a 4F).5p""","=""z 5F*""","=""3""",5,7,,"=""""","=""L3475""",
"=""504.872""","=""504.871+""","=""65""","=""""","=""""","=""""","=""""",,"=""1.192764""","=""3.648523""","=""4d7.(a 4P).5s""","=""a 5P""","=""1""","=""4d7.(a 4F).5p""","=""z 5F*""","=""2""",3,5,,"=""""","=""L3475""",
"=""505.874""","=""505.873+""","=""450""","=""""","=""""","=""""","=""""",,"=""0.811480""","=""3.262375""","=""4d7.(a 4F).5s""","=""a 3F""","=""4""","=""4d7.(a 4F).5p""","=""z 5D*""","=""4""",9,9,,"=""""","=""L3475""",
"=""506.405""","=""506.406+""","=""21""","=""""","=""""","=""""","=""""",,"=""1.733506""","=""4.181821""","=""4d7.(a 4P).5s""","=""b 3P""","=""1""","=""4d6.5s.(a 6D).5p""","=""y 5D*""","=""2""",3,5,,"=""""","=""L3475""",
"=""507.438""","=""507.439+""","=""90""","=""""","=""""","=""""","=""""",,"=""1.138629""","=""3.581962""","=""4d7.(a 4F).5s""","=""a 3F""","=""2""","=""4d7.(a 4F).5p""","=""z 5F*""","=""3""",5,7,,"=""""","=""L3475""",
"=""507.774""","=""507.773+""","=""120""","=""""","=""""","=""""","=""""",,"=""1.321005""","=""3.762728""","=""4d8""","=""b 3F""","=""3""","=""4d7.(a 4F).5p""","=""z 3F*""","=""4""",7,9,,"=""""","=""L3475""",
"=""509.525""","=""509.525+""","=""200""","=""""","=""""","=""""","=""""",,"=""1.176904""","=""3.610233""","=""4d6.5s2""","=""a 5D""","=""0""","=""4d7.(a 4F).5p""","=""z 5D*""","=""1""",1,3,,"=""""","=""L3475""",
"=""510.849""","=""510.849+""","=""80""","=""""","=""""","=""""","=""""",,"=""1.589067""","=""4.016090""","=""4d7.(a 2G).5s""","=""a 3G""","=""4""","=""4d7.(a 4F).5p""","=""z 3F*""","=""3""",9,7,,"=""""","=""L3475""",
"=""512.516""","=""512.519+""","=""24""","=""""","=""""","=""""","=""""",,"=""1.419286""","=""3.838402""","=""4d8""","=""b 3F""","=""2""","=""4d7.(a 4F).5p""","=""z 5G*""","=""2""",5,5,,"=""""","=""L3475""",
"=""512.869""","=""512.868+""","=""55""","=""""","=""""","=""""","=""""",,"=""1.192764""","=""3.610233""","=""4d7.(a 4P).5s""","=""a 5P""","=""1""","=""4d7.(a 4F).5p""","=""z 5D*""","=""1""",3,3,,"=""""","=""L3475""",
"=""513.532""","=""513.533+""","=""65""","=""""","=""""","=""""","=""""",,"=""1.698468""","=""4.112806""","=""4d7.(a 2G).5s""","=""a 3G""","=""3""","=""4d7.(a 4F).5p""","=""z 3F*""","=""2""",7,5,,"=""""","=""L3475""",
"=""513.798""","=""513.798+""","=""530""","=""""","=""""","=""""","=""""",,"=""0.997290""","=""3.410383""","=""4d7.(a 4P).5s""","=""a 5P""","=""2""","=""4d7.(a 4F).5p""","=""z 5D*""","=""3""",5,7,,"=""""","=""L3475""",
"=""514.419""","=""514.420+""","=""170""","=""""","=""""","=""""","=""""",,"=""1.063217""","=""3.473391""","=""4d6.5s2""","=""a 5D""","=""3""","=""4d7.(a 4F).5p""","=""z 5F*""","=""4""",7,9,,"=""""","=""L3475""",
"=""514.867""","=""514.868+""","=""250""","=""""","=""""","=""""","=""""",,"=""1.002303""","=""3.410383""","=""4d7.(a 4F).5s""","=""a 3F""","=""3""","=""4d7.(a 4F).5p""","=""z 5D*""","=""3""",7,7,,"=""""","=""L3475""",
"=""515.250""","=""515.250+""","=""110""","=""""","=""""","=""""","=""""",,"=""1.123004""","=""3.529296""","=""4d6.5s2""","=""a 5D""","=""2""","=""4d7.(a 4F).5p""","=""z 5D*""","=""2""",5,5,,"=""""","=""L3475""",
"=""515.464""","=""515.464+""","=""55""","=""""","=""""","=""""","=""""",,"=""1.461284""","=""3.866575""","=""4d7.(a 2P).5s""","=""a 3P""","=""1""","=""4d7.(a 4P).5p""","=""z 5S*""","=""2""",3,5,,"=""""","=""L3475""",
"=""515.658""","=""515.658+""","=""500""","=""""","=""""","=""""","=""""",,"=""1.124906""","=""3.529296""","=""4d6.5s2""","=""a 5D""","=""1""","=""4d7.(a 4F).5p""","=""z 5D*""","=""2""",3,5,,"=""""","=""L3475""",
"=""516.144""","=""516.143+""","=""55""","=""""","=""""","=""""","=""""",,"=""1.130814""","=""3.532942""","=""4d8""","=""b 3F""","=""4""","=""4d7.(a 4F).5p""","=""z 3G*""","=""5""",9,11,,"=""""","=""L3475""",
"=""517.247""","=""517.246+""","=""920""","=""""","=""""","=""""","=""""",,"=""0.927782""","=""3.324789""","=""4d6.5s2""","=""a 5D""","=""4""","=""4d7.(a 4F).5p""","=""z 5F*""","=""5""",9,11,,"=""""","=""L3475""",
"=""519.647""","=""519.646+""","=""180""","=""""","=""""","=""""","=""""",,"=""1.087457""","=""3.473391""","=""4d7.(a 4P).5s""","=""a 5P""","=""3""","=""4d7.(a 4F).5p""","=""z 5F*""","=""4""",7,9,,"=""""","=""L3475""",
"=""520.132""","=""520.133+""","=""80""","=""""","=""""","=""""","=""""",,"=""3.615436""","=""5.999140""","=""4d6.5s.(a 6D).5p""","=""z 7F*""","=""6""","=""4d6.5s.(a 6D).6s""","=""e 7D""","=""5""",13,11,,"=""""","=""L3475""",
"=""520.357""","=""520.357+""","=""45""","=""""","=""""","=""""","=""""",,"=""2.486591""","=""4.869266""","=""4d7.(a 2H).5s""","=""a 1H""","=""5""","=""4d7.(a 2G).5p""","=""z 3H*""","=""4""",11,9,,"=""""","=""L3475""",
"=""521.4892""","=""""","=""45""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16319""",
"=""522.500""","=""522.500+""","=""65""","=""""","=""""","=""""","=""""",,"=""1.513481""","=""3.886383""","=""4d7.(a 2G).5s""","=""a 3G""","=""5""","=""4d7.(a 4F).5p""","=""z 5G*""","=""4""",11,9,,"=""""","=""L3475""",
"=""524.384""","=""524.383+""","=""40""","=""""","=""""","=""""","=""""",,"=""1.317150""","=""3.681533""","=""4d7.(a 2P).5s""","=""a 3P""","=""2""","=""4d7.(a 4F).5p""","=""z 5F*""","=""1""",5,3,,"=""""","=""L3475""",
"=""525.313""","=""525.315+""","=""55""","=""""","=""""","=""""","=""""",,"=""1.589067""","=""3.949256""","=""4d7.(a 2G).5s""","=""a 3G""","=""4""","=""4d7.(a 4F).5p""","=""z 3G*""","=""3""",9,7,,"=""""","=""L3475""",
"=""525.853""","=""525.854+""","=""40""","=""""","=""""","=""""","=""""",,"=""3.786113""","=""6.143879""","=""4d7.(a 4F).5p""","=""z 5G*""","=""3""","=""4d7.(a 4F).5d?""","=""e 5G""","=""3""",7,7,,"=""""","=""L3475""",
"=""526.794""","=""526.793+""","=""40""","=""""","=""""","=""""","=""""",,"=""2.595454""","=""4.949020""","=""4d8""","=""c 3P""","=""2""","=""4d7.(a 2P).5p""","=""y 3P*""","=""1""",5,3,,"=""""","=""L3475""",
"=""526.830""","=""526.830+""","=""40""","=""""","=""""","=""""","=""""",,"=""2.486591""","=""4.839993""","=""4d7.(a 2H).5s""","=""a 1H""","=""5""","=""4d7.(a 2G).5p""","=""z 1G*""","=""4""",11,9,,"=""""","=""L3475""",
"=""528.229""","=""528.229+""","=""40""","=""""","=""""","=""""","=""""",,"=""1.063217""","=""3.410383""","=""4d6.5s2""","=""a 5D""","=""3""","=""4d7.(a 4F).5p""","=""z 5D*""","=""3""",7,7,,"=""""","=""L3475""",
"=""528.555""","=""528.556+""","=""130""","=""""","=""""","=""""","=""""",,"=""0.811480""","=""3.157194""","=""4d7.(a 4F).5s""","=""a 3F""","=""4""","=""4d6.5s.(a 6D).5p""","=""z 7D*""","=""4""",9,9,,"=""""","=""L3475""",
"=""529.263""","=""529.264+""","=""40""","=""""","=""""","=""""","=""""",,"=""1.130814""","=""3.473391""","=""4d8""","=""b 3F""","=""4""","=""4d7.(a 4F).5p""","=""z 5F*""","=""4""",9,9,,"=""""","=""L3475""",
"=""530.634""","=""530.633+""","=""80""","=""""","=""""","=""""","=""""",,"=""1.192764""","=""3.529296""","=""4d7.(a 4P).5s""","=""a 5P""","=""1""","=""4d7.(a 4F).5p""","=""z 5D*""","=""2""",3,5,,"=""""","=""L3475""",
"=""531.075""","=""531.074+""","=""260""","=""""","=""""","=""""","=""""",,"=""0.927782""","=""3.262375""","=""4d6.5s2""","=""a 5D""","=""4""","=""4d7.(a 4F).5p""","=""z 5D*""","=""4""",9,9,,"=""""","=""L3475""",
"=""531.681""","=""531.681+""","=""13""","=""""","=""""","=""""","=""""",,"=""2.595454""","=""4.927384""","=""4d8""","=""c 3P""","=""2""","=""4d7.(a 2P).5p""","=""y 3P*""","=""2""",5,5,,"=""""","=""L3475""",
"=""533.441""","=""533.441+""","=""40""","=""""","=""""","=""""","=""""",,"=""1.691857""","=""4.016090""","=""4d7.(a 4P).5s""","=""b 3P""","=""2""","=""4d7.(a 4F).5p""","=""z 3F*""","=""3""",5,7,,"=""""","=""L3475""",
"=""533.6200""","=""""","=""45w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16319""",
"=""533.741""","=""533.742+""","=""110""","=""""","=""""","=""""","=""""",,"=""1.087457""","=""3.410383""","=""4d7.(a 4P).5s""","=""a 5P""","=""3""","=""4d7.(a 4F).5p""","=""z 5D*""","=""3""",7,7,,"=""""","=""L3475""",
"=""536.3283""","=""""","=""130""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16319""",
"=""537.934""","=""537.932+""","=""65""","=""""","=""""","=""""","=""""",,"=""3.532942""","=""5.837771""","=""4d7.(a 4F).5p""","=""z 3G*""","=""5""","=""4d7.(a 4F).5d?""","=""e 3G""","=""5""",11,11,,"=""""","=""L3475""",
"=""538.738""","=""538.738+""","=""65""","=""""","=""""","=""""","=""""",,"=""1.691857""","=""3.993240""","=""4d7.(a 4P).5s""","=""b 3P""","=""2""","=""4d7.(a 4F).5p""","=""z 3D*""","=""2""",5,5,,"=""""","=""L3475""",
"=""540.2549""","=""""","=""110w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16319""",
"=""540.289""","=""540.290+""","=""40""","=""""","=""""","=""""","=""""",,"=""1.698468""","=""3.993240""","=""4d7.(a 2G).5s""","=""a 3G""","=""3""","=""4d7.(a 4F).5p""","=""z 3D*""","=""2""",7,5,,"=""""","=""L3475""",
"=""542.037""","=""542.036+""","=""40""","=""""","=""""","=""""","=""""",,"=""1.123004""","=""3.410383""","=""4d6.5s2""","=""a 5D""","=""2""","=""4d7.(a 4F).5p""","=""z 5D*""","=""3""",5,7,,"=""""","=""L3475""",
"=""542.910""","=""542.910+""","=""55""","=""""","=""""","=""""","=""""",,"=""3.542463""","=""5.826160""","=""4d7.(a 4F).5p""","=""z 5G*""","=""6""","=""4d7.(a 4F).5d?""","=""e 5G""","=""6""",13,13,,"=""""","=""L3475""",
"=""544.0730""","=""""","=""26l""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16319""",
"=""545.423""","=""545.422+""","=""13""","=""""","=""""","=""""","=""""",,"=""3.542463""","=""5.815642""","=""4d7.(a 4F).5p""","=""z 5G*""","=""6""","=""4d7.(a 4F).5d?""","=""f 5F""","=""5""",13,11,,"=""""","=""L3475""",
"=""545.634""","=""545.634+""","=""80w""","=""""","=""""","=""""","=""""",,"=""3.866575""","=""6.138871?""","=""4d7.(a 4P).5p""","=""z 5S*""","=""2""","=""4d7.(a 4F).5d?""","=""e 5D""","=""1""",5,3,,"=""""","=""L3475""",
"=""545.765""","=""545.764+""","=""90""","=""""","=""""","=""""","=""""",,"=""1.138629""","=""3.410383""","=""4d7.(a 4F).5s""","=""a 3F""","=""2""","=""4d7.(a 4F).5p""","=""z 5D*""","=""3""",5,7,,"=""""","=""L3475""",
"=""547.6708""","=""""","=""13w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16319""",
"=""548.0938""","=""""","=""55""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16319""",
"=""548.182""","=""548.183+""","=""26""","=""""","=""""","=""""","=""""",,"=""3.754202""","=""6.015933""","=""4d7.(a 4F).5p""","=""z 5G*""","=""5""","=""4d7.(a 4F).5d?""","=""e 5G""","=""5""",11,11,,"=""""","=""L3475""",
"=""548.584""","=""548.585+""","=""80""","=""""","=""""","=""""","=""""",,"=""1.002303""","=""3.262375""","=""4d7.(a 4F).5s""","=""a 3F""","=""3""","=""4d7.(a 4F).5p""","=""z 5D*""","=""4""",7,9,,"=""""","=""L3475""",
"=""548.616""","=""548.617+""","=""18""","=""""","=""""","=""""","=""""",,"=""1.589067""","=""3.849009""","=""4d7.(a 2G).5s""","=""a 3G""","=""4""","=""4d7.(a 4F).5p""","=""z 3D*""","=""3""",9,7,,"=""""","=""L3475""",
"=""549.822""","=""549.823+""","=""26""","=""""","=""""","=""""","=""""",,"=""2.486591""","=""4.741575""","=""4d7.(a 2H).5s""","=""a 1H""","=""5""","=""4d7.(a 2G).5p""","=""y 3F*""","=""4""",11,9,,"=""""","=""L3475""",
"=""550.255""","=""550.257+""","=""13""","=""""","=""""","=""""","=""""",,"=""3.762728""","=""6.015933""","=""4d7.(a 4F).5p""","=""z 3F*""","=""4""","=""4d7.(a 4F).5d?""","=""e 5G""","=""5""",9,11,,"=""""","=""L3475""",
"=""551.224""","=""551.225+""","=""130""","=""""","=""""","=""""","=""""",,"=""1.513481""","=""3.762728""","=""4d7.(a 2G).5s""","=""a 3G""","=""5""","=""4d7.(a 4F).5p""","=""z 3F*""","=""4""",11,9,,"=""""","=""L3475""",
"=""551.390""","=""551.392+""","=""20""","=""""","=""""","=""""","=""""",,"=""3.750572""","=""5.999140""","=""4d6.5s.(a 6D).5p""","=""z 7P*""","=""4""","=""4d6.5s.(a 6D).6s""","=""e 7D""","=""5""",9,11,,"=""""","=""L3475""",
"=""551.939""","=""551.939+""","=""8""","=""""","=""""","=""""","=""""",,"=""1.866467""","=""4.112806""","=""4d7.(a 2D).5s""","=""a 3D""","=""2""","=""4d7.(a 4F).5p""","=""z 3F*""","=""2""",5,5,,"=""""","=""L3475""",
"=""552.331""","=""552.333+""","=""12""","=""""","=""""","=""""","=""""",,"=""3.866575""","=""6.111313""","=""4d7.(a 4P).5p""","=""z 5S*""","=""2""","=""4d7.(a 4P).5d""","=""e 5P""","=""3""",5,7,,"=""""","=""L3475""",
"=""553.253""","=""553.254+""","=""12""","=""""","=""""","=""""","=""""",,"=""2.595454""","=""4.836452""","=""4d8""","=""c 3P""","=""2""","=""4d7.(a 4P).5p""","=""y 5P*""","=""2""",5,5,,"=""""","=""L3475""",
"=""554.220""","=""554.221+""","=""24""","=""""","=""""","=""""","=""""",,"=""1.513481""","=""3.750572""","=""4d7.(a 2G).5s""","=""a 3G""","=""5""","=""4d6.5s.(a 6D).5p""","=""z 7P*""","=""4""",11,9,,"=""""","=""L3475""",
"=""555.806""","=""555.807+""","=""12""","=""""","=""""","=""""","=""""",,"=""0.997290""","=""3.227998""","=""4d7.(a 4P).5s""","=""a 5P""","=""2""","=""4d6.5s.(a 6D).5p""","=""z 7D*""","=""3""",5,7,,"=""""","=""L3475""",
"=""556.129""","=""556.130+""","=""90""","=""""","=""""","=""""","=""""",,"=""0.927782""","=""3.157194""","=""4d6.5s2""","=""a 5D""","=""4""","=""4d6.5s.(a 6D).5p""","=""z 7D*""","=""4""",9,9,,"=""""","=""L3475""",
"=""557.058""","=""557.058+""","=""11""","=""""","=""""","=""""","=""""",,"=""1.002303""","=""3.227998""","=""4d7.(a 4F).5s""","=""a 3F""","=""3""","=""4d6.5s.(a 6D).5p""","=""z 7D*""","=""3""",7,7,,"=""""","=""L3475""",
"=""557.9961""","=""""","=""21""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16319""",
"=""560.470""","=""560.470+""","=""21""","=""""","=""""","=""""","=""""",,"=""1.317150""","=""3.529296""","=""4d7.(a 2P).5s""","=""a 3P""","=""2""","=""4d7.(a 4F).5p""","=""z 5D*""","=""2""",5,5,,"=""""","=""L3475""",
"=""560.5108""","=""""","=""8""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16319""",
"=""560.829""","=""560.831+""","=""13""","=""""","=""""","=""""","=""""",,"=""3.615436""","=""5.826160""","=""4d6.5s.(a 6D).5p""","=""z 7F*""","=""6""","=""4d7.(a 4F).5d?""","=""e 5G""","=""6""",13,13,,"=""""","=""L3475""",
"=""563.135""","=""563.135+""","=""11""","=""""","=""""","=""""","=""""",,"=""2.791985""","=""4.993663""","=""4d6.5s2""","=""b 3H""","=""5""","=""4d7.(a 2G).5p""","=""y 3G*""","=""4""",11,9,,"=""""","=""L3475""",
"=""563.780""","=""563.780+""","=""290""","=""""","=""""","=""""","=""""",,"=""1.063217""","=""3.262375""","=""4d6.5s2""","=""a 5D""","=""3""","=""4d7.(a 4F).5p""","=""z 5D*""","=""4""",7,9,,"=""""","=""L3475""",
"=""564.323""","=""564.322+""","=""11""","=""""","=""""","=""""","=""""",,"=""1.589067""","=""3.786113""","=""4d7.(a 2G).5s""","=""a 3G""","=""4""","=""4d7.(a 4F).5p""","=""z 5G*""","=""3""",9,7,,"=""""","=""L3475""",
"=""565.113""","=""565.112+""","=""7""","=""""","=""""","=""""","=""""",,"=""1.130814""","=""3.324789""","=""4d8""","=""b 3F""","=""4""","=""4d7.(a 4F).5p""","=""z 5F*""","=""5""",9,11,,"=""""","=""L3475""",
"=""565.487""","=""565.487+""","=""7""","=""""","=""""","=""""","=""""",,"=""1.513481""","=""3.706001""","=""4d7.(a 2G).5s""","=""a 3G""","=""5""","=""4d7.(a 4F).5p""","=""z 3G*""","=""4""",11,9,,"=""""","=""L3475""",
"=""566.677""","=""566.678+""","=""11""","=""""","=""""","=""""","=""""",,"=""1.698468""","=""3.886383""","=""4d7.(a 2G).5s""","=""a 3G""","=""3""","=""4d7.(a 4F).5p""","=""z 5G*""","=""4""",7,9,,"=""""","=""L3475""",
"=""568.121""","=""568.122+""","=""16""","=""""","=""""","=""""","=""""",,"=""2.763935""","=""4.946288""","=""4d8""","=""c 3P""","=""1""","=""4d7.(a 2P).5p""","=""y 3P*""","=""0""",3,1,,"=""""","=""L3475""",
"=""570.063""","=""570.064+""","=""180""","=""""","=""""","=""""","=""""",,"=""1.087457""","=""3.262375""","=""4d7.(a 4P).5s""","=""a 5P""","=""3""","=""4d7.(a 4F).5p""","=""z 5D*""","=""4""",7,9,,"=""""","=""L3475""",
"=""572.641""","=""572.640+""","=""13""","=""""","=""""","=""""","=""""",,"=""1.589067""","=""3.754202""","=""4d7.(a 2G).5s""","=""a 3G""","=""4""","=""4d7.(a 4F).5p""","=""z 5G*""","=""5""",9,11,,"=""""","=""L3475""",
"=""572.732""","=""572.733+""","=""13""","=""""","=""""","=""""","=""""",,"=""1.063217""","=""3.227998""","=""4d6.5s2""","=""a 5D""","=""3""","=""4d6.5s.(a 6D).5p""","=""z 7D*""","=""3""",7,7,,"=""""","=""L3475""",
"=""574.758""","=""574.759+""","=""16""","=""""","=""""","=""""","=""""",,"=""1.691857""","=""3.849009""","=""4d7.(a 4P).5s""","=""b 3P""","=""2""","=""4d7.(a 4F).5p""","=""z 3D*""","=""3""",5,7,,"=""""","=""L3475""",
"=""574.906""","=""574.908+""","=""16""","=""""","=""""","=""""","=""""",,"=""2.683401""","=""4.839993""","=""4d6.5s2""","=""c 3F""","=""4""","=""4d7.(a 2G).5p""","=""z 1G*""","=""4""",9,9,,"=""""","=""L3475""",
"=""575.362""","=""575.362+""","=""11""","=""""","=""""","=""""","=""""",,"=""1.002303""","=""3.157194""","=""4d7.(a 4F).5s""","=""a 3F""","=""3""","=""4d6.5s.(a 6D).5p""","=""z 7D*""","=""4""",7,9,,"=""""","=""L3475""",
"=""575.843""","=""575.842+""","=""11""","=""""","=""""","=""""","=""""",,"=""1.457139""","=""3.610233""","=""4d7.(a 2P).5s""","=""a 3P""","=""0""","=""4d7.(a 4F).5p""","=""z 5D*""","=""1""",1,3,,"=""""","=""L3475""",
